Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0250059, 0.025, 0.974994
0.125, 0, 0.0224604, 0.025, 0.97754
0.125, 0, 0.0245249, 0.025, 0.975475
0.125, 0, 0.0227358, 0.025, 0.977264
0.125, 0, 0.0234556, 0.025, 0.976544
0.125, 0, 0.0239998, 0.025, 0.976
0.125, 0, 0.0272301, 0.025, 0.97277
0.125, 0, 0.0261058, 0.025, 0.973894
0.125, 0, 0.023576, 0.025, 0.976424
0.125, 0, 0.0260545, 0.025, 0.973945
0.125, 0, 0.0231112, 0.025, 0.976889
0.125, 0, 0.0245851, 0.025, 0.975415
0.125, 0, 0.0254168, 0.025, 0.974583
0.125, 0, 0.0251245, 0.025, 0.974875
0.125, 0, 0.0265828, 0.025, 0.973417
0.125, 0, 0.0330155, 0.03, 0.966985
0.125, 0, 0.0304106, 0.03, 0.969589
0.125, 0, 0.0282663, 0.03, 0.971734
0.125, 0, 0.0296017, 0.03, 0.970398
0.125, 0, 0.0319636, 0.03, 0.968036
0.125, 0, 0.0325526, 0.03, 0.967447
0.125, 0, 0.0334221, 0.03, 0.966578
0.125, 0, 0.0303223, 0.03, 0.969678
0.125, 0, 0.0285189, 0.03, 0.971481
0.125, 0, 0.0316723, 0.03, 0.968328
0.125, 0, 0.0284524, 0.03, 0.971548
0.125, 0, 0.0283759, 0.03, 0.971624
0.125, 0, 0.0320638, 0.03, 0.967936
0.125, 0, 0.0262755, 0.03, 0.973724
0.125, 0, 0.0311696, 0.03, 0.96883
0.125, 0, 0.0284454, 0.03, 0.971555
0.125, 0, 0.0274378, 0.03, 0.972562
0.125, 0, 0.028363, 0.03, 0.971637
0.125, 0, 0.0324943, 0.03, 0.967506
0.125, 0, 0.0306851, 0.03, 0.969315
0.125, 0, 0.029397, 0.03, 0.970603
0.125, 0, 0.0320843, 0.03, 0.967916
0.125, 0, 0.0281236, 0.03, 0.971876
0.125, 0, 0.0262539, 0.03, 0.973746
0.125, 0, 0.0264798, 0.03, 0.97352
0.125, 0, 0.0325452, 0.03, 0.967455
0.125, 0, 0.0266625, 0.03, 0.973338
0.125, 0, 0.0306484, 0.03, 0.969352
0.125, 0, 0.0330581, 0.03, 0.966942
0.125, 0, 0.0307195, 0.03, 0.96928
0.125, 0, 0.0304588, 0.03, 0.969541
0.125, 0, 0.0308678, 0.03, 0.969132
0.125, 0, 0.0294923, 0.03, 0.970508
0.125, 0, 0.0288289, 0.03, 0.971171
