Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0142789, 0.015, 0.985721
0.125, 0, 0.0205108, 0.015, 0.979489
0.125, 0, 0.0134862, 0.015, 0.986514
0.125, 0, 0.0163681, 0.015, 0.983632
0.125, 0, 0.015826, 0.015, 0.984174
0.125, 0, 0.015552, 0.015, 0.984448
0.125, 0, 0.0186948, 0.015, 0.981305
0.125, 0, 0.0174917, 0.015, 0.982508
0.125, 0, 0.0138351, 0.015, 0.986165
0.125, 0, 0.0122187, 0.015, 0.987781
0.125, 0, 0.0142463, 0.015, 0.985754
0.125, 0, 0.0137706, 0.015, 0.986229
0.125, 0, 0.0192842, 0.015, 0.980716
0.125, 0, 0.0153143, 0.015, 0.984686
0.125, 0, 0.0184352, 0.015, 0.981565
0.125, 0, 0.0136971, 0.015, 0.986303
0.125, 0, 0.0147371, 0.015, 0.985263
0.125, 0, 0.0138245, 0.015, 0.986175
0.125, 0, 0.0156791, 0.015, 0.984321
0.125, 0, 0.0167348, 0.015, 0.983265
0.125, 0, 0.016296, 0.015, 0.983704
0.125, 0, 0.0135996, 0.015, 0.9864
0.125, 0, 0.0141667, 0.015, 0.985833
0.125, 0, 0.0129888, 0.015, 0.987011
0.125, 0, 0.0146188, 0.015, 0.985381
0.125, 0, 0.0168799, 0.015, 0.98312
0.125, 0, 0.0139555, 0.015, 0.986045
0.125, 0, 0.0121759, 0.015, 0.987824
0.125, 0, 0.012605, 0.015, 0.987395
0.125, 0, 0.0161464, 0.015, 0.983854
0.125, 0, 0.0129586, 0.015, 0.987041
0.125, 0, 0.0166483, 0.015, 0.983352
0.125, 0, 0.0126058, 0.015, 0.987394
0.125, 0, 0.0131726, 0.015, 0.986827
0.125, 0, 0.015421, 0.015, 0.984579
0.125, 0, 0.0178573, 0.015, 0.982143
0.125, 0, 0.0142838, 0.015, 0.985716
0.125, 0, 0.015817, 0.015, 0.984183
0.125, 0, 0.0182356, 0.015, 0.981764
0.125, 0, 0.0162297, 0.015, 0.98377
0.125, 0, 0.0169395, 0.015, 0.98306
0.125, 0, 0.0138069, 0.015, 0.986193
0.125, 0, 0.0122047, 0.015, 0.987795
0.125, 0, 0.0141493, 0.015, 0.985851
0.125, 0, 0.015736, 0.015, 0.984264
0.125, 0, 0.0152712, 0.015, 0.984729
0.125, 0, 0.0118271, 0.015, 0.988173
0.125, 0, 0.0151291, 0.015, 0.984871
0.125, 0, 0.0187047, 0.015, 0.981295
0.125, 0, 0.0161708, 0.015, 0.983829
0.125, 0, 0.0162694, 0.015, 0.983731
0.125, 0, 0.0130839, 0.015, 0.986916
0.125, 0, 0.0165352, 0.015, 0.983465
0.125, 0, 0.015394, 0.015, 0.984606
0.125, 0, 0.0155706, 0.015, 0.984429
0.125, 0, 0.0140009, 0.015, 0.985999
0.125, 0, 0.0115003, 0.015, 0.9885
0.125, 0, 0.0125864, 0.015, 0.987414
0.125, 0, 0.0122973, 0.015, 0.987703
0.125, 0, 0.0139489, 0.015, 0.986051
0.125, 0, 0.0164618, 0.015, 0.983538
0.125, 0, 0.0177892, 0.015, 0.982211
0.125, 0, 0.0147054, 0.015, 0.985295
0.125, 0, 0.0166818, 0.015, 0.983318
0.125, 0, 0.0160961, 0.015, 0.983904
0.125, 0, 0.0132803, 0.015, 0.98672
0.125, 0, 0.0127217, 0.015, 0.987278
0.125, 0, 0.0167211, 0.015, 0.983279
0.125, 0, 0.0132803, 0.015, 0.98672
0.125, 0, 0.016545, 0.015, 0.983455
0.125, 0, 0.0143819, 0.015, 0.985618
0.125, 0, 0.0150718, 0.015, 0.984928
0.125, 0, 0.0132816, 0.015, 0.986718
0.125, 0, 0.0160114, 0.015, 0.983989
0.125, 0, 0.0145735, 0.015, 0.985427
0.125, 0, 0.0147797, 0.015, 0.98522
0.125, 0, 0.0136469, 0.015, 0.986353
0.125, 0, 0.0126984, 0.015, 0.987302
0.125, 0, 0.0161175, 0.015, 0.983883
0.125, 0, 0.0151283, 0.015, 0.984872
0.125, 0, 0.0173597, 0.015, 0.98264
0.125, 0, 0.0148829, 0.015, 0.985117
0.125, 0, 0.0150315, 0.015, 0.984969
0.125, 0, 0.0159665, 0.015, 0.984034
0.125, 0, 0.0165027, 0.015, 0.983497
0.125, 0, 0.0197292, 0.02, 0.980271
0.125, 0, 0.0201345, 0.02, 0.979866
0.125, 0, 0.0172708, 0.02, 0.982729
0.125, 0, 0.019873, 0.02, 0.980127
0.125, 0, 0.0191693, 0.02, 0.980831
0.125, 0, 0.0181278, 0.02, 0.981872
0.125, 0, 0.0205426, 0.02, 0.979457
0.125, 0, 0.019267, 0.02, 0.980733
0.125, 0, 0.0230525, 0.02, 0.976948
0.125, 0, 0.0202522, 0.02, 0.979748
0.125, 0, 0.0219324, 0.02, 0.978068
0.125, 0, 0.0238945, 0.02, 0.976105
0.125, 0, 0.0206473, 0.02, 0.979353
0.125, 0, 0.0181061, 0.02, 0.981894
0.125, 0, 0.019214, 0.02, 0.980786
0.125, 0, 0.020759, 0.02, 0.979241
0.125, 0, 0.0232204, 0.02, 0.97678
0.125, 0, 0.018208, 0.02, 0.981792
0.125, 0, 0.0181894, 0.02, 0.981811
0.125, 0, 0.0188582, 0.02, 0.981142
0.125, 0, 0.0194656, 0.02, 0.980534
0.125, 0, 0.0197358, 0.02, 0.980264
0.125, 0, 0.0225949, 0.02, 0.977405
0.125, 0, 0.0219014, 0.02, 0.978099
0.125, 0, 0.0196291, 0.02, 0.980371
0.125, 0, 0.0181531, 0.02, 0.981847
0.125, 0, 0.0232501, 0.02, 0.97675
0.125, 0, 0.0187384, 0.02, 0.981262
0.125, 0, 0.0196496, 0.02, 0.98035
0.125, 0, 0.0217127, 0.02, 0.978287
0.125, 0, 0.0204312, 0.02, 0.979569
0.125, 0, 0.0194492, 0.02, 0.980551
0.125, 0, 0.0153643, 0.02, 0.984636
0.125, 0, 0.0217783, 0.02, 0.978222
0.125, 0, 0.0193592, 0.02, 0.980641
0.125, 0, 0.0218149, 0.02, 0.978185
0.125, 0, 0.02205, 0.02, 0.97795
0.125, 0, 0.0192513, 0.02, 0.980749
0.125, 0, 0.021582, 0.02, 0.978418
0.125, 0, 0.0205692, 0.02, 0.979431
0.125, 0, 0.0221035, 0.02, 0.977897
0.125, 0, 0.0217107, 0.02, 0.978289
0.125, 0, 0.0188065, 0.02, 0.981194
0.125, 0, 0.0188664, 0.02, 0.981134
0.125, 0, 0.0215885, 0.02, 0.978412
0.125, 0, 0.0185185, 0.02, 0.981482
0.125, 0, 0.0195008, 0.02, 0.980499
0.125, 0, 0.0177416, 0.02, 0.982258
0.125, 0, 0.0189681, 0.02, 0.981032
0.125, 0, 0.0225706, 0.02, 0.977429
0.125, 0, 0.0183524, 0.02, 0.981648
0.125, 0, 0.0198822, 0.02, 0.980118
0.125, 0, 0.0205806, 0.02, 0.979419
0.125, 0, 0.0191239, 0.02, 0.980876
0.125, 0, 0.0190732, 0.02, 0.980927
0.125, 0, 0.0182864, 0.02, 0.981714
0.125, 0, 0.0197356, 0.02, 0.980264
0.125, 0, 0.0201878, 0.02, 0.979812
0.125, 0, 0.0177898, 0.02, 0.98221
