Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.00997677, 0.01, 0.990023
0.125, 0, 0.0100513, 0.01, 0.989949
0.125, 0, 0.0109989, 0.01, 0.989001
0.125, 0, 0.0113242, 0.01, 0.988676
0.125, 0, 0.00906231, 0.01, 0.990938
0.125, 0, 0.00918116, 0.01, 0.990819
0.125, 0, 0.00956571, 0.01, 0.990434
0.125, 0, 0.0117007, 0.01, 0.988299
0.125, 0, 0.00909669, 0.01, 0.990903
0.125, 0, 0.0104079, 0.01, 0.989592
0.125, 0, 0.0120758, 0.01, 0.987924
0.125, 0, 0.0103163, 0.01, 0.989684
0.125, 0, 0.00832731, 0.01, 0.991673
0.125, 0, 0.0104754, 0.01, 0.989525
0.125, 0, 0.00862422, 0.01, 0.991376
0.125, 0, 0.00957491, 0.01, 0.990425
0.125, 0, 0.00890302, 0.01, 0.991097
0.125, 0, 0.00883978, 0.01, 0.99116
0.125, 0, 0.00940371, 0.01, 0.990596
0.125, 0, 0.0068622, 0.01, 0.993138
0.125, 0, 0.0103898, 0.01, 0.98961
0.125, 0, 0.00814211, 0.01, 0.991858
0.125, 0, 0.00999619, 0.01, 0.990004
0.125, 0, 0.0100921, 0.01, 0.989908
0.125, 0, 0.0103805, 0.01, 0.989619
0.125, 0, 0.0100751, 0.01, 0.989925
0.125, 0, 0.0108573, 0.01, 0.989143
0.125, 0, 0.00991503, 0.01, 0.990085
0.125, 0, 0.00993451, 0.01, 0.990065
0.125, 0, 0.0116839, 0.01, 0.988316
0.125, 0, 0.0109394, 0.01, 0.989061
0.125, 0, 0.00997992, 0.01, 0.99002
0.125, 0, 0.0102713, 0.01, 0.989729
0.125, 0, 0.0128719, 0.01, 0.987128
0.125, 0, 0.00798211, 0.01, 0.992018
0.125, 0, 0.0126653, 0.01, 0.987335
0.125, 0, 0.0112911, 0.01, 0.988709
0.125, 0, 0.0107551, 0.01, 0.989245
0.125, 0, 0.0104381, 0.01, 0.989562
0.125, 0, 0.00834781, 0.01, 0.991652
0.125, 0, 0.00788161, 0.01, 0.992118
0.125, 0, 0.00878106, 0.01, 0.991219
0.125, 0, 0.00921932, 0.01, 0.990781
0.125, 0, 0.00884082, 0.01, 0.991159
0.125, 0, 0.0085933, 0.01, 0.991407
0.125, 0, 0.012731, 0.01, 0.987269
0.125, 0, 0.0108863, 0.01, 0.989114
0.125, 0, 0.00850918, 0.01, 0.991491
0.125, 0, 0.0083354, 0.01, 0.991665
0.125, 0, 0.0115061, 0.01, 0.988494
0.125, 0, 0.011287, 0.01, 0.988713
0.125, 0, 0.0104123, 0.01, 0.989588
0.125, 0, 0.00869956, 0.01, 0.9913
0.125, 0, 0.00960538, 0.01, 0.990395
0.125, 0, 0.0117663, 0.01, 0.988234
0.125, 0, 0.0130134, 0.01, 0.986987
0.125, 0, 0.00990712, 0.01, 0.990093
0.125, 0, 0.00886822, 0.01, 0.991132
0.125, 0, 0.00947442, 0.01, 0.990526
0.125, 0, 0.0100354, 0.01, 0.989965
0.125, 0, 0.00992641, 0.01, 0.990074
0.125, 0, 0.0107678, 0.01, 0.989232
0.125, 0, 0.00937772, 0.01, 0.990622
0.125, 0, 0.00886049, 0.01, 0.99114
0.125, 0, 0.0106256, 0.01, 0.989374
0.125, 0, 0.00965706, 0.01, 0.990343
0.125, 0, 0.0104879, 0.01, 0.989512
0.125, 0, 0.00793372, 0.01, 0.992066
0.125, 0, 0.00873453, 0.01, 0.991265
0.125, 0, 0.0104286, 0.01, 0.989571
0.125, 0, 0.0116013, 0.01, 0.988399
0.125, 0, 0.0113355, 0.01, 0.988664
0.125, 0, 0.0109296, 0.01, 0.98907
0.125, 0, 0.0120159, 0.01, 0.987984
0.125, 0, 0.0171028, 0.015, 0.982897
0.125, 0, 0.0145019, 0.015, 0.985498
0.125, 0, 0.0154195, 0.015, 0.984581
0.125, 0, 0.0152905, 0.015, 0.984709
0.125, 0, 0.0156821, 0.015, 0.984318
0.125, 0, 0.0161831, 0.015, 0.983817
0.125, 0, 0.0156697, 0.015, 0.98433
0.125, 0, 0.0144309, 0.015, 0.985569
0.125, 0, 0.0144479, 0.015, 0.985552
0.125, 0, 0.0139682, 0.015, 0.986032
0.125, 0, 0.0197876, 0.015, 0.980212
0.125, 0, 0.0149054, 0.015, 0.985095
0.125, 0, 0.0159603, 0.015, 0.98404
0.125, 0, 0.0140236, 0.015, 0.985976
0.125, 0, 0.0172298, 0.015, 0.98277
0.125, 0, 0.0121711, 0.015, 0.987829
0.125, 0, 0.0131643, 0.015, 0.986836
0.125, 0, 0.0174349, 0.015, 0.982565
0.125, 0, 0.0148346, 0.015, 0.985165
0.125, 0, 0.0133978, 0.015, 0.986602
0.125, 0, 0.0162277, 0.015, 0.983772
0.125, 0, 0.0168579, 0.015, 0.983142
0.125, 0, 0.0144303, 0.015, 0.98557
0.125, 0, 0.0121484, 0.015, 0.987852
0.125, 0, 0.0155222, 0.015, 0.984478
0.125, 0, 0.0152744, 0.015, 0.984726
0.125, 0, 0.0137019, 0.015, 0.986298
0.125, 0, 0.0129642, 0.015, 0.987036
0.125, 0, 0.0150229, 0.015, 0.984977
0.125, 0, 0.0141459, 0.015, 0.985854
0.125, 0, 0.0143668, 0.015, 0.985633
0.125, 0, 0.0132369, 0.015, 0.986763
0.125, 0, 0.0151881, 0.015, 0.984812
0.125, 0, 0.0151723, 0.015, 0.984828
0.125, 0, 0.0161958, 0.015, 0.983804
0.125, 0, 0.0129501, 0.015, 0.98705
0.125, 0, 0.0157252, 0.015, 0.984275
0.125, 0, 0.0136384, 0.015, 0.986362
0.125, 0, 0.014526, 0.015, 0.985474
0.125, 0, 0.0134724, 0.015, 0.986528
0.125, 0, 0.0160636, 0.015, 0.983936
0.125, 0, 0.0161059, 0.015, 0.983894
0.125, 0, 0.0136555, 0.015, 0.986344
0.125, 0, 0.0113261, 0.015, 0.988674
0.125, 0, 0.0163678, 0.015, 0.983632
0.125, 0, 0.0140024, 0.015, 0.985998
0.125, 0, 0.0143691, 0.015, 0.985631
0.125, 0, 0.012004, 0.015, 0.987996
0.125, 0, 0.0151584, 0.015, 0.984842
0.125, 0, 0.016098, 0.015, 0.983902
0.125, 0, 0.0168056, 0.015, 0.983194
0.125, 0, 0.0150771, 0.015, 0.984923
0.125, 0, 0.0147046, 0.015, 0.985295
0.125, 0, 0.0148614, 0.015, 0.985139
0.125, 0, 0.013632, 0.015, 0.986368
0.125, 0, 0.0152066, 0.015, 0.984793
0.125, 0, 0.0141787, 0.015, 0.985821
0.125, 0, 0.0145111, 0.015, 0.985489
0.125, 0, 0.0161232, 0.015, 0.983877
0.125, 0, 0.016329, 0.015, 0.983671
0.125, 0, 0.0145335, 0.015, 0.985466
0.125, 0, 0.01478, 0.015, 0.98522
0.125, 0, 0.0166319, 0.015, 0.983368
0.125, 0, 0.0155826, 0.015, 0.984417
0.125, 0, 0.0161526, 0.015, 0.983847
0.125, 0, 0.0136007, 0.015, 0.986399
0.125, 0, 0.0134074, 0.015, 0.986593
0.125, 0, 0.0146467, 0.015, 0.985353
0.125, 0, 0.0155846, 0.015, 0.984415
0.125, 0, 0.0153703, 0.015, 0.98463
0.125, 0, 0.0146255, 0.015, 0.985375
0.125, 0, 0.0134711, 0.015, 0.986529
0.125, 0, 0.0185624, 0.015, 0.981438
0.125, 0, 0.0135474, 0.015, 0.986453
0.125, 0, 0.0146221, 0.015, 0.985378
0.125, 0, 0.0140987, 0.015, 0.985901
0.125, 0, 0.014187, 0.015, 0.985813
0.125, 0, 0.0135541, 0.015, 0.986446
0.125, 0, 0.0151396, 0.015, 0.98486
0.125, 0, 0.0154601, 0.015, 0.98454
0.125, 0, 0.0156988, 0.015, 0.984301
0.125, 0, 0.0133747, 0.015, 0.986625
0.125, 0, 0.0129276, 0.015, 0.987072
0.125, 0, 0.0148769, 0.015, 0.985123
0.125, 0, 0.0126452, 0.015, 0.987355
0.125, 0, 0.0143776, 0.015, 0.985622
0.125, 0, 0.0140853, 0.015, 0.985915
0.125, 0, 0.0143248, 0.015, 0.985675
0.125, 0, 0.0154764, 0.015, 0.984524
0.125, 0, 0.014206, 0.015, 0.985794
0.125, 0, 0.0130623, 0.015, 0.986938
0.125, 0, 0.0144306, 0.015, 0.985569
0.125, 0, 0.0141264, 0.015, 0.985874
0.125, 0, 0.0129328, 0.015, 0.987067
0.125, 0, 0.0170138, 0.015, 0.982986
0.125, 0, 0.0120795, 0.015, 0.98792
0.125, 0, 0.0137055, 0.015, 0.986294
0.125, 0, 0.0156355, 0.015, 0.984365
0.125, 0, 0.0157152, 0.015, 0.984285
0.125, 0, 0.0143081, 0.015, 0.985692
0.125, 0, 0.0203064, 0.02, 0.979694
0.125, 0, 0.0223468, 0.02, 0.977653
0.125, 0, 0.0197589, 0.02, 0.980241
0.125, 0, 0.0182278, 0.02, 0.981772
0.125, 0, 0.0215103, 0.02, 0.97849
0.125, 0, 0.0208598, 0.02, 0.97914
0.125, 0, 0.0210711, 0.02, 0.978929
0.125, 0, 0.0221651, 0.02, 0.977835
0.125, 0, 0.0193258, 0.02, 0.980674
0.125, 0, 0.02155, 0.02, 0.97845
0.125, 0, 0.0211347, 0.02, 0.978865
0.125, 0, 0.0281282, 0.02, 0.971872
0.125, 0, 0.0222455, 0.02, 0.977755
0.125, 0, 0.0195019, 0.02, 0.980498
0.125, 0, 0.0215718, 0.02, 0.978428
0.125, 0, 0.019847, 0.02, 0.980153
0.125, 0, 0.0204799, 0.02, 0.97952
