Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0104435, 0.01, 0.989557
0.125, 0, 0.00921081, 0.01, 0.990789
0.125, 0, 0.0108465, 0.01, 0.989154
0.125, 0, 0.0107363, 0.01, 0.989264
0.125, 0, 0.0128974, 0.01, 0.987103
0.125, 0, 0.00887625, 0.01, 0.991124
0.125, 0, 0.0101801, 0.01, 0.98982
0.125, 0, 0.0103468, 0.01, 0.989653
0.125, 0, 0.0109025, 0.01, 0.989098
0.125, 0, 0.0101756, 0.01, 0.989824
0.125, 0, 0.00782034, 0.01, 0.99218
0.125, 0, 0.00968604, 0.01, 0.990314
0.125, 0, 0.00756221, 0.01, 0.992438
0.125, 0, 0.00945087, 0.01, 0.990549
0.125, 0, 0.0124849, 0.01, 0.987515
0.125, 0, 0.00985628, 0.01, 0.990144
0.125, 0, 0.0122431, 0.01, 0.987757
0.125, 0, 0.00881167, 0.01, 0.991188
0.125, 0, 0.010257, 0.01, 0.989743
0.125, 0, 0.00993783, 0.01, 0.990062
0.125, 0, 0.00889586, 0.01, 0.991104
0.125, 0, 0.0123783, 0.01, 0.987622
0.125, 0, 0.0086092, 0.01, 0.991391
0.125, 0, 0.0105403, 0.01, 0.98946
0.125, 0, 0.0108367, 0.01, 0.989163
0.125, 0, 0.0117768, 0.01, 0.988223
0.125, 0, 0.0109428, 0.01, 0.989057
0.125, 0, 0.0106575, 0.01, 0.989343
0.125, 0, 0.0105231, 0.01, 0.989477
0.125, 0, 0.0102013, 0.01, 0.989799
0.125, 0, 0.010511, 0.01, 0.989489
0.125, 0, 0.0107315, 0.01, 0.989268
0.125, 0, 0.00968071, 0.01, 0.990319
0.125, 0, 0.00995667, 0.01, 0.990043
0.125, 0, 0.0100153, 0.01, 0.989985
0.125, 0, 0.010398, 0.01, 0.989602
0.125, 0, 0.0101735, 0.01, 0.989827
0.125, 0, 0.0118497, 0.01, 0.98815
0.125, 0, 0.00973224, 0.01, 0.990268
0.125, 0, 0.0102434, 0.01, 0.989757
0.125, 0, 0.0100756, 0.01, 0.989924
0.125, 0, 0.00825901, 0.01, 0.991741
0.125, 0, 0.00848799, 0.01, 0.991512
0.125, 0, 0.0118599, 0.01, 0.98814
0.125, 0, 0.00918704, 0.01, 0.990813
0.125, 0, 0.00915421, 0.01, 0.990846
0.125, 0, 0.00877262, 0.01, 0.991227
0.125, 0, 0.009861, 0.01, 0.990139
0.125, 0, 0.0102306, 0.01, 0.989769
0.125, 0, 0.0121578, 0.01, 0.987842
0.125, 0, 0.010282, 0.01, 0.989718
0.125, 0, 0.00992966, 0.01, 0.99007
0.125, 0, 0.0122996, 0.01, 0.9877
0.125, 0, 0.0103447, 0.01, 0.989655
0.125, 0, 0.0128686, 0.01, 0.987131
0.125, 0, 0.00924272, 0.01, 0.990757
0.125, 0, 0.0113491, 0.01, 0.988651
0.125, 0, 0.0102979, 0.01, 0.989702
0.125, 0, 0.0101785, 0.01, 0.989821
0.125, 0, 0.0105714, 0.01, 0.989429
0.125, 0, 0.00976749, 0.01, 0.990233
0.125, 0, 0.00951444, 0.01, 0.990486
0.125, 0, 0.00943219, 0.01, 0.990568
0.125, 0, 0.0118874, 0.01, 0.988113
0.125, 0, 0.0107266, 0.01, 0.989273
0.125, 0, 0.00756298, 0.01, 0.992437
0.125, 0, 0.00797148, 0.01, 0.992029
0.125, 0, 0.0125103, 0.01, 0.98749
0.125, 0, 0.00972891, 0.01, 0.990271
0.125, 0, 0.0125058, 0.01, 0.987494
0.125, 0, 0.00779711, 0.01, 0.992203
0.125, 0, 0.00894415, 0.01, 0.991056
0.125, 0, 0.00820366, 0.01, 0.991796
0.125, 0, 0.0101751, 0.01, 0.989825
0.125, 0, 0.011574, 0.015, 0.988426
0.125, 0, 0.0130348, 0.015, 0.986965
0.125, 0, 0.0170496, 0.015, 0.98295
0.125, 0, 0.0160614, 0.015, 0.983939
0.125, 0, 0.0168641, 0.015, 0.983136
0.125, 0, 0.0174297, 0.015, 0.98257
0.125, 0, 0.0155549, 0.015, 0.984445
0.125, 0, 0.016091, 0.015, 0.983909
0.125, 0, 0.0165787, 0.015, 0.983421
0.125, 0, 0.0123865, 0.015, 0.987613
0.125, 0, 0.0165588, 0.015, 0.983441
0.125, 0, 0.0129454, 0.015, 0.987055
0.125, 0, 0.0165518, 0.015, 0.983448
0.125, 0, 0.0153498, 0.015, 0.98465
0.125, 0, 0.0135659, 0.015, 0.986434
0.125, 0, 0.0144772, 0.015, 0.985523
0.125, 0, 0.0161915, 0.015, 0.983809
0.125, 0, 0.0172162, 0.015, 0.982784
0.125, 0, 0.0176161, 0.015, 0.982384
0.125, 0, 0.0135638, 0.015, 0.986436
0.125, 0, 0.0151683, 0.015, 0.984832
0.125, 0, 0.0134012, 0.015, 0.986599
0.125, 0, 0.0141712, 0.015, 0.985829
0.125, 0, 0.0167806, 0.015, 0.983219
0.125, 0, 0.0174057, 0.015, 0.982594
0.125, 0, 0.0147665, 0.015, 0.985233
0.125, 0, 0.0142754, 0.015, 0.985725
0.125, 0, 0.0182774, 0.015, 0.981723
0.125, 0, 0.013287, 0.015, 0.986713
0.125, 0, 0.0131005, 0.015, 0.9869
0.125, 0, 0.0179388, 0.015, 0.982061
0.125, 0, 0.0131184, 0.015, 0.986882
0.125, 0, 0.0148338, 0.015, 0.985166
0.125, 0, 0.0142589, 0.015, 0.985741
0.125, 0, 0.0159784, 0.015, 0.984022
0.125, 0, 0.0116567, 0.015, 0.988343
0.125, 0, 0.013354, 0.015, 0.986646
0.125, 0, 0.0179095, 0.015, 0.982091
0.125, 0, 0.0139553, 0.015, 0.986045
0.125, 0, 0.0155724, 0.015, 0.984428
0.125, 0, 0.0138665, 0.015, 0.986134
0.125, 0, 0.0177032, 0.015, 0.982297
0.125, 0, 0.0143708, 0.015, 0.985629
0.125, 0, 0.0151022, 0.015, 0.984898
0.125, 0, 0.0155397, 0.015, 0.98446
0.125, 0, 0.0161992, 0.015, 0.983801
0.125, 0, 0.0148124, 0.015, 0.985188
0.125, 0, 0.0150819, 0.015, 0.984918
0.125, 0, 0.0172926, 0.015, 0.982707
0.125, 0, 0.0144003, 0.015, 0.9856
0.125, 0, 0.0136946, 0.015, 0.986305
0.125, 0, 0.0146031, 0.015, 0.985397
0.125, 0, 0.013813, 0.015, 0.986187
0.125, 0, 0.0178962, 0.015, 0.982104
0.125, 0, 0.0186601, 0.015, 0.98134
0.125, 0, 0.0134531, 0.015, 0.986547
0.125, 0, 0.0151891, 0.015, 0.984811
0.125, 0, 0.0150622, 0.015, 0.984938
0.125, 0, 0.0153889, 0.015, 0.984611
0.125, 0, 0.0149571, 0.015, 0.985043
0.125, 0, 0.0162369, 0.015, 0.983763
0.125, 0, 0.0144978, 0.015, 0.985502
0.125, 0, 0.0169802, 0.015, 0.98302
0.125, 0, 0.0123496, 0.015, 0.98765
0.125, 0, 0.0140676, 0.015, 0.985932
0.125, 0, 0.0139909, 0.015, 0.986009
0.125, 0, 0.0161642, 0.015, 0.983836
0.125, 0, 0.0149502, 0.015, 0.98505
0.125, 0, 0.0155965, 0.015, 0.984404
0.125, 0, 0.015491, 0.015, 0.984509
0.125, 0, 0.0139131, 0.015, 0.986087
0.125, 0, 0.014978, 0.015, 0.985022
0.125, 0, 0.014814, 0.015, 0.985186
0.125, 0, 0.0175202, 0.015, 0.98248
0.125, 0, 0.012141, 0.015, 0.987859
0.125, 0, 0.0154992, 0.015, 0.984501
0.125, 0, 0.016032, 0.015, 0.983968
0.125, 0, 0.0157958, 0.015, 0.984204
0.125, 0, 0.013794, 0.015, 0.986206
0.125, 0, 0.0149583, 0.015, 0.985042
0.125, 0, 0.0142416, 0.015, 0.985758
0.125, 0, 0.0151591, 0.015, 0.984841
0.125, 0, 0.0168444, 0.015, 0.983156
0.125, 0, 0.0153777, 0.015, 0.984622
0.125, 0, 0.0132136, 0.015, 0.986786
0.125, 0, 0.0167047, 0.015, 0.983295
0.125, 0, 0.0151317, 0.015, 0.984868
0.125, 0, 0.0148115, 0.015, 0.985189
0.125, 0, 0.0128823, 0.015, 0.987118
0.125, 0, 0.0153208, 0.015, 0.984679
0.125, 0, 0.0146342, 0.015, 0.985366
0.125, 0, 0.0142838, 0.015, 0.985716
0.125, 0, 0.0180339, 0.015, 0.981966
0.125, 0, 0.0167951, 0.015, 0.983205
0.125, 0, 0.0137866, 0.015, 0.986213
0.125, 0, 0.0147214, 0.015, 0.985279
0.125, 0, 0.0137909, 0.015, 0.986209
0.125, 0, 0.0164824, 0.015, 0.983518
0.125, 0, 0.0145322, 0.015, 0.985468
0.125, 0, 0.0122102, 0.015, 0.98779
0.125, 0, 0.0185783, 0.02, 0.981422
0.125, 0, 0.0159362, 0.02, 0.984064
0.125, 0, 0.0190985, 0.02, 0.980901
0.125, 0, 0.0185719, 0.02, 0.981428
0.125, 0, 0.0183847, 0.02, 0.981615
0.125, 0, 0.0210256, 0.02, 0.978974
0.125, 0, 0.0189773, 0.02, 0.981023
0.125, 0, 0.0215722, 0.02, 0.978428
0.125, 0, 0.0223551, 0.02, 0.977645
0.125, 0, 0.0204482, 0.02, 0.979552
0.125, 0, 0.0198123, 0.02, 0.980188
0.125, 0, 0.020373, 0.02, 0.979627
0.125, 0, 0.0161726, 0.02, 0.983827
0.125, 0, 0.0193927, 0.02, 0.980607
0.125, 0, 0.0216111, 0.02, 0.978389
0.125, 0, 0.0159504, 0.02, 0.98405
0.125, 0, 0.0184604, 0.02, 0.98154
0.125, 0, 0.0204758, 0.02, 0.979524
0.125, 0, 0.021342, 0.02, 0.978658
0.125, 0, 0.0183546, 0.02, 0.981645
0.125, 0, 0.016443, 0.02, 0.983557
0.125, 0, 0.0180333, 0.02, 0.981967
0.125, 0, 0.0215666, 0.02, 0.978433
0.125, 0, 0.0189678, 0.02, 0.981032
0.125, 0, 0.0209137, 0.02, 0.979086
0.125, 0, 0.021184, 0.02, 0.978816
0.125, 0, 0.0216858, 0.02, 0.978314
0.125, 0, 0.0172324, 0.02, 0.982768
0.125, 0, 0.0197692, 0.02, 0.980231
0.125, 0, 0.0201006, 0.02, 0.979899
0.125, 0, 0.0208289, 0.02, 0.979171
0.125, 0, 0.0200517, 0.02, 0.979948
0.125, 0, 0.0186989, 0.02, 0.981301
0.125, 0, 0.0176178, 0.02, 0.982382
0.125, 0, 0.0219499, 0.02, 0.97805
0.125, 0, 0.0188357, 0.02, 0.981164
0.125, 0, 0.0186576, 0.02, 0.981342
0.125, 0, 0.0206836, 0.02, 0.979316
0.125, 0, 0.0188419, 0.02, 0.981158
0.125, 0, 0.0194696, 0.02, 0.98053
0.125, 0, 0.0215739, 0.02, 0.978426
0.125, 0, 0.0193123, 0.02, 0.980688
0.125, 0, 0.0179782, 0.02, 0.982022
0.125, 0, 0.0192934, 0.02, 0.980707
0.125, 0, 0.0216052, 0.02, 0.978395
0.125, 0, 0.0174377, 0.02, 0.982562
0.125, 0, 0.0213917, 0.02, 0.978608
0.125, 0, 0.017419, 0.02, 0.982581
0.125, 0, 0.0208196, 0.02, 0.97918
0.125, 0, 0.0215472, 0.02, 0.978453
0.125, 0, 0.0205117, 0.02, 0.979488
0.125, 0, 0.0237326, 0.02, 0.976267
0.125, 0, 0.0187898, 0.02, 0.98121
0.125, 0, 0.0191646, 0.02, 0.980835
0.125, 0, 0.0222805, 0.02, 0.977719
0.125, 0, 0.0174957, 0.02, 0.982504
0.125, 0, 0.0190603, 0.02, 0.98094
0.125, 0, 0.0189318, 0.02, 0.981068
0.125, 0, 0.0158877, 0.02, 0.984112
0.125, 0, 0.0202564, 0.02, 0.979744
0.125, 0, 0.0211704, 0.02, 0.97883
0.125, 0, 0.0212054, 0.02, 0.978795
0.125, 0, 0.0184345, 0.02, 0.981566
0.125, 0, 0.0180075, 0.02, 0.981992
0.125, 0, 0.0219387, 0.02, 0.978061
0.125, 0, 0.019823, 0.02, 0.980177
0.125, 0, 0.0164476, 0.02, 0.983552
0.125, 0, 0.0196575, 0.02, 0.980343
0.125, 0, 0.0190733, 0.02, 0.980927
0.125, 0, 0.0197679, 0.02, 0.980232
0.125, 0, 0.0248234, 0.02, 0.975177
0.125, 0, 0.0164353, 0.02, 0.983565
0.125, 0, 0.0178118, 0.02, 0.982188
0.125, 0, 0.0203642, 0.02, 0.979636
0.125, 0, 0.0169141, 0.02, 0.983086
0.125, 0, 0.0174324, 0.02, 0.982568
0.125, 0, 0.0192564, 0.02, 0.980744
0.125, 0, 0.0191732, 0.02, 0.980827
0.125, 0, 0.0240779, 0.02, 0.975922
0.125, 0, 0.0215502, 0.02, 0.97845
0.125, 0, 0.0216912, 0.02, 0.978309
0.125, 0, 0.0171682, 0.02, 0.982832
0.125, 0, 0.0202192, 0.02, 0.979781
0.125, 0, 0.017355, 0.02, 0.982645
0.125, 0, 0.0196055, 0.02, 0.980395
0.125, 0, 0.020074, 0.02, 0.979926
0.125, 0, 0.0203176, 0.02, 0.979682
0.125, 0, 0.0218894, 0.02, 0.978111
0.125, 0, 0.0221498, 0.02, 0.97785
0.125, 0, 0.0227516, 0.02, 0.977248
0.125, 0, 0.0192331, 0.02, 0.980767
0.125, 0, 0.0172691, 0.02, 0.982731
0.125, 0, 0.0196125, 0.02, 0.980388
0.125, 0, 0.0217438, 0.02, 0.978256
0.125, 0, 0.0218183, 0.02, 0.978182
0.125, 0, 0.0201694, 0.02, 0.979831
0.125, 0, 0.0211298, 0.02, 0.97887
0.125, 0, 0.0206716, 0.02, 0.979328
0.125, 0, 0.0191275, 0.02, 0.980873
0.125, 0, 0.0203568, 0.02, 0.979643
0.125, 0, 0.0242882, 0.025, 0.975712
0.125, 0, 0.026135, 0.025, 0.973865
0.125, 0, 0.0255051, 0.025, 0.974495
0.125, 0, 0.0303852, 0.025, 0.969615
0.125, 0, 0.0210222, 0.025, 0.978978
0.125, 0, 0.0221028, 0.025, 0.977897
0.125, 0, 0.0249789, 0.025, 0.975021
0.125, 0, 0.0243135, 0.025, 0.975686
0.125, 0, 0.0281343, 0.025, 0.971866
0.125, 0, 0.0254719, 0.025, 0.974528
0.125, 0, 0.0275647, 0.025, 0.972435
0.125, 0, 0.0264448, 0.025, 0.973555
0.125, 0, 0.0279628, 0.025, 0.972037
0.125, 0, 0.0232039, 0.025, 0.976796
0.125, 0, 0.0259619, 0.025, 0.974038
0.125, 0, 0.0248089, 0.025, 0.975191
0.125, 0, 0.024919, 0.025, 0.975081
0.125, 0, 0.022901, 0.025, 0.977099
0.125, 0, 0.0227753, 0.025, 0.977225
0.125, 0, 0.0273369, 0.025, 0.972663
0.125, 0, 0.0252326, 0.025, 0.974767
0.125, 0, 0.0264246, 0.025, 0.973575
0.125, 0, 0.0240786, 0.025, 0.975921
0.125, 0, 0.027292, 0.025, 0.972708
0.125, 0, 0.0215261, 0.025, 0.978474
0.125, 0, 0.0235583, 0.025, 0.976442
0.125, 0, 0.0230231, 0.025, 0.976977
0.125, 0, 0.0258201, 0.025, 0.97418
0.125, 0, 0.026681, 0.025, 0.973319
0.125, 0, 0.0217859, 0.025, 0.978214
0.125, 0, 0.0249243, 0.025, 0.975076
0.125, 0, 0.0244881, 0.025, 0.975512
0.125, 0, 0.0257538, 0.025, 0.974246
0.125, 0, 0.0238181, 0.025, 0.976182
0.125, 0, 0.0238234, 0.025, 0.976177
0.125, 0, 0.0225329, 0.025, 0.977467
0.125, 0, 0.022511, 0.025, 0.977489
0.125, 0, 0.0230994, 0.025, 0.976901
0.125, 0, 0.0260268, 0.025, 0.973973
0.125, 0, 0.0251515, 0.025, 0.974848
0.125, 0, 0.0239825, 0.025, 0.976017
0.125, 0, 0.0263796, 0.025, 0.97362
0.125, 0, 0.022712, 0.025, 0.977288
0.125, 0, 0.0259471, 0.025, 0.974053
0.125, 0, 0.0277184, 0.025, 0.972282
0.125, 0, 0.0215064, 0.025, 0.978494
0.125, 0, 0.0293111, 0.025, 0.970689
0.125, 0, 0.0254165, 0.025, 0.974584
0.125, 0, 0.0232349, 0.025, 0.976765
0.125, 0, 0.025027, 0.025, 0.974973
0.125, 0, 0.0232251, 0.025, 0.976775
0.125, 0, 0.0249, 0.025, 0.9751
0.125, 0, 0.0256833, 0.025, 0.974317
0.125, 0, 0.0268704, 0.025, 0.97313
0.125, 0, 0.0288029, 0.025, 0.971197
0.125, 0, 0.0249944, 0.025, 0.975006
0.125, 0, 0.0286858, 0.025, 0.971314
0.125, 0, 0.026301, 0.025, 0.973699
0.125, 0, 0.0252831, 0.025, 0.974717
0.125, 0, 0.0242729, 0.025, 0.975727
0.125, 0, 0.0254654, 0.025, 0.974535
0.125, 0, 0.0260943, 0.025, 0.973906
0.125, 0, 0.0254222, 0.025, 0.974578
0.125, 0, 0.0240683, 0.025, 0.975932
0.125, 0, 0.0240951, 0.025, 0.975905
0.125, 0, 0.0254767, 0.025, 0.974523
0.125, 0, 0.0291299, 0.025, 0.97087
0.125, 0, 0.0249237, 0.025, 0.975076
0.125, 0, 0.0236693, 0.025, 0.976331
0.125, 0, 0.0253867, 0.025, 0.974613
0.125, 0, 0.0245789, 0.025, 0.975421
0.125, 0, 0.0221727, 0.025, 0.977827
0.125, 0, 0.0233367, 0.025, 0.976663
0.125, 0, 0.0222576, 0.025, 0.977742
0.125, 0, 0.0258603, 0.025, 0.97414
0.125, 0, 0.0249574, 0.025, 0.975043
0.125, 0, 0.025241, 0.025, 0.974759
0.125, 0, 0.0236928, 0.025, 0.976307
0.125, 0, 0.0213292, 0.025, 0.978671
0.125, 0, 0.0243723, 0.025, 0.975628
0.125, 0, 0.0270146, 0.025, 0.972985
0.125, 0, 0.0259451, 0.025, 0.974055
0.125, 0, 0.0259014, 0.025, 0.974099
0.125, 0, 0.0225259, 0.025, 0.977474
0.125, 0, 0.0270586, 0.025, 0.972941
0.125, 0, 0.025376, 0.025, 0.974624
0.125, 0, 0.0258928, 0.025, 0.974107
0.125, 0, 0.0259812, 0.025, 0.974019
0.125, 0, 0.02536, 0.025, 0.97464
0.125, 0, 0.0266285, 0.025, 0.973372
0.125, 0, 0.0254496, 0.025, 0.97455
0.125, 0, 0.0259838, 0.025, 0.974016
0.125, 0, 0.0263112, 0.025, 0.973689
0.125, 0, 0.0246422, 0.025, 0.975358
0.125, 0, 0.0234448, 0.025, 0.976555
0.125, 0, 0.0238404, 0.025, 0.97616
0.125, 0, 0.022735, 0.025, 0.977265
0.125, 0, 0.0231548, 0.025, 0.976845
0.125, 0, 0.0256418, 0.025, 0.974358
0.125, 0, 0.0218764, 0.025, 0.978124
0.125, 0, 0.0320581, 0.03, 0.967942
0.125, 0, 0.0272733, 0.03, 0.972727
0.125, 0, 0.027271, 0.03, 0.972729
0.125, 0, 0.0342331, 0.03, 0.965767
0.125, 0, 0.0284399, 0.03, 0.97156
0.125, 0, 0.0331123, 0.03, 0.966888
0.125, 0, 0.0286053, 0.03, 0.971395
0.125, 0, 0.0319988, 0.03, 0.968001
0.125, 0, 0.03233, 0.03, 0.96767
