Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00628729, 0.251902, 0.01, 0.74181
0.25, 0, 0.00303825, 0.241947, 0.01, 0.755015
0.25, 0, 0.0051924, 0.244229, 0.01, 0.750579
0.25, 0, 0.00520022, 0.259873, 0.01, 0.734926
0.25, 0, 0.0050817, 0.248979, 0.01, 0.745939
0.25, 0, 0.00487287, 0.245398, 0.01, 0.74973
0.25, 0, 0.00383927, 0.251693, 0.01, 0.744468
0.25, 0, 0.00436476, 0.245566, 0.01, 0.75007
0.25, 0, 0.00346531, 0.254462, 0.01, 0.742073
0.25, 0, 0.00342136, 0.251861, 0.01, 0.744717
0.25, 0, 0.00610516, 0.251233, 0.01, 0.742662
0.25, 0, 0.00357248, 0.242961, 0.01, 0.753466
0.25, 0, 0.00259652, 0.246258, 0.01, 0.751146
0.25, 0, 0.00589377, 0.255435, 0.01, 0.738672
0.25, 0, 0.003512, 0.24532, 0.01, 0.751168
0.25, 0, 0.00458071, 0.261931, 0.01, 0.733489
0.25, 0, 0.00532922, 0.249936, 0.01, 0.744734
0.25, 0, 0.00420496, 0.252686, 0.01, 0.743109
0.25, 0, 0.00548297, 0.254484, 0.01, 0.740033
0.25, 0, 0.00460293, 0.252716, 0.01, 0.742681
0.25, 0, 0.00331198, 0.244632, 0.01, 0.752056
0.25, 0, 0.00378121, 0.243388, 0.01, 0.752831
0.25, 0, 0.00544488, 0.256034, 0.01, 0.738522
0.25, 0, 0.00634428, 0.244197, 0.01, 0.749459
0.25, 0, 0.00559716, 0.248764, 0.01, 0.745639
0.25, 0, 0.0045487, 0.250752, 0.01, 0.7447
0.25, 0, 0.00573162, 0.236018, 0.01, 0.758251
0.25, 0, 0.00538069, 0.245674, 0.01, 0.748946
0.25, 0, 0.00548126, 0.235531, 0.01, 0.758988
0.25, 0, 0.00356188, 0.260023, 0.01, 0.736415
0.25, 0, 0.00548322, 0.247719, 0.01, 0.746798
0.25, 0, 0.00445118, 0.252391, 0.01, 0.743157
0.25, 0, 0.00311927, 0.267149, 0.01, 0.729731
0.25, 0, 0.00514125, 0.248669, 0.01, 0.74619
0.25, 0, 0.00401615, 0.247537, 0.01, 0.748447
0.25, 0, 0.00461445, 0.252948, 0.01, 0.742437
0.25, 0, 0.00452723, 0.241812, 0.01, 0.75366
0.25, 0, 0.00562172, 0.248816, 0.01, 0.745563
0.25, 0, 0.00380519, 0.254201, 0.01, 0.741994
0.25, 0, 0.0048867, 0.24885, 0.01, 0.746263
0.25, 0, 0.00444341, 0.247568, 0.01, 0.747989
0.25, 0, 0.00394209, 0.255994, 0.01, 0.740064
0.25, 0, 0.00488231, 0.256584, 0.01, 0.738533
0.25, 0, 0.00665835, 0.243379, 0.01, 0.749962
0.25, 0, 0.00403428, 0.257014, 0.01, 0.738952
0.25, 0, 0.00384726, 0.252128, 0.01, 0.744025
0.25, 0, 0.00368481, 0.2495, 0.01, 0.746816
0.25, 0, 0.00498767, 0.255693, 0.01, 0.73932
0.25, 0, 0.00588492, 0.247896, 0.01, 0.746219
0.25, 0, 0.00446653, 0.250488, 0.01, 0.745045
0.25, 0, 0.00491603, 0.249087, 0.01, 0.745997
0.25, 0, 0.00471345, 0.243724, 0.01, 0.751563
0.25, 0, 0.00609044, 0.250547, 0.01, 0.743362
0.25, 0, 0.00464306, 0.250604, 0.01, 0.744753
0.25, 0, 0.00499246, 0.247265, 0.01, 0.747743
0.25, 0, 0.00458987, 0.245246, 0.01, 0.750164
0.25, 0, 0.00450756, 0.252329, 0.01, 0.743163
0.25, 0, 0.00377481, 0.249504, 0.01, 0.746721
0.25, 0, 0.00504898, 0.239345, 0.01, 0.755606
0.25, 0, 0.00360646, 0.240277, 0.01, 0.756116
0.25, 0, 0.00246494, 0.24381, 0.01, 0.753725
0.25, 0, 0.00511024, 0.256885, 0.01, 0.738005
0.25, 0, 0.00506521, 0.241302, 0.01, 0.753633
0.25, 0, 0.00321301, 0.24188, 0.01, 0.754907
0.25, 0, 0.00509367, 0.245856, 0.01, 0.74905
0.25, 0, 0.00676988, 0.250679, 0.01, 0.742552
0.25, 0, 0.00489061, 0.254007, 0.01, 0.741102
0.25, 0, 0.00632948, 0.247373, 0.01, 0.746297
0.25, 0, 0.00459245, 0.255181, 0.01, 0.740227
0.25, 0, 0.00407981, 0.251353, 0.01, 0.744567
0.25, 0, 0.00419804, 0.241548, 0.01, 0.754254
0.25, 0, 0.00453926, 0.249908, 0.01, 0.745553
0.25, 0, 0.00485974, 0.253975, 0.01, 0.741165
0.25, 0, 0.00444749, 0.264449, 0.01, 0.731104
0.25, 0, 0.0036242, 0.252494, 0.01, 0.743882
0.25, 0, 0.00660225, 0.243576, 0.01, 0.749822
0.25, 0, 0.00307821, 0.245442, 0.01, 0.751479
0.25, 0, 0.00653981, 0.249607, 0.01, 0.743854
0.25, 0, 0.00466208, 0.244336, 0.01, 0.751002
0.25, 0, 0.00366384, 0.258894, 0.01, 0.737442
0.25, 0, 0.00578698, 0.23932, 0.01, 0.754893
0.25, 0, 0.00402248, 0.251207, 0.01, 0.74477
0.25, 0, 0.00505114, 0.266219, 0.01, 0.72873
0.25, 0, 0.00292255, 0.248397, 0.01, 0.74868
0.25, 0, 0.00411414, 0.251092, 0.01, 0.744794
0.25, 0, 0.00476735, 0.253817, 0.01, 0.741416
0.25, 0, 0.00418842, 0.251642, 0.01, 0.744169
0.25, 0, 0.00469656, 0.251947, 0.01, 0.743357
0.25, 0, 0.00213358, 0.244936, 0.01, 0.75293
0.25, 0, 0.0046746, 0.249185, 0.01, 0.746141
0.25, 0, 0.00641709, 0.249402, 0.01, 0.744181
0.25, 0, 0.00425314, 0.258559, 0.01, 0.737187
0.25, 0, 0.00644618, 0.252164, 0.01, 0.74139
0.25, 0, 0.00462957, 0.257648, 0.01, 0.737723
0.25, 0, 0.00490515, 0.254927, 0.01, 0.740167
0.25, 0, 0.00323679, 0.247777, 0.01, 0.748986
0.25, 0, 0.00459276, 0.244629, 0.01, 0.750778
0.25, 0, 0.00455636, 0.238055, 0.01, 0.757389
0.25, 0, 0.00628316, 0.249814, 0.01, 0.743903
0.25, 0, 0.00556318, 0.252313, 0.015, 0.742123
0.25, 0, 0.00690948, 0.254758, 0.015, 0.738332
0.25, 0, 0.00903618, 0.243762, 0.015, 0.747202
0.25, 0, 0.00622092, 0.244595, 0.015, 0.749184
0.25, 0, 0.00842295, 0.251481, 0.015, 0.740096
0.25, 0, 0.00843515, 0.2536, 0.015, 0.737964
0.25, 0, 0.00727648, 0.258819, 0.015, 0.733904
0.25, 0, 0.00817825, 0.251092, 0.015, 0.74073
0.25, 0, 0.00894347, 0.253544, 0.015, 0.737512
0.25, 0, 0.00745459, 0.260899, 0.015, 0.731647
0.25, 0, 0.00722004, 0.258339, 0.015, 0.734441
0.25, 0, 0.0100022, 0.238492, 0.015, 0.751506
0.25, 0, 0.00611983, 0.250162, 0.015, 0.743718
0.25, 0, 0.00720806, 0.251552, 0.015, 0.74124
0.25, 0, 0.00845475, 0.251731, 0.015, 0.739814
0.25, 0, 0.00864705, 0.255746, 0.015, 0.735607
0.25, 0, 0.00734336, 0.252525, 0.015, 0.740132
0.25, 0, 0.00851583, 0.24997, 0.015, 0.741514
0.25, 0, 0.00689348, 0.254254, 0.015, 0.738853
0.25, 0, 0.00871394, 0.251382, 0.015, 0.739904
0.25, 0, 0.0061402, 0.251639, 0.015, 0.742221
0.25, 0, 0.00741248, 0.25533, 0.015, 0.737257
0.25, 0, 0.0101309, 0.24443, 0.015, 0.745439
0.25, 0, 0.00734183, 0.251365, 0.015, 0.741293
0.25, 0, 0.00512444, 0.262129, 0.015, 0.732746
0.25, 0, 0.00878537, 0.254451, 0.015, 0.736764
0.25, 0, 0.00702662, 0.245958, 0.015, 0.747015
0.25, 0, 0.00868836, 0.252368, 0.015, 0.738943
0.25, 0, 0.0058448, 0.24447, 0.015, 0.749685
0.25, 0, 0.00853637, 0.241878, 0.015, 0.749586
0.25, 0, 0.00653267, 0.252609, 0.015, 0.740858
0.25, 0, 0.00731327, 0.251869, 0.015, 0.740818
0.25, 0, 0.00638855, 0.248131, 0.015, 0.745481
0.25, 0, 0.00532501, 0.250627, 0.015, 0.744048
0.25, 0, 0.00747443, 0.246835, 0.015, 0.745691
0.25, 0, 0.00919448, 0.237853, 0.015, 0.752952
0.25, 0, 0.00930367, 0.252662, 0.015, 0.738035
0.25, 0, 0.00816462, 0.246574, 0.015, 0.745262
0.25, 0, 0.00899, 0.255897, 0.015, 0.735113
0.25, 0, 0.00764668, 0.260932, 0.015, 0.731421
0.25, 0, 0.00734729, 0.246107, 0.015, 0.746546
0.25, 0, 0.00668749, 0.251978, 0.015, 0.741334
0.25, 0, 0.00748373, 0.248691, 0.015, 0.743826
0.25, 0, 0.00746349, 0.257871, 0.015, 0.734666
0.25, 0, 0.00821375, 0.244559, 0.015, 0.747228
0.25, 0, 0.00678394, 0.24664, 0.015, 0.746576
