Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00313721, 0.257913, 0.01, 0.738949
0.25, 0, 0.00397593, 0.241663, 0.01, 0.754362
0.25, 0, 0.00346087, 0.242233, 0.01, 0.754306
0.25, 0, 0.00539848, 0.249673, 0.01, 0.744929
0.25, 0, 0.00304195, 0.243683, 0.01, 0.753275
0.25, 0, 0.00366723, 0.252214, 0.01, 0.744118
0.25, 0, 0.00463518, 0.256412, 0.01, 0.738953
0.25, 0, 0.00438699, 0.24329, 0.01, 0.752323
0.25, 0, 0.00319389, 0.239173, 0.01, 0.757633
0.25, 0, 0.00302832, 0.242703, 0.01, 0.754269
0.25, 0, 0.00372525, 0.252396, 0.01, 0.743879
0.25, 0, 0.0046216, 0.249245, 0.01, 0.746134
0.25, 0, 0.00462686, 0.251419, 0.01, 0.743954
0.25, 0, 0.00537925, 0.250259, 0.01, 0.744362
0.25, 0, 0.00545436, 0.255936, 0.01, 0.73861
0.25, 0, 0.00637524, 0.247949, 0.01, 0.745675
0.25, 0, 0.00394161, 0.24218, 0.01, 0.753879
0.25, 0, 0.00477099, 0.254157, 0.01, 0.741072
0.25, 0, 0.00574415, 0.258019, 0.01, 0.736237
0.25, 0, 0.00381592, 0.24365, 0.01, 0.752534
0.25, 0, 0.00532036, 0.253229, 0.01, 0.741451
0.25, 0, 0.00660032, 0.259142, 0.01, 0.734257
0.25, 0, 0.00611845, 0.246769, 0.01, 0.747113
0.25, 0, 0.00451135, 0.251768, 0.01, 0.743721
0.25, 0, 0.00475829, 0.251301, 0.01, 0.743941
0.25, 0, 0.00349414, 0.236359, 0.01, 0.760147
0.25, 0, 0.0034138, 0.25783, 0.01, 0.738756
0.25, 0, 0.00395026, 0.24233, 0.01, 0.75372
0.25, 0, 0.00437066, 0.244141, 0.01, 0.751489
0.25, 0, 0.00507877, 0.247221, 0.01, 0.7477
0.25, 0, 0.00326631, 0.259095, 0.01, 0.737638
0.25, 0, 0.00492349, 0.250552, 0.01, 0.744525
0.25, 0, 0.00514091, 0.24315, 0.01, 0.751709
0.25, 0, 0.00459315, 0.245719, 0.01, 0.749688
0.25, 0, 0.00431247, 0.24553, 0.01, 0.750157
0.25, 0, 0.00335507, 0.242161, 0.01, 0.754484
0.25, 0, 0.00421388, 0.253301, 0.01, 0.742486
0.25, 0, 0.00457167, 0.250837, 0.01, 0.744591
0.25, 0, 0.00413748, 0.244606, 0.01, 0.751257
0.25, 0, 0.0035484, 0.24549, 0.01, 0.750962
0.25, 0, 0.00399606, 0.24503, 0.01, 0.750974
0.25, 0, 0.00436655, 0.245016, 0.01, 0.750617
0.25, 0, 0.00410189, 0.251433, 0.01, 0.744465
0.25, 0, 0.00349706, 0.250726, 0.01, 0.745777
0.25, 0, 0.00420385, 0.25815, 0.01, 0.737646
0.25, 0, 0.00478654, 0.25429, 0.01, 0.740923
0.25, 0, 0.00489937, 0.242926, 0.01, 0.752174
0.25, 0, 0.00307358, 0.248261, 0.01, 0.748666
0.25, 0, 0.0060981, 0.247714, 0.01, 0.746188
0.25, 0, 0.00344706, 0.245322, 0.01, 0.751231
0.25, 0, 0.00542358, 0.249025, 0.01, 0.745551
0.25, 0, 0.00369832, 0.246636, 0.01, 0.749666
0.25, 0, 0.00269456, 0.254255, 0.01, 0.743051
