Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00586548, 0.2482, 0.01, 0.745935
0.25, 0, 0.00481846, 0.23791, 0.01, 0.757271
0.25, 0, 0.00471149, 0.247855, 0.01, 0.747434
0.25, 0, 0.00284742, 0.243685, 0.01, 0.753467
0.25, 0, 0.00395913, 0.24843, 0.01, 0.747611
0.25, 0, 0.00514379, 0.250929, 0.01, 0.743927
0.25, 0, 0.00419689, 0.25876, 0.01, 0.737043
0.25, 0, 0.00493724, 0.244799, 0.01, 0.750263
0.25, 0, 0.00472581, 0.250089, 0.01, 0.745185
0.25, 0, 0.0050068, 0.252489, 0.01, 0.742504
0.25, 0, 0.00349036, 0.258016, 0.01, 0.738494
0.25, 0, 0.00550629, 0.256836, 0.01, 0.737657
0.25, 0, 0.00460868, 0.25462, 0.01, 0.740771
0.25, 0, 0.00541571, 0.254445, 0.01, 0.740139
0.25, 0, 0.00339604, 0.24979, 0.01, 0.746814
0.25, 0, 0.00322905, 0.257516, 0.01, 0.739255
0.25, 0, 0.00580705, 0.253048, 0.01, 0.741145
0.25, 0, 0.00599992, 0.260968, 0.01, 0.733032
0.25, 0, 0.00490983, 0.259301, 0.01, 0.735789
0.25, 0, 0.00350447, 0.234759, 0.01, 0.761736
0.25, 0, 0.00424469, 0.246745, 0.01, 0.749011
0.25, 0, 0.00537426, 0.257178, 0.01, 0.737447
0.25, 0, 0.00593687, 0.256339, 0.01, 0.737724
0.25, 0, 0.00640406, 0.241112, 0.01, 0.752484
0.25, 0, 0.00519766, 0.262547, 0.01, 0.732255
0.25, 0, 0.00508197, 0.245561, 0.01, 0.749357
0.25, 0, 0.00734759, 0.242384, 0.01, 0.750268
0.25, 0, 0.00384525, 0.247257, 0.01, 0.748898
0.25, 0, 0.00398815, 0.252951, 0.01, 0.743061
0.25, 0, 0.00510322, 0.245278, 0.01, 0.749618
0.25, 0, 0.00454176, 0.252668, 0.01, 0.74279
0.25, 0, 0.00378423, 0.251614, 0.01, 0.744601
0.25, 0, 0.00474305, 0.247899, 0.01, 0.747358
0.25, 0, 0.00510648, 0.246345, 0.01, 0.748548
0.25, 0, 0.00569695, 0.251544, 0.01, 0.742759
0.25, 0, 0.00539225, 0.260809, 0.01, 0.733799
0.25, 0, 0.00456375, 0.24636, 0.01, 0.749076
0.25, 0, 0.00506691, 0.247726, 0.01, 0.747207
0.25, 0, 0.00507501, 0.251329, 0.01, 0.743596
0.25, 0, 0.00632408, 0.239752, 0.01, 0.753924
0.25, 0, 0.00635813, 0.255926, 0.01, 0.737716
0.25, 0, 0.0051921, 0.252741, 0.01, 0.742067
0.25, 0, 0.00496788, 0.240707, 0.01, 0.754325
0.25, 0, 0.00362045, 0.24822, 0.01, 0.74816
0.25, 0, 0.00442533, 0.246587, 0.01, 0.748987
0.25, 0, 0.00437636, 0.243386, 0.01, 0.752238
0.25, 0, 0.00679783, 0.2504, 0.01, 0.742802
0.25, 0, 0.00513381, 0.243668, 0.01, 0.751198
0.25, 0, 0.00562066, 0.251225, 0.01, 0.743154
0.25, 0, 0.002758, 0.247234, 0.01, 0.750008
0.25, 0, 0.00527038, 0.249491, 0.01, 0.745239
0.25, 0, 0.00385499, 0.250121, 0.01, 0.746024
0.25, 0, 0.00614905, 0.249296, 0.01, 0.744555
0.25, 0, 0.00525175, 0.246165, 0.01, 0.748583
0.25, 0, 0.00406028, 0.251409, 0.01, 0.744531
0.25, 0, 0.00535608, 0.25181, 0.01, 0.742834
0.25, 0, 0.00559498, 0.255514, 0.01, 0.738891
0.25, 0, 0.00565579, 0.263033, 0.01, 0.731311
0.25, 0, 0.00548527, 0.262394, 0.01, 0.73212
0.25, 0, 0.00465137, 0.255632, 0.01, 0.739717
0.25, 0, 0.00467536, 0.246667, 0.01, 0.748658
0.25, 0, 0.00506945, 0.248706, 0.01, 0.746225
0.25, 0, 0.00531358, 0.25838, 0.01, 0.736307
0.25, 0, 0.0056492, 0.259609, 0.01, 0.734742
0.25, 0, 0.00361972, 0.241146, 0.01, 0.755235
0.25, 0, 0.00470648, 0.248557, 0.01, 0.746737
0.25, 0, 0.00587777, 0.242561, 0.01, 0.751561
0.25, 0, 0.00546956, 0.244609, 0.01, 0.749921
0.25, 0, 0.00395762, 0.25055, 0.01, 0.745493
0.25, 0, 0.00241197, 0.237288, 0.01, 0.7603
0.25, 0, 0.00482415, 0.255524, 0.01, 0.739652
0.25, 0, 0.00540129, 0.237274, 0.01, 0.757324
0.25, 0, 0.00460624, 0.243774, 0.01, 0.75162
0.25, 0, 0.00373442, 0.238717, 0.01, 0.757548
0.25, 0, 0.00419861, 0.243029, 0.01, 0.752772
0.25, 0, 0.00520828, 0.238946, 0.01, 0.755846
0.25, 0, 0.00309706, 0.244188, 0.01, 0.752715
0.25, 0, 0.00493917, 0.252111, 0.01, 0.74295
0.25, 0, 0.00364728, 0.250879, 0.01, 0.745474
0.25, 0, 0.00413233, 0.253339, 0.01, 0.742529
0.25, 0, 0.00429564, 0.245822, 0.01, 0.749882
0.25, 0, 0.00399591, 0.247998, 0.01, 0.748006
0.25, 0, 0.00510901, 0.241003, 0.01, 0.753887
0.25, 0, 0.00308377, 0.246543, 0.01, 0.750373
0.25, 0, 0.00331481, 0.244543, 0.01, 0.752142
0.25, 0, 0.00419876, 0.239843, 0.01, 0.755959
0.25, 0, 0.0066402, 0.241374, 0.01, 0.751986
0.25, 0, 0.00538243, 0.251671, 0.01, 0.742946
0.25, 0, 0.00538145, 0.247171, 0.01, 0.747447
0.25, 0, 0.0039873, 0.258529, 0.01, 0.737484
0.25, 0, 0.0065106, 0.249489, 0.01, 0.744001
0.25, 0, 0.00624347, 0.243201, 0.01, 0.750555
0.25, 0, 0.00435272, 0.242508, 0.01, 0.75314
0.25, 0, 0.00580269, 0.245413, 0.01, 0.748784
0.25, 0, 0.00599505, 0.248355, 0.01, 0.74565
0.25, 0, 0.00514349, 0.264402, 0.01, 0.730454
0.25, 0, 0.00516127, 0.24119, 0.01, 0.753649
0.25, 0, 0.00604317, 0.235397, 0.01, 0.75856
0.25, 0, 0.00528528, 0.245624, 0.01, 0.749091
0.25, 0, 0.00641964, 0.246244, 0.015, 0.747337
0.25, 0, 0.00863151, 0.255184, 0.015, 0.736185
0.25, 0, 0.00772357, 0.243697, 0.015, 0.74858
0.25, 0, 0.00906639, 0.25194, 0.015, 0.738993
0.25, 0, 0.00745664, 0.257343, 0.015, 0.7352
0.25, 0, 0.00984571, 0.243202, 0.015, 0.746953
0.25, 0, 0.00816979, 0.249583, 0.015, 0.742247
0.25, 0, 0.0045813, 0.239865, 0.015, 0.755553
0.25, 0, 0.00620379, 0.244619, 0.015, 0.749177
0.25, 0, 0.00674857, 0.237479, 0.015, 0.755772
0.25, 0, 0.00932915, 0.241123, 0.015, 0.749548
0.25, 0, 0.00726468, 0.254343, 0.015, 0.738393
0.25, 0, 0.00746429, 0.253664, 0.015, 0.738871
0.25, 0, 0.00803599, 0.256901, 0.015, 0.735063
0.25, 0, 0.00510164, 0.236211, 0.015, 0.758687
0.25, 0, 0.00894925, 0.242444, 0.015, 0.748606
0.25, 0, 0.00705997, 0.257267, 0.015, 0.735673
0.25, 0, 0.00724118, 0.251373, 0.015, 0.741386
0.25, 0, 0.0064747, 0.248038, 0.015, 0.745487
0.25, 0, 0.00933869, 0.251535, 0.015, 0.739126
0.25, 0, 0.00521545, 0.248793, 0.015, 0.745991
0.25, 0, 0.00725754, 0.249827, 0.015, 0.742916
0.25, 0, 0.00794566, 0.248629, 0.015, 0.743425
0.25, 0, 0.00560596, 0.254313, 0.015, 0.740081
0.25, 0, 0.00777536, 0.249216, 0.015, 0.743009
0.25, 0, 0.00747029, 0.252657, 0.015, 0.739873
0.25, 0, 0.0100483, 0.252335, 0.015, 0.737617
0.25, 0, 0.006387, 0.247735, 0.015, 0.745878
0.25, 0, 0.00558216, 0.248231, 0.015, 0.746187
0.25, 0, 0.0104944, 0.256884, 0.015, 0.732621
0.25, 0, 0.00778449, 0.247339, 0.015, 0.744876
0.25, 0, 0.00817521, 0.24981, 0.015, 0.742015
0.25, 0, 0.00784744, 0.254163, 0.015, 0.737989
0.25, 0, 0.00723904, 0.2512, 0.015, 0.74156
0.25, 0, 0.00658739, 0.246083, 0.015, 0.74733
0.25, 0, 0.00626366, 0.243536, 0.015, 0.7502
0.25, 0, 0.00969589, 0.272393, 0.015, 0.717912
0.25, 0, 0.00866832, 0.254477, 0.015, 0.736855
0.25, 0, 0.00743165, 0.240584, 0.015, 0.751984
0.25, 0, 0.00466586, 0.243202, 0.015, 0.752132
0.25, 0, 0.00485331, 0.247718, 0.015, 0.747429
0.25, 0, 0.00733136, 0.250801, 0.015, 0.741868
0.25, 0, 0.00796311, 0.262098, 0.015, 0.729939
0.25, 0, 0.00791718, 0.258016, 0.015, 0.734066
0.25, 0, 0.00767924, 0.244517, 0.015, 0.747804
0.25, 0, 0.00725659, 0.260979, 0.015, 0.731764
0.25, 0, 0.00785787, 0.252679, 0.015, 0.739463
0.25, 0, 0.0072172, 0.249911, 0.015, 0.742872
0.25, 0, 0.00750186, 0.245108, 0.015, 0.74739
0.25, 0, 0.00811458, 0.255144, 0.015, 0.736741
0.25, 0, 0.0082436, 0.242417, 0.015, 0.749339
0.25, 0, 0.00711655, 0.241684, 0.015, 0.751199
0.25, 0, 0.00677201, 0.257552, 0.015, 0.735676
0.25, 0, 0.00722287, 0.253969, 0.015, 0.738808
0.25, 0, 0.00502519, 0.255727, 0.015, 0.739247
0.25, 0, 0.0072227, 0.248605, 0.015, 0.744172
0.25, 0, 0.0075227, 0.249241, 0.015, 0.743237
0.25, 0, 0.00820146, 0.25239, 0.015, 0.739409
0.25, 0, 0.00524324, 0.247155, 0.015, 0.747602
0.25, 0, 0.00742695, 0.244743, 0.015, 0.74783
0.25, 0, 0.00480405, 0.247163, 0.015, 0.748033
0.25, 0, 0.00660233, 0.260961, 0.015, 0.732436
0.25, 0, 0.00710721, 0.259835, 0.015, 0.733058
0.25, 0, 0.00845073, 0.254792, 0.015, 0.736758
0.25, 0, 0.00716221, 0.247804, 0.015, 0.745034
0.25, 0, 0.00574242, 0.24814, 0.015, 0.746118
0.25, 0, 0.00717549, 0.250906, 0.015, 0.741918
0.25, 0, 0.0082052, 0.247773, 0.015, 0.744022
0.25, 0, 0.00505749, 0.251114, 0.015, 0.743829
0.25, 0, 0.0091289, 0.243695, 0.015, 0.747176
0.25, 0, 0.00839156, 0.247764, 0.015, 0.743844
0.25, 0, 0.00906679, 0.243115, 0.015, 0.747818
0.25, 0, 0.00685142, 0.255868, 0.015, 0.737281
0.25, 0, 0.00639591, 0.26004, 0.015, 0.733564
0.25, 0, 0.00634695, 0.245949, 0.015, 0.747704
0.25, 0, 0.00878409, 0.250279, 0.015, 0.740937
0.25, 0, 0.00942507, 0.24788, 0.015, 0.742694
0.25, 0, 0.00705629, 0.253574, 0.015, 0.739369
0.25, 0, 0.00738131, 0.252436, 0.015, 0.740183
0.25, 0, 0.0065729, 0.262382, 0.015, 0.731045
0.25, 0, 0.00725381, 0.255415, 0.015, 0.737331
0.25, 0, 0.00821324, 0.253575, 0.015, 0.738211
0.25, 0, 0.00756062, 0.252353, 0.015, 0.740086
0.25, 0, 0.00681074, 0.243658, 0.015, 0.749531
0.25, 0, 0.00534773, 0.250971, 0.015, 0.743681
0.25, 0, 0.00916572, 0.250625, 0.015, 0.740209
0.25, 0, 0.00629159, 0.252013, 0.015, 0.741696
0.25, 0, 0.0090147, 0.243432, 0.015, 0.747553
0.25, 0, 0.00793057, 0.250293, 0.015, 0.741776
0.25, 0, 0.00687871, 0.254971, 0.015, 0.73815
