Gamma, Stubborn Fork Profit, Stubborn Trail Fork Hash Rate, Honest Profit
0, 0.000249973, 0.37, 0.99975
0, 0.000658667, 0.37, 0.999341
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 0.00133416, 0.37, 0.998666
0, 0, 0.37, 1
0, 0.00111154, 0.37, 0.998888
0, 0.000208821, 0.37, 0.999791
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 0.000485223, 0.37, 0.999515
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 3.91664e-05, 0.37, 0.999961
0, 0, 0.37, 1
0, 0.000132831, 0.37, 0.999867
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 0.000107248, 0.37, 0.999893
0, 0, 0.37, 1
0, 0.000291236, 0.37, 0.999709
0, 0, 0.37, 1
0, 6.95869e-05, 0.37, 0.99993
0, 0, 0.37, 1
0, 0.000892313, 0.37, 0.999108
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 0.000197164, 0.37, 0.999803
0, 0, 0.37, 1
0, 0.000847518, 0.37, 0.999152
0, 0.00158239, 0.37, 0.998418
0, 1.94998e-05, 0.37, 0.999981
0, 0.000195792, 0.37, 0.999804
0, 0.000126336, 0.37, 0.999874
0, 0.000127484, 0.37, 0.999873
0, 7.67458e-05, 0.37, 0.999923
0, 0.00065083, 0.37, 0.999349
0, 0.000148571, 0.37, 0.999851
0, 0, 0.37, 1
0, 0.000935822, 0.37, 0.999064
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 0.00148161, 0.37, 0.998518
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 0.000334166, 0.37, 0.999666
0, 0, 0.37, 1
0, 0.000198672, 0.37, 0.999801
0, 0, 0.37, 1
0, 0, 0.37, 1
0, 0, 0.38, 1
0, 0.000216747, 0.38, 0.999783
0, 0.000204225, 0.38, 0.999796
0, 0, 0.38, 1
0, 0.00162837, 0.38, 0.998372
0, 0.000132331, 0.38, 0.999868
0, 0.000138909, 0.38, 0.999861
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.000285464, 0.38, 0.999715
0, 0.000310155, 0.38, 0.99969
0, 0.00109101, 0.38, 0.998909
0, 0.000165418, 0.38, 0.999835
0, 0.000814786, 0.38, 0.999185
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.000329422, 0.38, 0.999671
0, 0, 0.38, 1
0, 0.00197023, 0.38, 0.99803
0, 0.00348484, 0.38, 0.996515
0, 0.00239244, 0.38, 0.997608
0, 0, 0.38, 1
0, 0.000600046, 0.38, 0.9994
0, 0.000420333, 0.38, 0.99958
0, 6.74142e-05, 0.38, 0.999933
0, 0.00092443, 0.38, 0.999076
0, 0.000120585, 0.38, 0.999879
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.000601092, 0.38, 0.999399
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.00251175, 0.38, 0.997488
0, 0.000143255, 0.38, 0.999857
0, 0, 0.38, 1
0, 0.00184763, 0.38, 0.998152
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.000167407, 0.38, 0.999833
0, 0.000641433, 0.38, 0.999359
0, 0.00143621, 0.38, 0.998564
0, 0.000118078, 0.38, 0.999882
0, 0.00116419, 0.38, 0.998836
0, 0, 0.38, 1
0, 0.000259559, 0.38, 0.99974
0, 0.000280571, 0.38, 0.999719
0, 0, 0.38, 1
0, 0.00205528, 0.38, 0.997945
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.000770086, 0.38, 0.99923
0, 0.00029344, 0.38, 0.999707
0, 9.94255e-05, 0.38, 0.999901
0, 0.000951687, 0.38, 0.999048
0, 0.000391328, 0.38, 0.999609
0, 0.000307414, 0.38, 0.999693
0, 0.000132754, 0.38, 0.999867
0, 0.00186988, 0.38, 0.99813
0, 0.000207158, 0.38, 0.999793
0, 0.000393315, 0.38, 0.999607
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.00144318, 0.38, 0.998557
0, 0.000840723, 0.38, 0.999159
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 5.14989e-05, 0.38, 0.999949
0, 0.000449463, 0.38, 0.999551
0, 0.000236685, 0.38, 0.999763
0, 2.51666e-05, 0.38, 0.999975
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.000156162, 0.38, 0.999844
0, 0.00254528, 0.38, 0.997455
0, 0.000361505, 0.38, 0.999638
0, 0, 0.38, 1
0, 0.000472742, 0.38, 0.999527
0, 0, 0.38, 1
0, 0.00193483, 0.38, 0.998065
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.000164748, 0.38, 0.999835
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.000109239, 0.38, 0.999891
0, 0.000263395, 0.38, 0.999737
0, 0.000188139, 0.38, 0.999812
0, 0.000239491, 0.38, 0.999761
0, 0.00123262, 0.38, 0.998767
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 3.69159e-05, 0.38, 0.999963
0, 0, 0.38, 1
0, 0, 0.38, 1
0, 0.00011442, 0.39, 0.999886
0, 0.000145097, 0.39, 0.999855
0, 0.000855541, 0.39, 0.999144
0, 0.000395821, 0.39, 0.999604
0, 0.000561395, 0.39, 0.999439
0, 0.000262743, 0.39, 0.999737
0, 0.000151152, 0.39, 0.999849
0, 0.00183739, 0.39, 0.998163
0, 0, 0.39, 1
0, 7.39982e-05, 0.39, 0.999926
0, 0, 0.39, 1
0, 0.000674869, 0.39, 0.999325
0, 0.000222573, 0.39, 0.999777
0, 0, 0.39, 1
0, 0.000674395, 0.39, 0.999326
0, 0, 0.39, 1
0, 0.00023508, 0.39, 0.999765
0, 0, 0.39, 1
0, 0, 0.39, 1
0, 0.000355561, 0.39, 0.999644
0, 0.00174508, 0.39, 0.998255
0, 0.00226711, 0.39, 0.997733
0, 0, 0.39, 1
0, 0.000257008, 0.39, 0.999743
0, 0, 0.39, 1
0, 0.000378334, 0.39, 0.999622
0, 0.000706396, 0.39, 0.999294
0, 0.00151497, 0.39, 0.998485
0, 0, 0.39, 1
0, 0.000485664, 0.39, 0.999514
0, 0.000102913, 0.39, 0.999897
0, 0.000592743, 0.39, 0.999407
0, 0, 0.39, 1
0, 0.00014648, 0.39, 0.999854
0, 0.000277697, 0.39, 0.999722
0, 0.00061255, 0.39, 0.999387
0, 0.000170166, 0.39, 0.99983
0, 0.00257805, 0.39, 0.997422
0, 4.32484e-05, 0.39, 0.999957
0, 0.000263822, 0.39, 0.999736
0, 0, 0.39, 1
0, 0.000193899, 0.39, 0.999806
0, 0.000354844, 0.39, 0.999645
0, 0.000263912, 0.39, 0.999736
0, 0, 0.39, 1
0, 5.49147e-05, 0.39, 0.999945
0, 2.74996e-05, 0.39, 0.999973
0, 0.000131234, 0.39, 0.999869
0, 8.19255e-05, 0.39, 0.999918
0, 0.000176667, 0.39, 0.999823
0, 0, 0.39, 1
0, 0, 0.39, 1
0, 0, 0.39, 1
0, 0, 0.39, 1
0, 1.8083e-05, 0.39, 0.999982
0, 0, 0.39, 1
0, 0, 0.39, 1
0, 0.00017043, 0.39, 0.99983
0, 0.000379924, 0.39, 0.99962
0, 0, 0.39, 1
0, 0.00182925, 0.39, 0.998171
0, 0, 0.39, 1
0, 0.000226661, 0.39, 0.999773
0, 0.00017549, 0.39, 0.999825
0, 0, 0.39, 1
0, 0, 0.39, 1
0, 0.00117787, 0.39, 0.998822
0, 0, 0.39, 1
0, 0.000460361, 0.39, 0.99954
0, 0.00106339, 0.39, 0.998937
0, 0, 0.39, 1
0, 0.000292406, 0.39, 0.999708
0, 7.69965e-05, 0.39, 0.999923
0, 0.000225401, 0.39, 0.999775
0, 0.000449203, 0.39, 0.999551
0, 0.00947453, 0.39, 0.990525
0, 0, 0.39, 1
0, 0.000133928, 0.39, 0.999866
0, 0.00099565, 0.39, 0.999004
0, 0.00141683, 0.39, 0.998583
0, 0.00325075, 0.39, 0.996749
0, 0, 0.39, 1
0, 0.000261154, 0.39, 0.999739
0, 0, 0.39, 1
0, 0.00201348, 0.39, 0.997987
0, 0, 0.39, 1
0, 0.00227306, 0.39, 0.997727
0, 0, 0.39, 1
0, 0.000354603, 0.39, 0.999645
0, 0.000155241, 0.39, 0.999845
0, 0, 0.39, 1
0, 0, 0.39, 1
0, 0, 0.39, 1
0, 9.14157e-05, 0.39, 0.999909
0, 0, 0.39, 1
0, 0.00068567, 0.39, 0.999314
0, 0.000142742, 0.39, 0.999857
0, 0.000758485, 0.39, 0.999242
0, 0.00245373, 0.39, 0.997546
0, 0.000483159, 0.39, 0.999517
0, 5.87489e-05, 0.4, 0.999941
0, 0.00397191, 0.4, 0.996028
0, 0.000893721, 0.4, 0.999106
0, 0, 0.4, 1
0, 0, 0.4, 1
0, 0.00125226, 0.4, 0.998748
0, 0, 0.4, 1
0, 0.000731645, 0.4, 0.999268
0, 0.00475771, 0.4, 0.995242
0, 0.00063191, 0.4, 0.999368
0, 0, 0.4, 1
0, 6.47494e-05, 0.4, 0.999935
0, 0.000249513, 0.4, 0.99975
0, 0.000954736, 0.4, 0.999045
0, 0.000489258, 0.4, 0.999511
0, 0.000345331, 0.4, 0.999655
0, 0, 0.4, 1
0, 4.25e-06, 0.4, 0.999996
0, 0.00497254, 0.4, 0.995027
0, 0.00209153, 0.4, 0.997908
0, 0.000586832, 0.4, 0.999413
0, 0.000574011, 0.4, 0.999426
0, 7.05025e-05, 0.4, 0.999929
0, 0, 0.4, 1
0, 0.00177201, 0.4, 0.998228
0, 0.000387148, 0.4, 0.999613
0, 0.000327407, 0.4, 0.999673
0, 0.00239857, 0.4, 0.997601
0, 0.000835235, 0.4, 0.999165
0, 0.00579604, 0.4, 0.994204
0, 0.000555268, 0.4, 0.999445
0, 0.000772779, 0.4, 0.999227
0, 0.00156994, 0.4, 0.99843
0, 0.000141589, 0.4, 0.999858
0, 0, 0.4, 1
0, 0.000564729, 0.4, 0.999435
0, 0.00253281, 0.4, 0.997467
0, 0.00243638, 0.4, 0.997564
0, 0.00053688, 0.4, 0.999463
0, 0, 0.4, 1
0, 0.000559021, 0.4, 0.999441
0, 0.000288066, 0.4, 0.999712
0, 0, 0.4, 1
0, 0.000594565, 0.4, 0.999405
0, 0.000483164, 0.4, 0.999517
0, 0.00143307, 0.4, 0.998567
0, 0.00248309, 0.4, 0.997517
0, 0, 0.4, 1
0, 0, 0.4, 1
0, 0.00362025, 0.4, 0.99638
0, 0.00553826, 0.4, 0.994462
0, 0.00222727, 0.4, 0.997773
0, 0.00144582, 0.4, 0.998554
0, 0.000376989, 0.4, 0.999623
0, 0, 0.4, 1
0, 0.000661086, 0.4, 0.999339
0, 9.4837e-05, 0.4, 0.999905
0, 0, 0.4, 1
0, 0.000347211, 0.4, 0.999653
0, 0.00186587, 0.4, 0.998134
0, 0.00167189, 0.4, 0.998328
0, 2.75827e-05, 0.4, 0.999972
0, 4.99147e-05, 0.4, 0.99995
0, 0.00206437, 0.4, 0.997936
0, 8.15784e-05, 0.4, 0.999918
0, 0.000572528, 0.4, 0.999427
0, 0, 0.4, 1
0, 0.00214779, 0.4, 0.997852
0, 0.00158332, 0.4, 0.998417
0, 0.00155722, 0.4, 0.998443
0, 0, 0.4, 1
0, 0.000753666, 0.4, 0.999246
0, 0, 0.4, 1
0, 0, 0.4, 1
0, 0, 0.4, 1
0, 0.000335084, 0.4, 0.999665
0, 0.000290463, 0.4, 0.99971
0, 0, 0.4, 1
0, 0.00199365, 0.4, 0.998006
0, 0.000533821, 0.4, 0.999466
0, 0.000576805, 0.4, 0.999423
0, 0, 0.4, 1
0, 0.000204434, 0.4, 0.999796
0, 0.00232512, 0.4, 0.997675
0, 0.000257753, 0.4, 0.999742
0, 3.38332e-05, 0.4, 0.999966
0, 0.00187525, 0.4, 0.998125
0, 0.000104081, 0.4, 0.999896
0, 0.00075014, 0.4, 0.99925
0, 0.00217321, 0.4, 0.997827
0, 0.00367273, 0.4, 0.996327
0, 0.00278714, 0.4, 0.997213
0, 7.9829e-05, 0.4, 0.99992
0, 0, 0.4, 1
0, 0.000416563, 0.4, 0.999583
0, 0.00157798, 0.4, 0.998422
0, 0, 0.4, 1
0, 0.000417375, 0.4, 0.999583
0, 6.66642e-05, 0.4, 0.999933
0, 0, 0.4, 1
0, 0, 0.41, 1
0, 0.0004552, 0.41, 0.999545
0, 0.000229099, 0.41, 0.999771
0, 0.00104361, 0.41, 0.998956
0, 0, 0.41, 1
0, 0.000136947, 0.41, 0.999863
0, 0.000307368, 0.41, 0.999693
0, 0, 0.41, 1
0, 0.000958086, 0.41, 0.999042
0, 0.000359783, 0.41, 0.99964
0, 0.00680308, 0.41, 0.993197
0, 0.000539749, 0.41, 0.99946
0, 0, 0.41, 1
0, 0.000357398, 0.41, 0.999643
0, 0.000304038, 0.41, 0.999696
0, 0.0003971, 0.41, 0.999603
0, 0.000834252, 0.41, 0.999166
0, 0.00155099, 0.41, 0.998449
0, 0, 0.41, 1
0, 0, 0.41, 1
0, 0, 0.41, 1
0, 0.000643128, 0.41, 0.999357
0, 0.00100719, 0.41, 0.998993
0, 0.00193655, 0.41, 0.998063
0, 0.000185732, 0.41, 0.999814
0, 0.00101559, 0.41, 0.998984
0, 0.00384419, 0.41, 0.996156
0, 0.0047621, 0.41, 0.995238
0, 0, 0.41, 1
0, 0.00173256, 0.41, 0.998267
0, 0, 0.41, 1
0, 0.000906805, 0.41, 0.999093
0, 0.000237841, 0.41, 0.999762
0, 0.0007085, 0.41, 0.999292
0, 0, 0.41, 1
0, 0, 0.41, 1
0, 7.16625e-05, 0.41, 0.999928
0, 0.00199554, 0.41, 0.998004
0, 0.000178351, 0.41, 0.999822
0, 0.00146871, 0.41, 0.998531
0, 0, 0.41, 1
0, 0.000145653, 0.41, 0.999854
0, 0, 0.41, 1
0, 0, 0.41, 1
0, 0.000917212, 0.41, 0.999083
0, 0.0035003, 0.41, 0.9965
0, 0.000711891, 0.41, 0.999288
0, 0.000290539, 0.41, 0.999709
0, 0.00114016, 0.41, 0.99886
0, 0.00140184, 0.41, 0.998598
0, 0.000845237, 0.41, 0.999155
0, 0.00739103, 0.41, 0.992609
0, 0, 0.41, 1
0, 0, 0.41, 1
0, 0.00905795, 0.41, 0.990942
0, 0, 0.41, 1
0, 0.0021414, 0.41, 0.997859
0, 0, 0.41, 1
0, 0.00032063, 0.41, 0.999679
0, 0.000218823, 0.41, 0.999781
0, 0.00025349, 0.41, 0.999747
0, 2.7666e-05, 0.41, 0.999972
0, 0.00120048, 0.41, 0.9988
0, 0.000160245, 0.41, 0.99984
0, 0.0008314, 0.41, 0.999169
0, 0.00263893, 0.41, 0.997361
0, 0, 0.41, 1
0, 0, 0.41, 1
0, 0.00203432, 0.41, 0.997966
0, 0.00317832, 0.41, 0.996822
0, 4.40828e-05, 0.41, 0.999956
0, 0, 0.41, 1
0, 0, 0.41, 1
0, 0.000939317, 0.41, 0.999061
0, 0, 0.41, 1
0, 0.000963299, 0.41, 0.999037
0, 0.000499871, 0.41, 0.9995
0, 0.000116074, 0.41, 0.999884
0, 0.000147317, 0.41, 0.999853
0, 0.000292975, 0.41, 0.999707
0, 8.58329e-06, 0.41, 0.999991
0, 0.000874961, 0.41, 0.999125
0, 6.99159e-05, 0.41, 0.99993
0, 0.00107089, 0.41, 0.998929
0, 0.0010967, 0.41, 0.998903
0, 0.00017875, 0.41, 0.999821
0, 0, 0.41, 1
0, 0.00048774, 0.41, 0.999512
0, 0, 0.41, 1
0, 0.00129222, 0.41, 0.998708
0, 0, 0.41, 1
0, 0.000139084, 0.41, 0.999861
0, 0.000747977, 0.41, 0.999252
0, 0.000410943, 0.41, 0.999589
0, 0.000888286, 0.41, 0.999112
0, 0, 0.41, 1
0, 1.72499e-05, 0.41, 0.999983
0, 0, 0.41, 1
0, 0.00454724, 0.41, 0.995453
0, 0.00142861, 0.41, 0.998571
0, 8.63326e-05, 0.42, 0.999914
0, 0.000283505, 0.42, 0.999716
0, 0.000655884, 0.42, 0.999344
0, 0.000118579, 0.42, 0.999881
0, 0.00132749, 0.42, 0.998673
0, 0, 0.42, 1
0, 0.000963262, 0.42, 0.999037
0, 0.00166435, 0.42, 0.998336
0, 0.00351509, 0.42, 0.996485
0, 0.000672109, 0.42, 0.999328
0, 0.00353922, 0.42, 0.996461
0, 0.000713352, 0.42, 0.999287
0, 0.000223004, 0.42, 0.999777
0, 4.40865e-05, 0.42, 0.999956
0, 0.0122107, 0.42, 0.987789
0, 0.000467274, 0.42, 0.999533
0, 0.000630188, 0.42, 0.99937
0, 0.000163328, 0.42, 0.999837
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0.00366937, 0.42, 0.996331
0, 0.000184081, 0.42, 0.999816
0, 4.05883e-05, 0.42, 0.999959
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 6.99951e-05, 0.42, 0.99993
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0.000611399, 0.42, 0.999389
0, 0, 0.42, 1
0, 0.000171501, 0.42, 0.999828
0, 0.000435139, 0.42, 0.999565
0, 0, 0.42, 1
0, 0.000537873, 0.42, 0.999462
0, 0.000360462, 0.42, 0.99964
0, 0.00184853, 0.42, 0.998151
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0.000386998, 0.42, 0.999613
0, 0.000334242, 0.42, 0.999666
0, 0.000798332, 0.42, 0.999202
0, 0.00172196, 0.42, 0.998278
0, 0.000140418, 0.42, 0.99986
0, 0.000302658, 0.42, 0.999697
0, 0, 0.42, 1
0, 0.000449016, 0.42, 0.999551
0, 0.000169162, 0.42, 0.999831
0, 0.000555536, 0.42, 0.999444
0, 0.000265237, 0.42, 0.999735
0, 0.00137986, 0.42, 0.99862
0, 0.0014184, 0.42, 0.998582
0, 0, 0.42, 1
0, 0.000297982, 0.42, 0.999702
0, 0.000179246, 0.42, 0.999821
0, 0.00147422, 0.42, 0.998526
0, 0, 0.42, 1
0, 0.000112681, 0.42, 0.999887
0, 0.00271251, 0.42, 0.997287
0, 0, 0.42, 1
0, 0.000591962, 0.42, 0.999408
0, 0.00117446, 0.42, 0.998826
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0.00132293, 0.42, 0.998677
0, 0.00014332, 0.42, 0.999857
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0.000523051, 0.42, 0.999477
0, 0.000836285, 0.42, 0.999164
0, 0.000181165, 0.42, 0.999819
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0.000245139, 0.42, 0.999755
0, 0.000119827, 0.42, 0.99988
0, 0.00394699, 0.42, 0.996053
0, 0.00149626, 0.42, 0.998504
0, 5.14989e-05, 0.42, 0.999949
0, 0.00085876, 0.42, 0.999141
0, 0, 0.42, 1
0, 0.000356171, 0.42, 0.999644
0, 0, 0.42, 1
0, 0.000205486, 0.42, 0.999795
0, 0.000461914, 0.42, 0.999538
0, 0, 0.42, 1
0, 0.000828756, 0.42, 0.999171
0, 0, 0.42, 1
0, 0.000304614, 0.42, 0.999695
0, 0.000144149, 0.42, 0.999856
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0.00121436, 0.42, 0.998786
0, 0.000854086, 0.42, 0.999146
0, 0, 0.42, 1
0, 0.000210473, 0.42, 0.99979
0, 0, 0.42, 1
0, 0, 0.42, 1
0, 0.00156203, 0.42, 0.998438
0, 0, 0.42, 1
0, 0.0011012, 0.43, 0.998899
0, 0.000765507, 0.43, 0.999234
0, 0.00579853, 0.43, 0.994201
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0.00185055, 0.43, 0.998149
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0.00118713, 0.43, 0.998813
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0.00138213, 0.43, 0.998618
0, 0.00114956, 0.43, 0.99885
0, 0, 0.43, 1
0, 0.000228001, 0.43, 0.999772
0, 0.000140921, 0.43, 0.999859
0, 4.33348e-05, 0.43, 0.999957
0, 0.00309391, 0.43, 0.996906
0, 0.00031597, 0.43, 0.999684
0, 0.00101637, 0.43, 0.998984
0, 0.000778924, 0.43, 0.999221
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0.00702975, 0.43, 0.99297
0, 0.00117484, 0.43, 0.998825
0, 0.00165707, 0.43, 0.998343
0, 0.000639291, 0.43, 0.999361
0, 0.00202973, 0.43, 0.99797
0, 0.000483444, 0.43, 0.999517
0, 0.00478201, 0.43, 0.995218
0, 0.000218479, 0.43, 0.999782
0, 0.000519604, 0.43, 0.99948
0, 0.00576701, 0.43, 0.994233
0, 0.00213416, 0.43, 0.997866
0, 0.000160746, 0.43, 0.999839
0, 0.00099845, 0.43, 0.999002
0, 0.00274372, 0.43, 0.997256
0, 0.000123913, 0.43, 0.999876
0, 0.000230169, 0.43, 0.99977
0, 0.00181099, 0.43, 0.998189
0, 0.000332931, 0.43, 0.999667
0, 0.000225577, 0.43, 0.999774
0, 0, 0.43, 1
0, 0.00140836, 0.43, 0.998592
0, 0.00128991, 0.43, 0.99871
0, 0.000439058, 0.43, 0.999561
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0.000813207, 0.43, 0.999187
0, 0.00155533, 0.43, 0.998445
0, 0, 0.43, 1
0, 0.000152402, 0.43, 0.999848
0, 0.000432654, 0.43, 0.999567
0, 0.00163292, 0.43, 0.998367
0, 0.00380313, 0.43, 0.996197
0, 0.000518089, 0.43, 0.999482
0, 0.00118627, 0.43, 0.998814
0, 0.000248081, 0.43, 0.999752
0, 0.000261718, 0.43, 0.999738
0, 0.00475827, 0.43, 0.995242
0, 0, 0.43, 1
0, 0.000216899, 0.43, 0.999783
0, 0.000716611, 0.43, 0.999283
0, 0.00029224, 0.43, 0.999708
0, 0, 0.43, 1
0, 0.000454413, 0.43, 0.999546
0, 0.000417853, 0.43, 0.999582
0, 0.00121794, 0.43, 0.998782
0, 0.00366834, 0.43, 0.996332
0, 0, 0.43, 1
0, 0.0010613, 0.43, 0.998939
0, 0, 0.43, 1
0, 0.00100608, 0.43, 0.998994
0, 0, 0.43, 1
0, 0.00105789, 0.43, 0.998942
0, 0.000503201, 0.43, 0.999497
0, 0, 0.43, 1
0, 0.00143218, 0.43, 0.998568
0, 0.00627674, 0.43, 0.993723
0, 0.000185421, 0.43, 0.999815
0, 0.00126359, 0.43, 0.998736
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0.00293487, 0.43, 0.997065
0, 0.00247451, 0.43, 0.997525
0, 0, 0.43, 1
0, 0.000894091, 0.43, 0.999106
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0.000364492, 0.43, 0.999636
0, 0.00476942, 0.43, 0.995231
0, 0, 0.43, 1
0, 0.00490678, 0.43, 0.995093
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0, 0.43, 1
0, 0.000238166, 0.43, 0.999762
0, 0, 0.43, 1
0, 0.000314059, 0.43, 0.999686
0, 0.00514085, 0.44, 0.994859
0, 0.00153191, 0.44, 0.998468
0, 0.000170411, 0.44, 0.99983
0, 0.00144771, 0.44, 0.998552
0, 0.000614394, 0.44, 0.999386
0, 0.000197831, 0.44, 0.999802
0, 0.00111586, 0.44, 0.998884
0, 0.000456659, 0.44, 0.999543
0, 0.00118689, 0.44, 0.998813
0, 7.33329e-05, 0.44, 0.999927
0, 0.0100708, 0.44, 0.989929
0, 0.00036814, 0.44, 0.999632
0, 0.00440702, 0.44, 0.995593
0, 0.000493565, 0.44, 0.999506
0, 0.00386409, 0.44, 0.996136
0, 0.000344082, 0.44, 0.999656
0, 0.00087185, 0.44, 0.999128
0, 0.00125327, 0.44, 0.998747
0, 0.0019231, 0.44, 0.998077
0, 6.62486e-05, 0.44, 0.999934
0, 0.000794004, 0.44, 0.999206
0, 0.00118788, 0.44, 0.998812
0, 8.53362e-05, 0.44, 0.999915
0, 0.00453948, 0.44, 0.995461
0, 0, 0.44, 1
0, 0, 0.44, 1
0, 0.00117486, 0.44, 0.998825
0, 0.00150471, 0.44, 0.998495
0, 0.00125488, 0.44, 0.998745
0, 0.000487189, 0.44, 0.999513
0, 0.00458016, 0.44, 0.99542
0, 0.000233584, 0.44, 0.999766
0, 0.00104808, 0.44, 0.998952
0, 0.00352151, 0.44, 0.996478
0, 0.00189705, 0.44, 0.998103
0, 0, 0.44, 1
0, 0.00440832, 0.44, 0.995592
0, 0.00391182, 0.44, 0.996088
0, 0, 0.44, 1
0, 0.0019149, 0.44, 0.998085
0, 0.000118153, 0.44, 0.999882
0, 0, 0.44, 1
0, 0, 0.44, 1
0, 0, 0.44, 1
0, 0.0032755, 0.44, 0.996724
0, 0.000234464, 0.44, 0.999766
0, 0.00161653, 0.44, 0.998383
0, 0.00350487, 0.44, 0.996495
0, 0.0015666, 0.44, 0.998433
0, 0, 0.44, 1
0, 0.00274632, 0.44, 0.997254
0, 0.000997303, 0.44, 0.999003
0, 0.000578042, 0.44, 0.999422
0, 0.00296949, 0.44, 0.997031
0, 0.00149281, 0.44, 0.998507
0, 0.000385757, 0.44, 0.999614
0, 0, 0.44, 1
0, 0, 0.44, 1
0, 0.000351124, 0.44, 0.999649
0, 0.00102057, 0.44, 0.998979
0, 0, 0.44, 1
0, 0.0011459, 0.44, 0.998854
0, 0.00308848, 0.44, 0.996912
0, 0.000401338, 0.44, 0.999599
0, 0.00100349, 0.44, 0.998997
0, 0.00124866, 0.44, 0.998751
0, 0.000206498, 0.44, 0.999794
0, 0.000954321, 0.44, 0.999046
0, 0.00439273, 0.44, 0.995607
0, 0.000282328, 0.44, 0.999718
0, 6.34988e-05, 0.44, 0.999937
0, 0.000280457, 0.44, 0.99972
0, 0.000268437, 0.44, 0.999732
0, 0.00288222, 0.44, 0.997118
0, 0.00762713, 0.44, 0.992373
0, 0.00233636, 0.44, 0.997664
0, 0.000805996, 0.44, 0.999194
0, 0.00122901, 0.44, 0.998771
0, 0.00161102, 0.44, 0.998389
0, 0.00216972, 0.44, 0.99783
0, 0, 0.44, 1
0, 0, 0.44, 1
0, 0.000290321, 0.44, 0.99971
0, 0.000299979, 0.44, 0.9997
0, 8.08455e-05, 0.44, 0.999919
0, 0.000249904, 0.44, 0.99975
0, 0, 0.44, 1
0, 6.93324e-05, 0.44, 0.999931
0, 0.00339476, 0.44, 0.996605
0, 4.43326e-05, 0.44, 0.999956
0, 0.000422964, 0.44, 0.999577
0, 0, 0.44, 1
0, 0.000356434, 0.44, 0.999644
0, 0, 0.44, 1
0, 0.00489967, 0.44, 0.9951
0, 0.00581621, 0.44, 0.994184
0, 0.000147076, 0.44, 0.999853
0, 8.86657e-05, 0.44, 0.999911
0, 0.000477873, 0.44, 0.999522
0, 0.0125961, 0.44, 0.987404
0, 0.00669987, 0.45, 0.9933
0, 0.00282317, 0.45, 0.997177
0, 0.00148195, 0.45, 0.998518
0, 0.000492807, 0.45, 0.999507
0, 0.0114875, 0.45, 0.988512
0, 0.00205161, 0.45, 0.997948
0, 0.000185002, 0.45, 0.999815
0, 0.00270524, 0.45, 0.997295
0, 0.00342912, 0.45, 0.996571
0, 0.00203997, 0.45, 0.99796
0, 0, 0.45, 1
0, 2.0257e-05, 0.45, 0.99998
0, 0, 0.45, 1
0, 0.00010308, 0.45, 0.999897
0, 0.000379982, 0.45, 0.99962
0, 0.00141519, 0.45, 0.998585
0, 0.000911061, 0.45, 0.999089
0, 0.00167808, 0.45, 0.998322
0, 0.00118062, 0.45, 0.998819
0, 0.000140499, 0.45, 0.99986
0, 0.000163913, 0.45, 0.999836
0, 4.95844e-05, 0.45, 0.99995
