Gamma, Stubborn Fork Profit, Stubborn Trail Fork Hash Rate, Honest Profit
0.25, 0.181699, 0.28, 0.818301
0.25, 0.17972, 0.28, 0.82028
0.25, 0.1933, 0.28, 0.8067
0.25, 0.169899, 0.28, 0.830101
0.25, 0.182028, 0.28, 0.817972
0.25, 0.170393, 0.28, 0.829607
0.25, 0.1837, 0.28, 0.8163
0.25, 0.194789, 0.29, 0.805211
0.25, 0.188466, 0.29, 0.811534
0.25, 0.191167, 0.29, 0.808833
0.25, 0.199682, 0.29, 0.800318
0.25, 0.207584, 0.29, 0.792416
0.25, 0.184186, 0.29, 0.815814
0.25, 0.192946, 0.29, 0.807054
0.25, 0.196587, 0.29, 0.803413
0.25, 0.204485, 0.29, 0.795515
0.25, 0.207458, 0.29, 0.792542
0.25, 0.191906, 0.29, 0.808094
0.25, 0.191455, 0.29, 0.808545
0.25, 0.200448, 0.29, 0.799552
0.25, 0.196213, 0.29, 0.803787
0.25, 0.176163, 0.29, 0.823837
0.25, 0.191256, 0.29, 0.808744
0.25, 0.209604, 0.29, 0.790396
0.25, 0.192632, 0.29, 0.807368
0.25, 0.203843, 0.29, 0.796157
0.25, 0.191568, 0.29, 0.808432
0.25, 0.196977, 0.29, 0.803023
0.25, 0.195132, 0.29, 0.804868
0.25, 0.195172, 0.29, 0.804828
0.25, 0.187174, 0.29, 0.812826
0.25, 0.190067, 0.29, 0.809933
0.25, 0.191474, 0.29, 0.808526
0.25, 0.209856, 0.29, 0.790144
0.25, 0.181072, 0.29, 0.818928
0.25, 0.19137, 0.29, 0.80863
0.25, 0.204235, 0.29, 0.795765
0.25, 0.187794, 0.29, 0.812206
0.25, 0.18999, 0.29, 0.81001
0.25, 0.203017, 0.29, 0.796983
0.25, 0.192756, 0.29, 0.807244
0.25, 0.192272, 0.29, 0.807728
0.25, 0.196914, 0.29, 0.803086
0.25, 0.198687, 0.29, 0.801313
0.25, 0.188584, 0.29, 0.811416
0.25, 0.195124, 0.29, 0.804876
0.25, 0.198468, 0.29, 0.801532
0.25, 0.203774, 0.29, 0.796226
0.25, 0.198632, 0.29, 0.801368
0.25, 0.197525, 0.29, 0.802475
0.25, 0.194568, 0.29, 0.805432
0.25, 0.189289, 0.29, 0.810711
0.25, 0.195138, 0.29, 0.804862
0.25, 0.220525, 0.29, 0.779475
0.25, 0.191188, 0.29, 0.808812
0.25, 0.196594, 0.29, 0.803406
0.25, 0.197715, 0.29, 0.802285
0.25, 0.194082, 0.29, 0.805918
0.25, 0.19497, 0.29, 0.80503
0.25, 0.18817, 0.29, 0.81183
0.25, 0.187451, 0.29, 0.812549
0.25, 0.210228, 0.29, 0.789772
0.25, 0.194823, 0.29, 0.805177
0.25, 0.183904, 0.29, 0.816096
0.25, 0.196514, 0.29, 0.803486
0.25, 0.180876, 0.29, 0.819124
0.25, 0.190745, 0.29, 0.809255
0.25, 0.194555, 0.29, 0.805445
0.25, 0.188038, 0.29, 0.811962
0.25, 0.218773, 0.29, 0.781227
0.25, 0.194708, 0.29, 0.805292
0.25, 0.196841, 0.29, 0.803159
0.25, 0.203289, 0.29, 0.796711
0.25, 0.203876, 0.29, 0.796124
0.25, 0.198736, 0.29, 0.801264
0.25, 0.194691, 0.29, 0.805309
0.25, 0.203863, 0.29, 0.796137
0.25, 0.20063, 0.29, 0.79937
0.25, 0.193428, 0.29, 0.806572
0.25, 0.195103, 0.29, 0.804897
0.25, 0.19011, 0.29, 0.80989
0.25, 0.191204, 0.29, 0.808796
0.25, 0.210053, 0.29, 0.789947
0.25, 0.190673, 0.29, 0.809327
0.25, 0.192376, 0.29, 0.807624
0.25, 0.192369, 0.29, 0.807631
0.25, 0.197974, 0.29, 0.802026
0.25, 0.189526, 0.29, 0.810474
0.25, 0.196739, 0.29, 0.803261
0.25, 0.191592, 0.29, 0.808408
0.25, 0.197893, 0.29, 0.802107
0.25, 0.214825, 0.29, 0.785175
0.25, 0.20996, 0.29, 0.79004
0.25, 0.180775, 0.29, 0.819225
0.25, 0.175344, 0.29, 0.824656
0.25, 0.200319, 0.29, 0.799681
0.25, 0.192799, 0.29, 0.807201
0.25, 0.197553, 0.29, 0.802447
0.25, 0.193883, 0.29, 0.806117
0.25, 0.189992, 0.29, 0.810008
0.25, 0.191608, 0.29, 0.808392
0.25, 0.203531, 0.29, 0.796469
0.25, 0.187541, 0.29, 0.812459
0.25, 0.185625, 0.29, 0.814375
0.25, 0.181905, 0.29, 0.818095
0.25, 0.189005, 0.29, 0.810995
0.25, 0.208775, 0.29, 0.791225
0.25, 0.209189, 0.3, 0.790811
0.25, 0.219515, 0.3, 0.780485
0.25, 0.224908, 0.3, 0.775092
0.25, 0.220037, 0.3, 0.779963
0.25, 0.208004, 0.3, 0.791996
0.25, 0.193803, 0.3, 0.806197
0.25, 0.218069, 0.3, 0.781931
0.25, 0.205727, 0.3, 0.794273
0.25, 0.220404, 0.3, 0.779596
0.25, 0.23099, 0.3, 0.76901
0.25, 0.225692, 0.3, 0.774308
0.25, 0.212798, 0.3, 0.787202
0.25, 0.224209, 0.3, 0.775791
0.25, 0.20217, 0.3, 0.79783
0.25, 0.220932, 0.3, 0.779068
0.25, 0.224503, 0.3, 0.775497
0.25, 0.203699, 0.3, 0.796301
0.25, 0.21194, 0.3, 0.78806
0.25, 0.228389, 0.3, 0.771611
0.25, 0.205766, 0.3, 0.794234
0.25, 0.213348, 0.3, 0.786652
0.25, 0.192799, 0.3, 0.807201
0.25, 0.21517, 0.3, 0.78483
0.25, 0.209083, 0.3, 0.790917
0.25, 0.21643, 0.3, 0.78357
0.25, 0.228682, 0.3, 0.771318
0.25, 0.209251, 0.3, 0.790749
0.25, 0.217122, 0.3, 0.782878
0.25, 0.218307, 0.3, 0.781693
0.25, 0.213134, 0.3, 0.786866
0.25, 0.227529, 0.3, 0.772471
0.25, 0.201262, 0.3, 0.798738
0.25, 0.226652, 0.3, 0.773348
0.25, 0.205161, 0.3, 0.794839
0.25, 0.214674, 0.3, 0.785326
0.25, 0.222832, 0.3, 0.777168
0.25, 0.223845, 0.3, 0.776155
0.25, 0.212601, 0.3, 0.787399
0.25, 0.219609, 0.3, 0.780391
0.25, 0.209172, 0.3, 0.790828
0.25, 0.198829, 0.3, 0.801171
0.25, 0.218647, 0.3, 0.781353
0.25, 0.214165, 0.3, 0.785835
0.25, 0.211822, 0.3, 0.788178
0.25, 0.213659, 0.3, 0.786341
0.25, 0.221789, 0.3, 0.778211
0.25, 0.204985, 0.3, 0.795015
0.25, 0.224692, 0.3, 0.775308
0.25, 0.223724, 0.3, 0.776276
0.25, 0.225957, 0.3, 0.774043
0.25, 0.209192, 0.3, 0.790808
0.25, 0.21901, 0.3, 0.78099
0.25, 0.218958, 0.3, 0.781042
0.25, 0.20805, 0.3, 0.79195
0.25, 0.221754, 0.3, 0.778246
0.25, 0.204486, 0.3, 0.795514
0.25, 0.215796, 0.3, 0.784204
0.25, 0.208201, 0.3, 0.791799
0.25, 0.220665, 0.3, 0.779335
0.25, 0.198123, 0.3, 0.801877
0.25, 0.213528, 0.3, 0.786472
0.25, 0.199716, 0.3, 0.800284
0.25, 0.206898, 0.3, 0.793102
0.25, 0.212871, 0.3, 0.787129
0.25, 0.209676, 0.3, 0.790324
0.25, 0.196855, 0.3, 0.803145
0.25, 0.204587, 0.3, 0.795413
0.25, 0.20012, 0.3, 0.79988
0.25, 0.20428, 0.3, 0.79572
0.25, 0.218374, 0.3, 0.781626
0.25, 0.219104, 0.3, 0.780896
0.25, 0.208118, 0.3, 0.791882
0.25, 0.205889, 0.3, 0.794111
0.25, 0.209596, 0.3, 0.790404
0.25, 0.197907, 0.3, 0.802093
0.25, 0.226666, 0.3, 0.773334
0.25, 0.224158, 0.3, 0.775842
0.25, 0.216243, 0.3, 0.783757
0.25, 0.21082, 0.3, 0.78918
0.25, 0.206137, 0.3, 0.793863
0.25, 0.201772, 0.3, 0.798228
0.25, 0.207319, 0.3, 0.792681
0.25, 0.198629, 0.3, 0.801371
0.25, 0.214938, 0.3, 0.785062
0.25, 0.21793, 0.3, 0.78207
0.25, 0.205692, 0.3, 0.794308
0.25, 0.212959, 0.3, 0.787041
0.25, 0.213669, 0.3, 0.786331
0.25, 0.205398, 0.3, 0.794602
0.25, 0.219364, 0.3, 0.780636
0.25, 0.215804, 0.3, 0.784196
0.25, 0.241808, 0.3, 0.758192
0.25, 0.220767, 0.3, 0.779233
0.25, 0.219698, 0.3, 0.780302
0.25, 0.192049, 0.3, 0.807951
0.25, 0.200713, 0.3, 0.799287
0.25, 0.232847, 0.3, 0.767153
0.25, 0.222177, 0.3, 0.777823
0.25, 0.205118, 0.3, 0.794882
0.25, 0.214693, 0.3, 0.785307
0.25, 0.238503, 0.31, 0.761497
0.25, 0.228868, 0.31, 0.771132
0.25, 0.220396, 0.31, 0.779604
0.25, 0.232286, 0.31, 0.767714
0.25, 0.222338, 0.31, 0.777662
0.25, 0.243262, 0.31, 0.756738
0.25, 0.23999, 0.31, 0.76001
0.25, 0.221325, 0.31, 0.778675
0.25, 0.240457, 0.31, 0.759543
0.25, 0.242, 0.31, 0.758
0.25, 0.231491, 0.31, 0.768509
0.25, 0.233202, 0.31, 0.766798
0.25, 0.231863, 0.31, 0.768137
0.25, 0.219542, 0.31, 0.780458
0.25, 0.227627, 0.31, 0.772373
0.25, 0.208794, 0.31, 0.791206
0.25, 0.215339, 0.31, 0.784661
0.25, 0.238732, 0.31, 0.761268
0.25, 0.242771, 0.31, 0.757229
0.25, 0.2289, 0.31, 0.7711
0.25, 0.221527, 0.31, 0.778473
0.25, 0.216665, 0.31, 0.783335
0.25, 0.241884, 0.31, 0.758116
0.25, 0.209954, 0.31, 0.790046
0.25, 0.232575, 0.31, 0.767425
0.25, 0.234154, 0.31, 0.765846
0.25, 0.237002, 0.31, 0.762998
0.25, 0.231627, 0.31, 0.768373
0.25, 0.239824, 0.31, 0.760176
0.25, 0.218118, 0.31, 0.781882
0.25, 0.224276, 0.31, 0.775724
0.25, 0.237201, 0.31, 0.762799
0.25, 0.225967, 0.31, 0.774033
0.25, 0.232142, 0.31, 0.767858
0.25, 0.239431, 0.31, 0.760569
0.25, 0.246172, 0.31, 0.753828
0.25, 0.218802, 0.31, 0.781198
0.25, 0.22911, 0.31, 0.77089
0.25, 0.231584, 0.31, 0.768416
0.25, 0.227276, 0.31, 0.772724
0.25, 0.234612, 0.31, 0.765388
0.25, 0.22944, 0.31, 0.77056
0.25, 0.222416, 0.31, 0.777584
0.25, 0.244418, 0.31, 0.755582
0.25, 0.213932, 0.31, 0.786068
0.25, 0.233297, 0.31, 0.766703
0.25, 0.218174, 0.31, 0.781826
0.25, 0.224249, 0.31, 0.775751
0.25, 0.245379, 0.31, 0.754621
0.25, 0.251505, 0.31, 0.748495
0.25, 0.232887, 0.31, 0.767113
0.25, 0.221058, 0.31, 0.778942
0.25, 0.238224, 0.31, 0.761776
0.25, 0.229621, 0.31, 0.770379
0.25, 0.239885, 0.31, 0.760115
0.25, 0.235381, 0.31, 0.764619
0.25, 0.222627, 0.31, 0.777373
0.25, 0.24989, 0.31, 0.75011
0.25, 0.228217, 0.31, 0.771783
0.25, 0.225126, 0.31, 0.774874
0.25, 0.222018, 0.31, 0.777982
0.25, 0.235586, 0.31, 0.764414
0.25, 0.206612, 0.31, 0.793388
0.25, 0.226518, 0.31, 0.773482
0.25, 0.222103, 0.31, 0.777897
0.25, 0.238987, 0.31, 0.761013
0.25, 0.241899, 0.31, 0.758101
0.25, 0.226509, 0.31, 0.773491
0.25, 0.221994, 0.31, 0.778006
0.25, 0.218187, 0.31, 0.781813
0.25, 0.218321, 0.31, 0.781679
0.25, 0.236849, 0.31, 0.763151
0.25, 0.235199, 0.31, 0.764801
0.25, 0.23043, 0.31, 0.76957
0.25, 0.229504, 0.31, 0.770496
0.25, 0.235953, 0.31, 0.764047
0.25, 0.232147, 0.31, 0.767853
0.25, 0.247305, 0.31, 0.752695
0.25, 0.222411, 0.31, 0.777589
0.25, 0.243296, 0.31, 0.756704
0.25, 0.231265, 0.31, 0.768735
0.25, 0.227893, 0.31, 0.772107
0.25, 0.23005, 0.31, 0.76995
0.25, 0.236909, 0.31, 0.763091
0.25, 0.219271, 0.31, 0.780729
0.25, 0.229244, 0.31, 0.770756
0.25, 0.243252, 0.31, 0.756748
0.25, 0.236008, 0.31, 0.763992
0.25, 0.240262, 0.31, 0.759738
0.25, 0.223464, 0.31, 0.776536
0.25, 0.263583, 0.31, 0.736417
0.25, 0.232759, 0.31, 0.767241
0.25, 0.217873, 0.31, 0.782127
0.25, 0.230221, 0.31, 0.769779
0.25, 0.228152, 0.31, 0.771848
0.25, 0.224305, 0.31, 0.775695
0.25, 0.239221, 0.31, 0.760779
0.25, 0.225092, 0.31, 0.774908
0.25, 0.240987, 0.31, 0.759013
0.25, 0.239539, 0.31, 0.760461
0.25, 0.250687, 0.32, 0.749313
0.25, 0.25293, 0.32, 0.74707
0.25, 0.264449, 0.32, 0.735551
0.25, 0.244655, 0.32, 0.755345
0.25, 0.245865, 0.32, 0.754135
0.25, 0.237682, 0.32, 0.762318
0.25, 0.256541, 0.32, 0.743459
0.25, 0.24939, 0.32, 0.75061
0.25, 0.265462, 0.32, 0.734538
0.25, 0.243641, 0.32, 0.756359
0.25, 0.237886, 0.32, 0.762114
0.25, 0.243272, 0.32, 0.756728
0.25, 0.252769, 0.32, 0.747231
0.25, 0.244617, 0.32, 0.755383
0.25, 0.251814, 0.32, 0.748186
0.25, 0.248445, 0.32, 0.751555
0.25, 0.262099, 0.32, 0.737901
0.25, 0.244153, 0.32, 0.755847
0.25, 0.251696, 0.32, 0.748304
0.25, 0.243526, 0.32, 0.756474
0.25, 0.254232, 0.32, 0.745768
0.25, 0.259958, 0.32, 0.740042
0.25, 0.242581, 0.32, 0.757419
0.25, 0.253936, 0.32, 0.746064
0.25, 0.259051, 0.32, 0.740949
0.25, 0.256775, 0.32, 0.743225
0.25, 0.265392, 0.32, 0.734608
0.25, 0.260182, 0.32, 0.739818
0.25, 0.271884, 0.32, 0.728116
0.25, 0.244728, 0.32, 0.755272
0.25, 0.259725, 0.32, 0.740275
0.25, 0.252805, 0.32, 0.747195
0.25, 0.240255, 0.32, 0.759745
0.25, 0.246148, 0.32, 0.753852
0.25, 0.24886, 0.32, 0.75114
0.25, 0.277525, 0.32, 0.722475
0.25, 0.249577, 0.32, 0.750423
0.25, 0.263589, 0.32, 0.736411
0.25, 0.245727, 0.32, 0.754273
0.25, 0.257251, 0.32, 0.742749
0.25, 0.256531, 0.32, 0.743469
0.25, 0.254207, 0.32, 0.745793
0.25, 0.248935, 0.32, 0.751065
0.25, 0.249636, 0.32, 0.750364
0.25, 0.25203, 0.32, 0.74797
0.25, 0.249897, 0.32, 0.750103
0.25, 0.238172, 0.32, 0.761828
0.25, 0.249318, 0.32, 0.750682
0.25, 0.266569, 0.32, 0.733431
0.25, 0.267706, 0.32, 0.732294
0.25, 0.2466, 0.32, 0.7534
0.25, 0.255531, 0.32, 0.744469
0.25, 0.249254, 0.32, 0.750746
0.25, 0.261259, 0.32, 0.738741
0.25, 0.255692, 0.32, 0.744308
0.25, 0.243175, 0.32, 0.756825
0.25, 0.247138, 0.32, 0.752862
0.25, 0.257499, 0.32, 0.742501
0.25, 0.24463, 0.32, 0.75537
0.25, 0.259054, 0.32, 0.740946
0.25, 0.255285, 0.32, 0.744715
0.25, 0.244598, 0.32, 0.755402
0.25, 0.25003, 0.32, 0.74997
0.25, 0.249235, 0.32, 0.750765
0.25, 0.24461, 0.32, 0.75539
0.25, 0.247436, 0.32, 0.752564
0.25, 0.261451, 0.32, 0.738549
0.25, 0.239495, 0.32, 0.760505
0.25, 0.245895, 0.32, 0.754105
0.25, 0.248564, 0.32, 0.751436
0.25, 0.247796, 0.32, 0.752204
0.25, 0.270867, 0.32, 0.729133
0.25, 0.261585, 0.32, 0.738415
0.25, 0.234136, 0.32, 0.765864
0.25, 0.245457, 0.32, 0.754543
0.25, 0.260453, 0.32, 0.739547
0.25, 0.268545, 0.32, 0.731455
0.25, 0.255951, 0.32, 0.744049
0.25, 0.226523, 0.32, 0.773477
0.25, 0.255114, 0.32, 0.744886
0.25, 0.259858, 0.32, 0.740142
0.25, 0.256601, 0.32, 0.743399
0.25, 0.237847, 0.32, 0.762153
0.25, 0.246535, 0.32, 0.753465
0.25, 0.24477, 0.32, 0.75523
0.25, 0.238508, 0.32, 0.761492
0.25, 0.267579, 0.32, 0.732421
0.25, 0.247708, 0.32, 0.752292
0.25, 0.251803, 0.32, 0.748197
0.25, 0.248836, 0.32, 0.751164
0.25, 0.245765, 0.32, 0.754235
0.25, 0.257896, 0.32, 0.742104
0.25, 0.247812, 0.32, 0.752188
0.25, 0.252568, 0.32, 0.747432
0.25, 0.242302, 0.32, 0.757698
0.25, 0.259842, 0.32, 0.740158
0.25, 0.252401, 0.32, 0.747599
0.25, 0.23579, 0.32, 0.76421
0.25, 0.248383, 0.32, 0.751617
0.25, 0.263995, 0.32, 0.736005
0.25, 0.292262, 0.33, 0.707738
0.25, 0.267507, 0.33, 0.732493
0.25, 0.268957, 0.33, 0.731043
0.25, 0.283325, 0.33, 0.716675
0.25, 0.256831, 0.33, 0.743169
0.25, 0.255797, 0.33, 0.744203
0.25, 0.257292, 0.33, 0.742708
0.25, 0.266763, 0.33, 0.733237
0.25, 0.270834, 0.33, 0.729166
0.25, 0.265517, 0.33, 0.734483
0.25, 0.278493, 0.33, 0.721507
0.25, 0.293023, 0.33, 0.706977
0.25, 0.270657, 0.33, 0.729343
0.25, 0.266194, 0.33, 0.733806
0.25, 0.273355, 0.33, 0.726645
0.25, 0.267375, 0.33, 0.732625
0.25, 0.294673, 0.33, 0.705327
0.25, 0.270899, 0.33, 0.729101
0.25, 0.298501, 0.33, 0.701499
0.25, 0.274178, 0.33, 0.725822
0.25, 0.267105, 0.33, 0.732895
0.25, 0.254848, 0.33, 0.745152
0.25, 0.271716, 0.33, 0.728284
0.25, 0.272198, 0.33, 0.727802
0.25, 0.275668, 0.33, 0.724332
0.25, 0.261416, 0.33, 0.738584
0.25, 0.282561, 0.33, 0.717439
0.25, 0.272959, 0.33, 0.727041
0.25, 0.258826, 0.33, 0.741174
0.25, 0.271547, 0.33, 0.728453
0.25, 0.273349, 0.33, 0.726651
0.25, 0.271612, 0.33, 0.728388
0.25, 0.283706, 0.33, 0.716294
0.25, 0.27114, 0.33, 0.72886
0.25, 0.281714, 0.33, 0.718286
0.25, 0.272517, 0.33, 0.727483
0.25, 0.276724, 0.33, 0.723276
0.25, 0.268102, 0.33, 0.731898
0.25, 0.277405, 0.33, 0.722595
0.25, 0.252794, 0.33, 0.747206
0.25, 0.279929, 0.33, 0.720071
0.25, 0.267753, 0.33, 0.732247
0.25, 0.286114, 0.33, 0.713886
0.25, 0.293382, 0.33, 0.706618
0.25, 0.271027, 0.33, 0.728973
0.25, 0.259194, 0.33, 0.740806
0.25, 0.276827, 0.33, 0.723173
0.25, 0.266997, 0.33, 0.733003
0.25, 0.272443, 0.33, 0.727557
0.25, 0.265386, 0.33, 0.734614
0.25, 0.2949, 0.33, 0.7051
0.25, 0.264427, 0.33, 0.735573
0.25, 0.291656, 0.33, 0.708344
0.25, 0.26629, 0.33, 0.73371
0.25, 0.296002, 0.33, 0.703998
0.25, 0.277589, 0.33, 0.722411
0.25, 0.271128, 0.33, 0.728872
0.25, 0.265359, 0.33, 0.734641
0.25, 0.279564, 0.33, 0.720436
0.25, 0.261784, 0.33, 0.738216
0.25, 0.272451, 0.33, 0.727549
0.25, 0.244331, 0.33, 0.755669
0.25, 0.262379, 0.33, 0.737621
0.25, 0.269335, 0.33, 0.730665
0.25, 0.296293, 0.33, 0.703707
0.25, 0.262646, 0.33, 0.737354
0.25, 0.277861, 0.33, 0.722139
0.25, 0.257662, 0.33, 0.742338
0.25, 0.272107, 0.33, 0.727893
0.25, 0.27713, 0.33, 0.72287
0.25, 0.273491, 0.33, 0.726509
0.25, 0.273666, 0.33, 0.726334
0.25, 0.276623, 0.33, 0.723377
0.25, 0.27569, 0.33, 0.72431
0.25, 0.260764, 0.33, 0.739236
0.25, 0.255387, 0.33, 0.744613
0.25, 0.268586, 0.33, 0.731414
0.25, 0.301683, 0.33, 0.698317
0.25, 0.280201, 0.33, 0.719799
0.25, 0.269554, 0.33, 0.730446
0.25, 0.26876, 0.33, 0.73124
0.25, 0.267233, 0.33, 0.732767
0.25, 0.264898, 0.33, 0.735102
0.25, 0.285037, 0.33, 0.714963
0.25, 0.255299, 0.33, 0.744701
0.25, 0.2815, 0.33, 0.7185
0.25, 0.266, 0.33, 0.734
0.25, 0.253379, 0.33, 0.746621
0.25, 0.274022, 0.33, 0.725978
0.25, 0.281559, 0.33, 0.718441
0.25, 0.280515, 0.33, 0.719485
0.25, 0.273963, 0.33, 0.726037
0.25, 0.27878, 0.33, 0.72122
0.25, 0.270619, 0.33, 0.729381
0.25, 0.280385, 0.33, 0.719615
0.25, 0.271152, 0.33, 0.728848
0.25, 0.277232, 0.33, 0.722768
0.25, 0.264426, 0.33, 0.735574
0.25, 0.269952, 0.33, 0.730048
0.25, 0.27576, 0.33, 0.72424
0.25, 0.304751, 0.34, 0.695249
0.25, 0.292566, 0.34, 0.707434
0.25, 0.296949, 0.34, 0.703051
0.25, 0.323675, 0.34, 0.676325
0.25, 0.29976, 0.34, 0.70024
0.25, 0.296873, 0.34, 0.703127
0.25, 0.27776, 0.34, 0.72224
0.25, 0.309461, 0.34, 0.690539
0.25, 0.290876, 0.34, 0.709124
0.25, 0.317037, 0.34, 0.682963
0.25, 0.294846, 0.34, 0.705154
0.25, 0.291263, 0.34, 0.708737
0.25, 0.30162, 0.34, 0.69838
0.25, 0.303951, 0.34, 0.696049
0.25, 0.292445, 0.34, 0.707555
0.25, 0.320433, 0.34, 0.679567
0.25, 0.295065, 0.34, 0.704935
0.25, 0.328987, 0.34, 0.671013
0.25, 0.315988, 0.34, 0.684012
0.25, 0.307186, 0.34, 0.692814
0.25, 0.292122, 0.34, 0.707878
0.25, 0.285846, 0.34, 0.714154
0.25, 0.283614, 0.34, 0.716386
0.25, 0.289782, 0.34, 0.710218
0.25, 0.30298, 0.34, 0.69702
0.25, 0.301386, 0.34, 0.698614
0.25, 0.302373, 0.34, 0.697627
0.25, 0.289415, 0.34, 0.710585
0.25, 0.289412, 0.34, 0.710588
0.25, 0.294955, 0.34, 0.705045
0.25, 0.298508, 0.34, 0.701492
0.25, 0.288147, 0.34, 0.711853
0.25, 0.289121, 0.34, 0.710879
0.25, 0.292554, 0.34, 0.707446
0.25, 0.283437, 0.34, 0.716563
0.25, 0.286961, 0.34, 0.713039
0.25, 0.296673, 0.34, 0.703327
0.25, 0.30421, 0.34, 0.69579
0.25, 0.298152, 0.34, 0.701848
0.25, 0.287762, 0.34, 0.712238
0.25, 0.305519, 0.34, 0.694481
0.25, 0.292066, 0.34, 0.707934
0.25, 0.296617, 0.34, 0.703383
0.25, 0.26573, 0.34, 0.73427
0.25, 0.286238, 0.34, 0.713762
0.25, 0.307933, 0.34, 0.692067
0.25, 0.298622, 0.34, 0.701378
0.25, 0.293999, 0.34, 0.706001
0.25, 0.314601, 0.34, 0.685399
0.25, 0.304295, 0.34, 0.695705
0.25, 0.274725, 0.34, 0.725275
0.25, 0.300646, 0.34, 0.699354
0.25, 0.302867, 0.34, 0.697133
0.25, 0.284098, 0.34, 0.715902
0.25, 0.287172, 0.34, 0.712828
0.25, 0.283575, 0.34, 0.716425
0.25, 0.300842, 0.34, 0.699158
0.25, 0.280212, 0.34, 0.719788
0.25, 0.295616, 0.34, 0.704384
0.25, 0.288615, 0.34, 0.711385
0.25, 0.305223, 0.34, 0.694777
0.25, 0.280959, 0.34, 0.719041
0.25, 0.305246, 0.34, 0.694754
0.25, 0.292516, 0.34, 0.707484
0.25, 0.302762, 0.34, 0.697238
0.25, 0.291818, 0.34, 0.708182
0.25, 0.306505, 0.34, 0.693495
0.25, 0.301397, 0.34, 0.698603
0.25, 0.29005, 0.34, 0.70995
0.25, 0.284453, 0.34, 0.715547
0.25, 0.297221, 0.34, 0.702779
0.25, 0.298909, 0.34, 0.701091
0.25, 0.309614, 0.34, 0.690386
0.25, 0.292926, 0.34, 0.707074
0.25, 0.297468, 0.34, 0.702532
0.25, 0.303609, 0.34, 0.696391
0.25, 0.298029, 0.34, 0.701971
0.25, 0.2762, 0.34, 0.7238
0.25, 0.300569, 0.34, 0.699431
0.25, 0.285851, 0.34, 0.714149
0.25, 0.296023, 0.34, 0.703977
0.25, 0.281743, 0.34, 0.718257
0.25, 0.311612, 0.34, 0.688388
0.25, 0.282166, 0.34, 0.717834
0.25, 0.300209, 0.34, 0.699791
0.25, 0.293589, 0.34, 0.706411
0.25, 0.290702, 0.34, 0.709298
0.25, 0.307436, 0.34, 0.692564
0.25, 0.285648, 0.34, 0.714352
0.25, 0.290798, 0.34, 0.709202
0.25, 0.302786, 0.34, 0.697214
0.25, 0.287813, 0.34, 0.712187
0.25, 0.305217, 0.34, 0.694783
0.25, 0.313903, 0.34, 0.686097
0.25, 0.313159, 0.34, 0.686841
0.25, 0.29653, 0.34, 0.70347
0.25, 0.309246, 0.34, 0.690754
0.25, 0.302169, 0.34, 0.697831
0.25, 0.311907, 0.34, 0.688093
0.25, 0.281463, 0.34, 0.718537
0.25, 0.321436, 0.35, 0.678564
0.25, 0.301835, 0.35, 0.698165
0.25, 0.315821, 0.35, 0.684179
0.25, 0.318939, 0.35, 0.681061
0.25, 0.331465, 0.35, 0.668535
0.25, 0.311434, 0.35, 0.688566
0.25, 0.323945, 0.35, 0.676055
0.25, 0.317633, 0.35, 0.682367
0.25, 0.319489, 0.35, 0.680511
0.25, 0.316358, 0.35, 0.683642
0.25, 0.336745, 0.35, 0.663255
0.25, 0.316646, 0.35, 0.683354
0.25, 0.306479, 0.35, 0.693521
0.25, 0.311581, 0.35, 0.688419
0.25, 0.309751, 0.35, 0.690249
0.25, 0.299561, 0.35, 0.700439
0.25, 0.325497, 0.35, 0.674503
0.25, 0.330739, 0.35, 0.669261
0.25, 0.310263, 0.35, 0.689737
0.25, 0.316464, 0.35, 0.683536
0.25, 0.311479, 0.35, 0.688521
0.25, 0.299626, 0.35, 0.700374
0.25, 0.326653, 0.35, 0.673347
0.25, 0.338408, 0.35, 0.661592
0.25, 0.322633, 0.35, 0.677367
0.25, 0.302913, 0.35, 0.697087
0.25, 0.32184, 0.35, 0.67816
0.25, 0.303665, 0.35, 0.696335
0.25, 0.317699, 0.35, 0.682301
0.25, 0.32314, 0.35, 0.67686
0.25, 0.332551, 0.35, 0.667449
0.25, 0.324906, 0.35, 0.675094
0.25, 0.30339, 0.35, 0.69661
0.25, 0.344658, 0.35, 0.655342
0.25, 0.322185, 0.35, 0.677815
0.25, 0.306615, 0.35, 0.693385
0.25, 0.330734, 0.35, 0.669266
0.25, 0.309696, 0.35, 0.690304
0.25, 0.314044, 0.35, 0.685956
0.25, 0.31735, 0.35, 0.68265
0.25, 0.319617, 0.35, 0.680383
0.25, 0.322998, 0.35, 0.677002
0.25, 0.315743, 0.35, 0.684257
0.25, 0.321325, 0.35, 0.678675
0.25, 0.29284, 0.35, 0.70716
0.25, 0.29468, 0.35, 0.70532
0.25, 0.297946, 0.35, 0.702054
0.25, 0.316411, 0.35, 0.683589
0.25, 0.325398, 0.35, 0.674602
0.25, 0.336503, 0.35, 0.663497
0.25, 0.313439, 0.35, 0.686561
0.25, 0.318336, 0.35, 0.681664
0.25, 0.323214, 0.35, 0.676786
0.25, 0.313717, 0.35, 0.686283
0.25, 0.322577, 0.35, 0.677423
0.25, 0.313893, 0.35, 0.686107
0.25, 0.318616, 0.35, 0.681384
