Gamma, Selfish Profit 1, Selfish Profit 2,  Individual Miner Hash Rate, Honest Profit
0, 0.0478014, 0.0507982, 0.1, 0.9014
0, 0.0510634, 0.0514912, 0.1, 0.897445
0, 0.0523698, 0.0470954, 0.1, 0.900535
0, 0.0521685, 0.0463166, 0.1, 0.901515
0, 0.0500587, 0.043021, 0.1, 0.90692
0, 0.0472416, 0.057356, 0.1, 0.895402
0, 0.054703, 0.0486919, 0.1, 0.896605
0, 0.0535234, 0.0494986, 0.1, 0.896978
0, 0.0512159, 0.0510713, 0.1, 0.897713
0, 0.0546589, 0.0493275, 0.1, 0.896014
0, 0.0509258, 0.0485059, 0.1, 0.900568
0, 0.0493344, 0.0490312, 0.1, 0.901634
0, 0.0518876, 0.0494489, 0.1, 0.898664
0, 0.0548112, 0.0480768, 0.1, 0.897112
0, 0.0574152, 0.0509521, 0.1, 0.891633
0, 0.053147, 0.0505792, 0.1, 0.896274
0, 0.0505004, 0.0465011, 0.1, 0.902998
0, 0.0489681, 0.0527126, 0.1, 0.898319
0, 0.052865, 0.0487355, 0.1, 0.898399
0, 0.0546687, 0.0498528, 0.1, 0.895479
0, 0.0550385, 0.0506748, 0.1, 0.894287
0, 0.0513931, 0.0460128, 0.1, 0.902594
0, 0.05141, 0.0444686, 0.1, 0.904121
0, 0.0579664, 0.0513025, 0.1, 0.890731
0, 0.0551757, 0.0476353, 0.1, 0.897189
0, 0.0508221, 0.0506577, 0.1, 0.89852
0, 0.0620828, 0.0476147, 0.1, 0.890302
0, 0.0573157, 0.0465585, 0.1, 0.896126
0, 0.0529411, 0.0505345, 0.1, 0.896524
0, 0.0537255, 0.0512781, 0.1, 0.894996
0, 0.0490823, 0.0479641, 0.1, 0.902954
0, 0.0513793, 0.047656, 0.1, 0.900965
0, 0.0519972, 0.0434537, 0.1, 0.904549
0, 0.0538686, 0.0480338, 0.1, 0.898098
0, 0.0510254, 0.048011, 0.1, 0.900964
0, 0.0536091, 0.0466659, 0.1, 0.899725
0, 0.0514149, 0.0543547, 0.1, 0.89423
0, 0.0510436, 0.050014, 0.1, 0.898942
0, 0.0575358, 0.0499681, 0.1, 0.892496
0, 0.0523814, 0.0535716, 0.1, 0.894047
0, 0.0598586, 0.0503242, 0.1, 0.889817
0, 0.0603906, 0.045614, 0.1, 0.893995
0, 0.0553272, 0.0487888, 0.1, 0.895884
0, 0.0510357, 0.0504322, 0.1, 0.898532
0, 0.0526197, 0.0511545, 0.1, 0.896226
0, 0.0518112, 0.0560354, 0.1, 0.892153
0, 0.054171, 0.0581613, 0.1, 0.887668
0, 0.0464764, 0.0492616, 0.1, 0.904262
0, 0.0538192, 0.0477636, 0.1, 0.898417
0, 0.056783, 0.0529648, 0.1, 0.890252
0, 0.0562612, 0.0555588, 0.1, 0.88818
0, 0.0544693, 0.0422274, 0.1, 0.903303
0, 0.0540955, 0.0492737, 0.1, 0.896631
0, 0.0505619, 0.0559041, 0.1, 0.893534
0, 0.0515949, 0.043878, 0.1, 0.904527
0, 0.0551372, 0.0430269, 0.1, 0.901836
0, 0.0511521, 0.0463043, 0.1, 0.902544
