Gamma, Selfish Profit, Selfish Hash Rate, Honest Profit
0.25, 0.0791836, 0.14, 0.920816
0.25, 0.0795531, 0.14, 0.920447
0.25, 0.0814728, 0.14, 0.918527
0.25, 0.08926, 0.15, 0.91074
0.25, 0.0879628, 0.15, 0.912037
0.25, 0.084159, 0.15, 0.915841
0.25, 0.0862049, 0.15, 0.913795
0.25, 0.0866231, 0.15, 0.913377
0.25, 0.089725, 0.15, 0.910275
0.25, 0.0898699, 0.15, 0.91013
0.25, 0.082411, 0.15, 0.917589
0.25, 0.0871923, 0.15, 0.912808
0.25, 0.0854896, 0.15, 0.91451
0.25, 0.0903793, 0.15, 0.909621
0.25, 0.0899324, 0.15, 0.910068
0.25, 0.0898081, 0.15, 0.910192
0.25, 0.092493, 0.15, 0.907507
0.25, 0.0880954, 0.15, 0.911905
0.25, 0.0909975, 0.15, 0.909002
0.25, 0.086794, 0.15, 0.913206
0.25, 0.0819261, 0.15, 0.918074
0.25, 0.090034, 0.15, 0.909966
0.25, 0.088708, 0.15, 0.911292
0.25, 0.0917129, 0.15, 0.908287
0.25, 0.0864572, 0.15, 0.913543
0.25, 0.0957717, 0.15, 0.904228
0.25, 0.0904297, 0.15, 0.90957
0.25, 0.0870484, 0.15, 0.912952
0.25, 0.087089, 0.15, 0.912911
0.25, 0.0812069, 0.15, 0.918793
0.25, 0.0910023, 0.15, 0.908998
0.25, 0.0919629, 0.15, 0.908037
0.25, 0.0833676, 0.15, 0.916632
0.25, 0.0840586, 0.15, 0.915941
0.25, 0.085019, 0.15, 0.914981
0.25, 0.0890002, 0.15, 0.911
0.25, 0.0888332, 0.15, 0.911167
0.25, 0.0932603, 0.15, 0.90674
0.25, 0.0877628, 0.15, 0.912237
0.25, 0.0880238, 0.15, 0.911976
0.25, 0.0965331, 0.15, 0.903467
0.25, 0.0858889, 0.15, 0.914111
0.25, 0.0832223, 0.15, 0.916778
0.25, 0.0957489, 0.15, 0.904251
0.25, 0.0948606, 0.15, 0.905139
0.25, 0.0908655, 0.15, 0.909135
0.25, 0.0853431, 0.15, 0.914657
0.25, 0.0865236, 0.15, 0.913476
0.25, 0.085995, 0.15, 0.914005
0.25, 0.0933677, 0.15, 0.906632
0.25, 0.0915233, 0.15, 0.908477
0.25, 0.0918491, 0.15, 0.908151
0.25, 0.0942072, 0.15, 0.905793
0.25, 0.0883783, 0.15, 0.911622
0.25, 0.0892527, 0.15, 0.910747
0.25, 0.091699, 0.15, 0.908301
0.25, 0.0855304, 0.15, 0.91447
0.25, 0.0940777, 0.15, 0.905922
0.25, 0.0872302, 0.15, 0.91277
0.25, 0.0894919, 0.15, 0.910508
0.25, 0.0843553, 0.15, 0.915645
0.25, 0.0913594, 0.15, 0.908641
0.25, 0.0808516, 0.15, 0.919148
0.25, 0.0911359, 0.15, 0.908864
0.25, 0.0856236, 0.15, 0.914376
0.25, 0.0918904, 0.15, 0.90811
0.25, 0.0848899, 0.15, 0.91511
0.25, 0.0985456, 0.15, 0.901454
0.25, 0.0876963, 0.15, 0.912304
0.25, 0.0914161, 0.15, 0.908584
0.25, 0.0872835, 0.15, 0.912716
0.25, 0.0922259, 0.15, 0.907774
0.25, 0.0858804, 0.15, 0.91412
0.25, 0.088857, 0.15, 0.911143
0.25, 0.0916184, 0.15, 0.908382
0.25, 0.0930865, 0.15, 0.906913
0.25, 0.0882584, 0.15, 0.911742
0.25, 0.0922749, 0.15, 0.907725
0.25, 0.092803, 0.15, 0.907197
0.25, 0.086636, 0.15, 0.913364
0.25, 0.0816177, 0.15, 0.918382
0.25, 0.0863638, 0.15, 0.913636
0.25, 0.0876338, 0.15, 0.912366
0.25, 0.0926152, 0.15, 0.907385
0.25, 0.0832312, 0.15, 0.916769
0.25, 0.089087, 0.15, 0.910913
0.25, 0.0892782, 0.15, 0.910722
0.25, 0.0895848, 0.15, 0.910415
0.25, 0.0913245, 0.15, 0.908676
0.25, 0.0828475, 0.15, 0.917152
0.25, 0.0842167, 0.15, 0.915783
0.25, 0.084929, 0.15, 0.915071
0.25, 0.0894428, 0.15, 0.910557
0.25, 0.0824358, 0.15, 0.917564
0.25, 0.0914224, 0.15, 0.908578
0.25, 0.0881825, 0.15, 0.911818
0.25, 0.0889798, 0.15, 0.91102
0.25, 0.0890198, 0.15, 0.91098
0.25, 0.0843602, 0.15, 0.91564
0.25, 0.0906502, 0.15, 0.90935
0.25, 0.0859368, 0.15, 0.914063
0.25, 0.0864705, 0.15, 0.913529
0.25, 0.0829095, 0.15, 0.917091
0.25, 0.105714, 0.16, 0.894286
0.25, 0.0951563, 0.16, 0.904844
0.25, 0.0913496, 0.16, 0.90865
0.25, 0.0936153, 0.16, 0.906385
0.25, 0.0931871, 0.16, 0.906813
0.25, 0.095162, 0.16, 0.904838
0.25, 0.10963, 0.16, 0.89037
0.25, 0.100703, 0.16, 0.899297
0.25, 0.101945, 0.16, 0.898055
0.25, 0.098067, 0.16, 0.901933
0.25, 0.0990579, 0.16, 0.900942
0.25, 0.100568, 0.16, 0.899432
0.25, 0.0943077, 0.16, 0.905692
0.25, 0.0981518, 0.16, 0.901848
0.25, 0.0990936, 0.16, 0.900906
0.25, 0.100397, 0.16, 0.899603
0.25, 0.0951313, 0.16, 0.904869
0.25, 0.0930597, 0.16, 0.90694
0.25, 0.0956282, 0.16, 0.904372
0.25, 0.103501, 0.16, 0.896499
0.25, 0.0990183, 0.16, 0.900982
0.25, 0.0984274, 0.16, 0.901573
0.25, 0.0960779, 0.16, 0.903922
0.25, 0.0988524, 0.16, 0.901148
0.25, 0.0996393, 0.16, 0.900361
0.25, 0.0990847, 0.16, 0.900915
0.25, 0.0955544, 0.16, 0.904446
0.25, 0.102854, 0.16, 0.897146
0.25, 0.102329, 0.16, 0.897671
0.25, 0.0969104, 0.16, 0.90309
0.25, 0.110086, 0.16, 0.889914
0.25, 0.105722, 0.16, 0.894278
0.25, 0.101143, 0.16, 0.898857
0.25, 0.100637, 0.16, 0.899363
0.25, 0.0985546, 0.16, 0.901445
0.25, 0.0910601, 0.16, 0.90894
0.25, 0.0992377, 0.16, 0.900762
0.25, 0.0979999, 0.16, 0.902
0.25, 0.0928873, 0.16, 0.907113
0.25, 0.0948605, 0.16, 0.90514
0.25, 0.102969, 0.16, 0.897031
0.25, 0.0990463, 0.16, 0.900954
0.25, 0.101119, 0.16, 0.898881
0.25, 0.101081, 0.16, 0.898919
0.25, 0.0978013, 0.16, 0.902199
0.25, 0.0972158, 0.16, 0.902784
0.25, 0.0978276, 0.16, 0.902172
0.25, 0.0940524, 0.16, 0.905948
0.25, 0.0982615, 0.16, 0.901738
0.25, 0.101739, 0.16, 0.898261
0.25, 0.0964863, 0.16, 0.903514
0.25, 0.0944665, 0.16, 0.905533
0.25, 0.100619, 0.16, 0.899381
0.25, 0.0969524, 0.16, 0.903048
0.25, 0.0966743, 0.16, 0.903326
0.25, 0.103573, 0.16, 0.896427
0.25, 0.100379, 0.16, 0.899621
0.25, 0.10094, 0.16, 0.89906
0.25, 0.0948254, 0.16, 0.905175
0.25, 0.103339, 0.16, 0.896661
0.25, 0.0944957, 0.16, 0.905504
0.25, 0.102566, 0.16, 0.897434
0.25, 0.10947, 0.16, 0.89053
0.25, 0.103686, 0.16, 0.896314
0.25, 0.100626, 0.16, 0.899374
0.25, 0.100458, 0.16, 0.899542
0.25, 0.0921261, 0.16, 0.907874
0.25, 0.0991187, 0.16, 0.900881
0.25, 0.102532, 0.16, 0.897468
0.25, 0.0945093, 0.16, 0.905491
0.25, 0.0951268, 0.16, 0.904873
0.25, 0.10159, 0.16, 0.89841
0.25, 0.0959882, 0.16, 0.904012
0.25, 0.0996217, 0.16, 0.900378
0.25, 0.0955924, 0.16, 0.904408
0.25, 0.0921169, 0.16, 0.907883
0.25, 0.0976657, 0.16, 0.902334
0.25, 0.0932879, 0.16, 0.906712
0.25, 0.0952228, 0.16, 0.904777
0.25, 0.0916877, 0.16, 0.908312
0.25, 0.098256, 0.16, 0.901744
0.25, 0.0974509, 0.16, 0.902549
0.25, 0.0973362, 0.16, 0.902664
0.25, 0.0991425, 0.16, 0.900857
0.25, 0.0988187, 0.16, 0.901181
0.25, 0.101179, 0.16, 0.898821
0.25, 0.0996998, 0.16, 0.9003
0.25, 0.0941722, 0.16, 0.905828
0.25, 0.0947838, 0.16, 0.905216
0.25, 0.107457, 0.16, 0.892543
0.25, 0.0967404, 0.16, 0.90326
0.25, 0.0940632, 0.16, 0.905937
0.25, 0.0997448, 0.16, 0.900255
0.25, 0.101575, 0.16, 0.898425
0.25, 0.100601, 0.16, 0.899399
0.25, 0.0991032, 0.16, 0.900897
0.25, 0.0920152, 0.16, 0.907985
0.25, 0.10172, 0.16, 0.89828
0.25, 0.0955709, 0.16, 0.904429
0.25, 0.092592, 0.16, 0.907408
0.25, 0.109434, 0.17, 0.890566
0.25, 0.110392, 0.17, 0.889608
0.25, 0.108385, 0.17, 0.891615
0.25, 0.105886, 0.17, 0.894114
0.25, 0.106598, 0.17, 0.893402
0.25, 0.104847, 0.17, 0.895153
0.25, 0.10888, 0.17, 0.89112
0.25, 0.103302, 0.17, 0.896698
0.25, 0.108096, 0.17, 0.891904
0.25, 0.110205, 0.17, 0.889795
0.25, 0.11021, 0.17, 0.88979
0.25, 0.105471, 0.17, 0.894529
0.25, 0.111842, 0.17, 0.888158
0.25, 0.101398, 0.17, 0.898602
0.25, 0.101776, 0.17, 0.898224
0.25, 0.106785, 0.17, 0.893215
0.25, 0.106113, 0.17, 0.893887
0.25, 0.112788, 0.17, 0.887212
0.25, 0.112351, 0.17, 0.887649
0.25, 0.10304, 0.17, 0.89696
0.25, 0.107901, 0.17, 0.892099
0.25, 0.116071, 0.17, 0.883929
0.25, 0.108297, 0.17, 0.891703
0.25, 0.101665, 0.17, 0.898335
0.25, 0.112248, 0.17, 0.887752
0.25, 0.105228, 0.17, 0.894772
0.25, 0.105429, 0.17, 0.894571
0.25, 0.111978, 0.17, 0.888022
0.25, 0.105022, 0.17, 0.894978
0.25, 0.0997694, 0.17, 0.900231
0.25, 0.10692, 0.17, 0.89308
0.25, 0.108892, 0.17, 0.891108
0.25, 0.0983288, 0.17, 0.901671
0.25, 0.11048, 0.17, 0.88952
0.25, 0.111458, 0.17, 0.888542
0.25, 0.107584, 0.17, 0.892416
0.25, 0.104722, 0.17, 0.895278
0.25, 0.10871, 0.17, 0.89129
0.25, 0.105094, 0.17, 0.894906
0.25, 0.103412, 0.17, 0.896588
0.25, 0.10776, 0.17, 0.89224
0.25, 0.110214, 0.17, 0.889786
0.25, 0.107648, 0.17, 0.892352
0.25, 0.101545, 0.17, 0.898455
0.25, 0.104417, 0.17, 0.895583
0.25, 0.108843, 0.17, 0.891157
0.25, 0.114896, 0.17, 0.885104
0.25, 0.110478, 0.17, 0.889522
0.25, 0.10217, 0.17, 0.89783
0.25, 0.101915, 0.17, 0.898085
0.25, 0.104533, 0.17, 0.895467
0.25, 0.11327, 0.17, 0.88673
0.25, 0.102828, 0.17, 0.897172
0.25, 0.107102, 0.17, 0.892898
0.25, 0.114866, 0.17, 0.885134
0.25, 0.111571, 0.17, 0.888429
0.25, 0.115326, 0.17, 0.884674
0.25, 0.115723, 0.17, 0.884277
0.25, 0.12398, 0.17, 0.87602
0.25, 0.111664, 0.17, 0.888336
0.25, 0.110712, 0.17, 0.889288
0.25, 0.111913, 0.17, 0.888087
0.25, 0.112654, 0.17, 0.887346
0.25, 0.106479, 0.17, 0.893521
0.25, 0.117956, 0.17, 0.882044
0.25, 0.102341, 0.17, 0.897659
0.25, 0.111612, 0.17, 0.888388
0.25, 0.103223, 0.17, 0.896777
0.25, 0.103611, 0.17, 0.896389
0.25, 0.110574, 0.17, 0.889426
0.25, 0.113078, 0.17, 0.886922
0.25, 0.0993941, 0.17, 0.900606
0.25, 0.108481, 0.17, 0.891519
0.25, 0.11209, 0.17, 0.88791
0.25, 0.0974538, 0.17, 0.902546
0.25, 0.111164, 0.17, 0.888836
0.25, 0.104071, 0.17, 0.895929
0.25, 0.11007, 0.17, 0.88993
0.25, 0.105882, 0.17, 0.894118
0.25, 0.108289, 0.17, 0.891711
0.25, 0.107015, 0.17, 0.892985
0.25, 0.105063, 0.17, 0.894937
0.25, 0.104724, 0.17, 0.895276
0.25, 0.105271, 0.17, 0.894729
0.25, 0.106193, 0.17, 0.893807
0.25, 0.103658, 0.17, 0.896342
0.25, 0.10115, 0.17, 0.89885
0.25, 0.109337, 0.17, 0.890663
0.25, 0.114523, 0.17, 0.885477
0.25, 0.105759, 0.17, 0.894241
0.25, 0.116049, 0.17, 0.883951
0.25, 0.11062, 0.17, 0.88938
0.25, 0.10829, 0.17, 0.89171
0.25, 0.110933, 0.17, 0.889067
0.25, 0.109148, 0.17, 0.890852
0.25, 0.115472, 0.17, 0.884528
0.25, 0.103151, 0.17, 0.896849
0.25, 0.10788, 0.17, 0.89212
0.25, 0.103968, 0.17, 0.896032
0.25, 0.109144, 0.17, 0.890856
0.25, 0.122874, 0.18, 0.877126
0.25, 0.12401, 0.18, 0.87599
0.25, 0.110089, 0.18, 0.889911
0.25, 0.118407, 0.18, 0.881593
0.25, 0.11509, 0.18, 0.88491
0.25, 0.118821, 0.18, 0.881179
0.25, 0.11777, 0.18, 0.88223
0.25, 0.116034, 0.18, 0.883966
0.25, 0.117603, 0.18, 0.882397
0.25, 0.125409, 0.18, 0.874591
0.25, 0.119303, 0.18, 0.880697
0.25, 0.119102, 0.18, 0.880898
0.25, 0.120105, 0.18, 0.879895
0.25, 0.117629, 0.18, 0.882371
0.25, 0.122369, 0.18, 0.877631
0.25, 0.126311, 0.18, 0.873689
0.25, 0.127445, 0.18, 0.872555
0.25, 0.118062, 0.18, 0.881938
0.25, 0.113731, 0.18, 0.886269
0.25, 0.116633, 0.18, 0.883367
0.25, 0.116442, 0.18, 0.883558
0.25, 0.117139, 0.18, 0.882861
0.25, 0.121077, 0.18, 0.878923
0.25, 0.120797, 0.18, 0.879203
0.25, 0.113941, 0.18, 0.886059
0.25, 0.112931, 0.18, 0.887069
0.25, 0.119837, 0.18, 0.880163
0.25, 0.117915, 0.18, 0.882085
0.25, 0.12174, 0.18, 0.87826
0.25, 0.109426, 0.18, 0.890574
0.25, 0.11863, 0.18, 0.88137
0.25, 0.120085, 0.18, 0.879915
0.25, 0.122225, 0.18, 0.877775
0.25, 0.120697, 0.18, 0.879303
0.25, 0.117635, 0.18, 0.882365
0.25, 0.108201, 0.18, 0.891799
0.25, 0.116371, 0.18, 0.883629
0.25, 0.116817, 0.18, 0.883183
0.25, 0.111536, 0.18, 0.888464
0.25, 0.10832, 0.18, 0.89168
0.25, 0.111641, 0.18, 0.888359
0.25, 0.117442, 0.18, 0.882558
0.25, 0.115135, 0.18, 0.884865
0.25, 0.121648, 0.18, 0.878352
0.25, 0.110975, 0.18, 0.889025
0.25, 0.117765, 0.18, 0.882235
0.25, 0.118531, 0.18, 0.881469
0.25, 0.120317, 0.18, 0.879683
0.25, 0.116262, 0.18, 0.883738
0.25, 0.123073, 0.18, 0.876927
0.25, 0.116429, 0.18, 0.883571
0.25, 0.106176, 0.18, 0.893824
0.25, 0.120647, 0.18, 0.879353
0.25, 0.119073, 0.18, 0.880927
0.25, 0.115623, 0.18, 0.884377
0.25, 0.117963, 0.18, 0.882037
0.25, 0.115327, 0.18, 0.884673
0.25, 0.12024, 0.18, 0.87976
0.25, 0.114812, 0.18, 0.885188
0.25, 0.11697, 0.18, 0.88303
0.25, 0.118595, 0.18, 0.881405
0.25, 0.124446, 0.18, 0.875554
0.25, 0.117167, 0.18, 0.882833
0.25, 0.118719, 0.18, 0.881281
0.25, 0.12042, 0.18, 0.87958
0.25, 0.117317, 0.18, 0.882683
0.25, 0.121657, 0.18, 0.878343
0.25, 0.122255, 0.18, 0.877745
0.25, 0.113338, 0.18, 0.886662
0.25, 0.119222, 0.18, 0.880778
0.25, 0.122802, 0.18, 0.877198
0.25, 0.115438, 0.18, 0.884562
0.25, 0.120569, 0.18, 0.879431
0.25, 0.117124, 0.18, 0.882876
0.25, 0.121166, 0.18, 0.878834
0.25, 0.124461, 0.18, 0.875539
0.25, 0.122568, 0.18, 0.877432
0.25, 0.122044, 0.18, 0.877956
0.25, 0.12264, 0.18, 0.87736
0.25, 0.115925, 0.18, 0.884075
0.25, 0.117239, 0.18, 0.882761
0.25, 0.116523, 0.18, 0.883477
0.25, 0.111843, 0.18, 0.888157
0.25, 0.116527, 0.18, 0.883473
0.25, 0.118837, 0.18, 0.881163
0.25, 0.114089, 0.18, 0.885911
0.25, 0.127523, 0.18, 0.872477
0.25, 0.114058, 0.18, 0.885942
0.25, 0.116171, 0.18, 0.883829
0.25, 0.112707, 0.18, 0.887293
0.25, 0.119838, 0.18, 0.880162
0.25, 0.118631, 0.18, 0.881369
0.25, 0.113644, 0.18, 0.886356
0.25, 0.114744, 0.18, 0.885256
0.25, 0.115879, 0.18, 0.884121
0.25, 0.123991, 0.18, 0.876009
0.25, 0.120741, 0.18, 0.879259
0.25, 0.114939, 0.18, 0.885061
0.25, 0.121092, 0.18, 0.878908
0.25, 0.122556, 0.18, 0.877444
0.25, 0.125803, 0.19, 0.874197
0.25, 0.126449, 0.19, 0.873551
0.25, 0.132442, 0.19, 0.867558
0.25, 0.121456, 0.19, 0.878544
0.25, 0.131825, 0.19, 0.868175
0.25, 0.129111, 0.19, 0.870889
0.25, 0.123312, 0.19, 0.876688
0.25, 0.132912, 0.19, 0.867088
0.25, 0.131106, 0.19, 0.868894
0.25, 0.133796, 0.19, 0.866204
0.25, 0.133432, 0.19, 0.866568
0.25, 0.125895, 0.19, 0.874105
0.25, 0.131686, 0.19, 0.868314
0.25, 0.13593, 0.19, 0.86407
0.25, 0.124849, 0.19, 0.875151
0.25, 0.128763, 0.19, 0.871237
0.25, 0.137948, 0.19, 0.862052
0.25, 0.127001, 0.19, 0.872999
0.25, 0.120339, 0.19, 0.879661
0.25, 0.122869, 0.19, 0.877131
0.25, 0.125769, 0.19, 0.874231
0.25, 0.128818, 0.19, 0.871182
0.25, 0.128037, 0.19, 0.871963
0.25, 0.128437, 0.19, 0.871563
0.25, 0.118266, 0.19, 0.881734
0.25, 0.126741, 0.19, 0.873259
0.25, 0.126285, 0.19, 0.873715
0.25, 0.126543, 0.19, 0.873457
0.25, 0.133343, 0.19, 0.866657
0.25, 0.129283, 0.19, 0.870717
0.25, 0.127444, 0.19, 0.872556
0.25, 0.132599, 0.19, 0.867401
0.25, 0.1321, 0.19, 0.8679
0.25, 0.126198, 0.19, 0.873802
0.25, 0.132395, 0.19, 0.867605
0.25, 0.120669, 0.19, 0.879331
0.25, 0.1279, 0.19, 0.8721
0.25, 0.122388, 0.19, 0.877612
0.25, 0.129296, 0.19, 0.870704
0.25, 0.13118, 0.19, 0.86882
0.25, 0.130911, 0.19, 0.869089
0.25, 0.123918, 0.19, 0.876082
0.25, 0.122297, 0.19, 0.877703
0.25, 0.124524, 0.19, 0.875476
0.25, 0.124128, 0.19, 0.875872
0.25, 0.112397, 0.19, 0.887603
0.25, 0.130566, 0.19, 0.869434
0.25, 0.126203, 0.19, 0.873797
0.25, 0.127911, 0.19, 0.872089
0.25, 0.126424, 0.19, 0.873576
0.25, 0.133222, 0.19, 0.866778
0.25, 0.130129, 0.19, 0.869871
0.25, 0.118878, 0.19, 0.881122
0.25, 0.127821, 0.19, 0.872179
0.25, 0.132798, 0.19, 0.867202
0.25, 0.123694, 0.19, 0.876306
0.25, 0.126509, 0.19, 0.873491
0.25, 0.124334, 0.19, 0.875666
0.25, 0.132071, 0.19, 0.867929
0.25, 0.128992, 0.19, 0.871008
0.25, 0.134778, 0.19, 0.865222
0.25, 0.132557, 0.19, 0.867443
0.25, 0.117214, 0.19, 0.882786
0.25, 0.126571, 0.19, 0.873429
0.25, 0.131677, 0.19, 0.868323
0.25, 0.1325, 0.19, 0.8675
0.25, 0.134666, 0.19, 0.865334
0.25, 0.121525, 0.19, 0.878475
0.25, 0.121658, 0.19, 0.878342
0.25, 0.131345, 0.19, 0.868655
0.25, 0.129135, 0.19, 0.870865
0.25, 0.130196, 0.19, 0.869804
0.25, 0.13476, 0.19, 0.86524
0.25, 0.131987, 0.19, 0.868013
0.25, 0.128918, 0.19, 0.871082
0.25, 0.128074, 0.19, 0.871926
0.25, 0.134788, 0.19, 0.865212
0.25, 0.126566, 0.19, 0.873434
0.25, 0.123537, 0.19, 0.876463
0.25, 0.12879, 0.19, 0.87121
0.25, 0.11905, 0.19, 0.88095
0.25, 0.123989, 0.19, 0.876011
0.25, 0.128816, 0.19, 0.871184
0.25, 0.125927, 0.19, 0.874073
0.25, 0.116233, 0.19, 0.883767
0.25, 0.133631, 0.19, 0.866369
0.25, 0.122302, 0.19, 0.877698
0.25, 0.130406, 0.19, 0.869594
0.25, 0.123129, 0.19, 0.876871
0.25, 0.128805, 0.19, 0.871195
0.25, 0.128154, 0.19, 0.871846
0.25, 0.130673, 0.19, 0.869327
0.25, 0.127168, 0.19, 0.872832
0.25, 0.119054, 0.19, 0.880946
0.25, 0.130784, 0.19, 0.869216
0.25, 0.132494, 0.19, 0.867506
0.25, 0.121771, 0.19, 0.878229
0.25, 0.127809, 0.19, 0.872191
0.25, 0.128804, 0.19, 0.871196
0.25, 0.13298, 0.19, 0.86702
0.25, 0.13197, 0.2, 0.86803
0.25, 0.136835, 0.2, 0.863165
0.25, 0.133397, 0.2, 0.866603
0.25, 0.141231, 0.2, 0.858769
0.25, 0.146282, 0.2, 0.853718
0.25, 0.140808, 0.2, 0.859192
0.25, 0.134411, 0.2, 0.865589
0.25, 0.142835, 0.2, 0.857165
0.25, 0.13888, 0.2, 0.86112
0.25, 0.132551, 0.2, 0.867449
0.25, 0.143737, 0.2, 0.856263
0.25, 0.142991, 0.2, 0.857009
0.25, 0.139018, 0.2, 0.860982
0.25, 0.138843, 0.2, 0.861157
0.25, 0.140478, 0.2, 0.859522
0.25, 0.136626, 0.2, 0.863374
0.25, 0.136302, 0.2, 0.863698
0.25, 0.142372, 0.2, 0.857628
0.25, 0.131293, 0.2, 0.868707
0.25, 0.140645, 0.2, 0.859355
0.25, 0.139269, 0.2, 0.860731
0.25, 0.130569, 0.2, 0.869431
0.25, 0.146815, 0.2, 0.853185
0.25, 0.14577, 0.2, 0.85423
0.25, 0.143927, 0.2, 0.856073
0.25, 0.138838, 0.2, 0.861162
0.25, 0.137697, 0.2, 0.862303
0.25, 0.145139, 0.2, 0.854861
0.25, 0.141263, 0.2, 0.858737
0.25, 0.134837, 0.2, 0.865163
0.25, 0.133268, 0.2, 0.866732
0.25, 0.136597, 0.2, 0.863403
0.25, 0.136473, 0.2, 0.863527
0.25, 0.150493, 0.2, 0.849507
0.25, 0.134631, 0.2, 0.865369
0.25, 0.144924, 0.2, 0.855076
0.25, 0.141985, 0.2, 0.858015
0.25, 0.133117, 0.2, 0.866883
0.25, 0.137855, 0.2, 0.862145
0.25, 0.137332, 0.2, 0.862668
0.25, 0.134201, 0.2, 0.865799
0.25, 0.137244, 0.2, 0.862756
0.25, 0.140617, 0.2, 0.859383
0.25, 0.136574, 0.2, 0.863426
0.25, 0.136129, 0.2, 0.863871
0.25, 0.137554, 0.2, 0.862446
0.25, 0.138397, 0.2, 0.861603
0.25, 0.13229, 0.2, 0.86771
0.25, 0.135225, 0.2, 0.864775
0.25, 0.144533, 0.2, 0.855467
0.25, 0.146317, 0.2, 0.853683
0.25, 0.141668, 0.2, 0.858332
0.25, 0.139136, 0.2, 0.860864
0.25, 0.134629, 0.2, 0.865371
0.25, 0.149889, 0.2, 0.850111
0.25, 0.130651, 0.2, 0.869349
0.25, 0.143345, 0.2, 0.856655
0.25, 0.140921, 0.2, 0.859079
0.25, 0.119233, 0.2, 0.880767
0.25, 0.132051, 0.2, 0.867949
0.25, 0.140563, 0.2, 0.859437
0.25, 0.129568, 0.2, 0.870432
0.25, 0.13581, 0.2, 0.86419
0.25, 0.14015, 0.2, 0.85985
0.25, 0.143855, 0.2, 0.856145
0.25, 0.136094, 0.2, 0.863906
0.25, 0.141494, 0.2, 0.858506
0.25, 0.140333, 0.2, 0.859667
0.25, 0.140506, 0.2, 0.859494
0.25, 0.138291, 0.2, 0.861709
0.25, 0.138836, 0.2, 0.861164
0.25, 0.136889, 0.2, 0.863111
0.25, 0.137518, 0.2, 0.862482
0.25, 0.144161, 0.2, 0.855839
0.25, 0.136086, 0.2, 0.863914
0.25, 0.140913, 0.2, 0.859087
0.25, 0.133052, 0.2, 0.866948
0.25, 0.138248, 0.2, 0.861752
0.25, 0.134642, 0.2, 0.865358
0.25, 0.140032, 0.2, 0.859968
0.25, 0.140956, 0.2, 0.859044
0.25, 0.141008, 0.2, 0.858992
0.25, 0.142219, 0.2, 0.857781
0.25, 0.146554, 0.2, 0.853446
0.25, 0.141634, 0.2, 0.858366
0.25, 0.139562, 0.2, 0.860438
0.25, 0.142659, 0.2, 0.857341
0.25, 0.14184, 0.2, 0.85816
0.25, 0.141765, 0.2, 0.858235
0.25, 0.14428, 0.2, 0.85572
0.25, 0.136341, 0.2, 0.863659
0.25, 0.133259, 0.2, 0.866741
0.25, 0.137214, 0.2, 0.862786
0.25, 0.143401, 0.2, 0.856599
0.25, 0.147486, 0.2, 0.852514
0.25, 0.137521, 0.2, 0.862479
0.25, 0.134492, 0.2, 0.865508
0.25, 0.145613, 0.2, 0.854387
0.25, 0.137904, 0.2, 0.862096
0.25, 0.142328, 0.2, 0.857672
0.25, 0.146249, 0.21, 0.853751
0.25, 0.155654, 0.21, 0.844346
0.25, 0.145324, 0.21, 0.854676
0.25, 0.146323, 0.21, 0.853677
0.25, 0.153297, 0.21, 0.846703
0.25, 0.152348, 0.21, 0.847652
0.25, 0.153906, 0.21, 0.846094
0.25, 0.136548, 0.21, 0.863452
0.25, 0.153228, 0.21, 0.846772
0.25, 0.159104, 0.21, 0.840896
0.25, 0.152976, 0.21, 0.847024
0.25, 0.151875, 0.21, 0.848125
0.25, 0.147033, 0.21, 0.852967
0.25, 0.159337, 0.21, 0.840663
0.25, 0.147477, 0.21, 0.852523
0.25, 0.148366, 0.21, 0.851634
0.25, 0.155251, 0.21, 0.844749
0.25, 0.159527, 0.21, 0.840473
0.25, 0.140411, 0.21, 0.859589
0.25, 0.153064, 0.21, 0.846936
0.25, 0.153068, 0.21, 0.846932
0.25, 0.150543, 0.21, 0.849457
0.25, 0.153943, 0.21, 0.846057
0.25, 0.149137, 0.21, 0.850863
0.25, 0.154254, 0.21, 0.845746
0.25, 0.144832, 0.21, 0.855168
0.25, 0.142926, 0.21, 0.857074
0.25, 0.151241, 0.21, 0.848759
0.25, 0.146259, 0.21, 0.853741
0.25, 0.146192, 0.21, 0.853808
0.25, 0.148358, 0.21, 0.851642
0.25, 0.151012, 0.21, 0.848988
0.25, 0.154758, 0.21, 0.845242
0.25, 0.154228, 0.21, 0.845772
0.25, 0.161514, 0.21, 0.838486
0.25, 0.152222, 0.21, 0.847778
0.25, 0.148277, 0.21, 0.851723
0.25, 0.153594, 0.21, 0.846406
0.25, 0.14851, 0.21, 0.85149
0.25, 0.155246, 0.21, 0.844754
0.25, 0.153464, 0.21, 0.846536
0.25, 0.142015, 0.21, 0.857985
0.25, 0.143914, 0.21, 0.856086
0.25, 0.151867, 0.21, 0.848133
0.25, 0.154659, 0.21, 0.845341
0.25, 0.139059, 0.21, 0.860941
0.25, 0.145718, 0.21, 0.854282
0.25, 0.146321, 0.21, 0.853679
0.25, 0.154227, 0.21, 0.845773
0.25, 0.148526, 0.21, 0.851474
0.25, 0.153987, 0.21, 0.846013
0.25, 0.150679, 0.21, 0.849321
0.25, 0.154358, 0.21, 0.845642
0.25, 0.144537, 0.21, 0.855463
0.25, 0.159037, 0.21, 0.840963
