Gamma, Selfish Profit, Selfish Hash Rate, Honest Profit
0, 0.000522484, 0.01, 0.999478
0, 0.000307991, 0.01, 0.999692
0, 0.000704412, 0.01, 0.999296
0, 0.000398656, 0.01, 0.999601
0, 0.000867331, 0.01, 0.999133
0, 0.000706754, 0.01, 0.999293
0, 0.000461906, 0.01, 0.999538
0, 0.000471211, 0.01, 0.999529
0, 0.000221985, 0.01, 0.999778
0, 0.000676496, 0.01, 0.999324
0, 0.000198898, 0.01, 0.999801
0, 0.000368701, 0.01, 0.999631
0, 0.000381223, 0.01, 0.999619
0, 0.000749113, 0.01, 0.999251
0, 0.000650253, 0.01, 0.99935
0, 0.000269819, 0.01, 0.99973
0, 0.000625907, 0.01, 0.999374
0, 0.000403237, 0.01, 0.999597
0, 0.000468307, 0.01, 0.999532
0, 0.000433906, 0.01, 0.999566
0, 0.000294066, 0.01, 0.999706
0, 0.000871193, 0.01, 0.999129
0, 0.000996213, 0.01, 0.999004
0, 0.000281728, 0.01, 0.999718
0, 0.000247212, 0.01, 0.999753
0, 0.000865853, 0.01, 0.999134
0, 0.000230653, 0.01, 0.999769
0, 0.000374899, 0.01, 0.999625
0, 0.000176997, 0.01, 0.999823
0, 0.000732269, 0.01, 0.999268
0, 0.000420569, 0.01, 0.999579
0, 0.000313916, 0.01, 0.999686
0, 0.00152123, 0.02, 0.998479
0, 0.00170881, 0.02, 0.998291
0, 0.00100557, 0.02, 0.998994
0, 0.00186636, 0.02, 0.998134
0, 0.00212792, 0.02, 0.997872
0, 0.00226327, 0.02, 0.997737
0, 0.00122183, 0.02, 0.998778
0, 0.00168748, 0.02, 0.998313
0, 0.00271832, 0.02, 0.997282
0, 0.00255317, 0.02, 0.997447
0, 0.00156073, 0.02, 0.998439
0, 0.00154609, 0.02, 0.998454
0, 0.00133893, 0.02, 0.998661
0, 0.000714731, 0.02, 0.999285
0, 0.0011489, 0.02, 0.998851
0, 0.00229358, 0.02, 0.997706
0, 0.00217081, 0.02, 0.997829
0, 0.00193208, 0.02, 0.998068
0, 0.0014743, 0.02, 0.998526
0, 0.00106503, 0.02, 0.998935
0, 0.0012734, 0.02, 0.998727
0, 0.00186152, 0.02, 0.998138
0, 0.00127002, 0.02, 0.99873
0, 0.00128723, 0.02, 0.998713
0, 0.00208587, 0.02, 0.997914
0, 0.00157584, 0.02, 0.998424
0, 0.0020273, 0.02, 0.997973
0, 0.000917846, 0.02, 0.999082
0, 0.00146568, 0.02, 0.998534
0, 0.000942471, 0.02, 0.999058
0, 0.00083747, 0.02, 0.999163
0, 0.0010688, 0.02, 0.998931
0, 0.00215768, 0.02, 0.997842
0, 0.00181449, 0.02, 0.998186
0, 0.00201832, 0.02, 0.997982
0, 0.0026027, 0.02, 0.997397
0, 0.00185341, 0.02, 0.998147
0, 0.000960177, 0.02, 0.99904
0, 0.00251345, 0.02, 0.997487
0, 0.00241063, 0.02, 0.997589
0, 0.00173299, 0.02, 0.998267
0, 0.00196149, 0.02, 0.998039
0, 0.00109532, 0.02, 0.998905
0, 0.00123916, 0.02, 0.998761
0, 0.00208819, 0.02, 0.997912
0, 0.00098894, 0.02, 0.999011
0, 0.00173463, 0.02, 0.998265
0, 0.00179737, 0.02, 0.998203
0, 0.000866936, 0.02, 0.999133
0, 0.00152644, 0.02, 0.998474
0, 0.00210954, 0.02, 0.99789
0, 0.00172182, 0.02, 0.998278
0, 0.0012259, 0.02, 0.998774
0, 0.00255325, 0.02, 0.997447
0, 0.00329566, 0.02, 0.996704
0, 0.00233233, 0.02, 0.997668
0, 0.00207082, 0.02, 0.997929
0, 0.00155072, 0.02, 0.998449
0, 0.00225765, 0.02, 0.997742
0, 0.00249447, 0.02, 0.997506
0, 0.00172189, 0.02, 0.998278
0, 0.00241375, 0.02, 0.997586
0, 0.00239611, 0.02, 0.997604
0, 0.00231626, 0.02, 0.997684
0, 0.00139255, 0.02, 0.998607
0, 0.0018974, 0.02, 0.998103
0, 0.00201656, 0.02, 0.997983
0, 0.000736413, 0.02, 0.999264
0, 0.00188378, 0.02, 0.998116
0, 0.00164497, 0.02, 0.998355
0, 0.00232441, 0.02, 0.997676
0, 0.00204565, 0.02, 0.997954
0, 0.00211714, 0.02, 0.997883
0, 0.0019229, 0.02, 0.998077
0, 0.00180198, 0.02, 0.998198
0, 0.00257875, 0.02, 0.997421
0, 0.00141347, 0.02, 0.998587
0, 0.00148288, 0.02, 0.998517
0, 0.00144207, 0.02, 0.998558
0, 0.00177984, 0.02, 0.99822
0, 0.00126825, 0.02, 0.998732
0, 0.00167518, 0.02, 0.998325
0, 0.00181539, 0.02, 0.998185
0, 0.0013204, 0.02, 0.99868
0, 0.00149467, 0.02, 0.998505
0, 0.00223532, 0.02, 0.997765
0, 0.00199282, 0.02, 0.998007
0, 0.00201258, 0.02, 0.997987
0, 0.00193365, 0.02, 0.998066
0, 0.00205492, 0.02, 0.997945
0, 0.00113108, 0.02, 0.998869
0, 0.00239879, 0.02, 0.997601
0, 0.00233146, 0.02, 0.997669
0, 0.00231074, 0.02, 0.997689
0, 0.00185308, 0.02, 0.998147
0, 0.00141239, 0.02, 0.998588
0, 0.00146792, 0.02, 0.998532
0, 0.00187066, 0.02, 0.998129
0, 0.00188483, 0.02, 0.998115
0, 0.00125111, 0.02, 0.998749
0, 0.00291989, 0.03, 0.99708
0, 0.00354708, 0.03, 0.996453
0, 0.00402212, 0.03, 0.995978
0, 0.00307533, 0.03, 0.996925
0, 0.0036954, 0.03, 0.996305
0, 0.00458968, 0.03, 0.99541
0, 0.00593481, 0.03, 0.994065
0, 0.00340357, 0.03, 0.996596
0, 0.00362666, 0.03, 0.996373
0, 0.00379041, 0.03, 0.99621
0, 0.0032744, 0.03, 0.996726
0, 0.00381388, 0.03, 0.996186
0, 0.00479014, 0.03, 0.99521
0, 0.00142125, 0.03, 0.998579
0, 0.00308386, 0.03, 0.996916
0, 0.00357526, 0.03, 0.996425
0, 0.00423949, 0.03, 0.995761
0, 0.0039427, 0.03, 0.996057
0, 0.00266527, 0.03, 0.997335
0, 0.00298084, 0.03, 0.997019
0, 0.00508624, 0.03, 0.994914
0, 0.00275741, 0.03, 0.997243
0, 0.00508814, 0.03, 0.994912
0, 0.00290911, 0.03, 0.997091
0, 0.00639677, 0.03, 0.993603
0, 0.00343505, 0.03, 0.996565
0, 0.00277834, 0.03, 0.997222
0, 0.0038086, 0.03, 0.996191
0, 0.00379429, 0.03, 0.996206
0, 0.0043284, 0.03, 0.995672
0, 0.00314607, 0.03, 0.996854
0, 0.00419866, 0.03, 0.995801
0, 0.00270605, 0.03, 0.997294
0, 0.00339904, 0.03, 0.996601
0, 0.00260645, 0.03, 0.997394
0, 0.0039121, 0.03, 0.996088
0, 0.00365464, 0.03, 0.996345
0, 0.00513598, 0.03, 0.994864
0, 0.00373745, 0.03, 0.996263
0, 0.00407821, 0.03, 0.995922
0, 0.00196597, 0.03, 0.998034
0, 0.00427946, 0.03, 0.995721
0, 0.00422304, 0.03, 0.995777
0, 0.00347358, 0.03, 0.996526
0, 0.00339262, 0.03, 0.996607
0, 0.00622895, 0.03, 0.993771
0, 0.00381196, 0.03, 0.996188
0, 0.00302552, 0.03, 0.996974
0, 0.00335966, 0.03, 0.99664
0, 0.00410844, 0.03, 0.995892
0, 0.00345166, 0.03, 0.996548
0, 0.00322314, 0.03, 0.996777
0, 0.00342183, 0.03, 0.996578
0, 0.00311468, 0.03, 0.996885
0, 0.00286888, 0.03, 0.997131
0, 0.00501226, 0.03, 0.994988
0, 0.00306008, 0.03, 0.99694
0, 0.00443653, 0.03, 0.995563
0, 0.00469341, 0.03, 0.995307
0, 0.00260212, 0.03, 0.997398
0, 0.00238396, 0.03, 0.997616
0, 0.00361474, 0.03, 0.996385
0, 0.00443895, 0.03, 0.995561
0, 0.00192719, 0.03, 0.998073
0, 0.00435669, 0.03, 0.995643
0, 0.00611252, 0.03, 0.993887
0, 0.00481129, 0.03, 0.995189
0, 0.00445072, 0.03, 0.995549
0, 0.0024919, 0.03, 0.997508
0, 0.00459368, 0.03, 0.995406
0, 0.00370502, 0.03, 0.996295
0, 0.00281499, 0.03, 0.997185
0, 0.0041017, 0.03, 0.995898
0, 0.0046889, 0.03, 0.995311
0, 0.00265957, 0.03, 0.99734
0, 0.00422707, 0.03, 0.995773
0, 0.00420323, 0.03, 0.995797
0, 0.00365694, 0.03, 0.996343
0, 0.00444514, 0.03, 0.995555
0, 0.00360487, 0.03, 0.996395
0, 0.00358786, 0.03, 0.996412
0, 0.00332407, 0.03, 0.996676
0, 0.00301757, 0.03, 0.996982
0, 0.00418907, 0.03, 0.995811
0, 0.00378758, 0.03, 0.996212
0, 0.00303971, 0.03, 0.99696
0, 0.00445717, 0.03, 0.995543
0, 0.00376103, 0.03, 0.996239
0, 0.00459256, 0.03, 0.995407
0, 0.0033252, 0.03, 0.996675
0, 0.00431239, 0.03, 0.995688
0, 0.00476781, 0.03, 0.995232
0, 0.00295509, 0.03, 0.997045
0, 0.00322733, 0.03, 0.996773
0, 0.00494451, 0.03, 0.995055
0, 0.00434809, 0.03, 0.995652
0, 0.00411793, 0.03, 0.995882
0, 0.00224593, 0.03, 0.997754
0, 0.0043461, 0.03, 0.995654
0, 0.00394394, 0.03, 0.996056
0, 0.00709107, 0.04, 0.992909
0, 0.00491685, 0.04, 0.995083
0, 0.00740166, 0.04, 0.992598
0, 0.00574498, 0.04, 0.994255
0, 0.00671871, 0.04, 0.993281
0, 0.00618154, 0.04, 0.993818
0, 0.00640193, 0.04, 0.993598
0, 0.00545993, 0.04, 0.99454
0, 0.00610107, 0.04, 0.993899
0, 0.00601114, 0.04, 0.993989
0, 0.00738125, 0.04, 0.992619
0, 0.00579591, 0.04, 0.994204
0, 0.00641448, 0.04, 0.993586
0, 0.0063916, 0.04, 0.993608
0, 0.00587631, 0.04, 0.994124
0, 0.0063405, 0.04, 0.99366
0, 0.00708705, 0.04, 0.992913
0, 0.00810954, 0.04, 0.99189
0, 0.00731189, 0.04, 0.992688
0, 0.00455329, 0.04, 0.995447
0, 0.00510041, 0.04, 0.9949
0, 0.00740444, 0.04, 0.992596
0, 0.00728656, 0.04, 0.992713
0, 0.00556757, 0.04, 0.994432
0, 0.00721709, 0.04, 0.992783
0, 0.00617341, 0.04, 0.993827
0, 0.00584864, 0.04, 0.994151
0, 0.00710917, 0.04, 0.992891
0, 0.00761428, 0.04, 0.992386
0, 0.00724488, 0.04, 0.992755
0, 0.00853719, 0.04, 0.991463
0, 0.00490552, 0.04, 0.995094
0, 0.00603752, 0.04, 0.993962
0, 0.00680064, 0.04, 0.993199
0, 0.00702408, 0.04, 0.992976
0, 0.00670794, 0.04, 0.993292
0, 0.00742074, 0.04, 0.992579
0, 0.00535558, 0.04, 0.994644
0, 0.00608379, 0.04, 0.993916
0, 0.00676189, 0.04, 0.993238
0, 0.0076259, 0.04, 0.992374
0, 0.00520411, 0.04, 0.994796
0, 0.00818866, 0.04, 0.991811
0, 0.00623311, 0.04, 0.993767
0, 0.00498337, 0.04, 0.995017
0, 0.0082631, 0.04, 0.991737
0, 0.0083595, 0.04, 0.99164
0, 0.00552745, 0.04, 0.994473
0, 0.00473471, 0.04, 0.995265
0, 0.00731736, 0.04, 0.992683
0, 0.00606379, 0.04, 0.993936
0, 0.0071222, 0.04, 0.992878
0, 0.00939465, 0.04, 0.990605
0, 0.00555096, 0.04, 0.994449
0, 0.006762, 0.04, 0.993238
0, 0.00772781, 0.04, 0.992272
0, 0.00622406, 0.04, 0.993776
0, 0.00695288, 0.04, 0.993047
0, 0.00604367, 0.04, 0.993956
0, 0.00664779, 0.04, 0.993352
0, 0.00505582, 0.04, 0.994944
0, 0.00661302, 0.04, 0.993387
0, 0.00661631, 0.04, 0.993384
0, 0.00668364, 0.04, 0.993316
0, 0.00692674, 0.04, 0.993073
0, 0.00495126, 0.04, 0.995049
0, 0.00622852, 0.04, 0.993771
0, 0.0072754, 0.04, 0.992725
0, 0.00615531, 0.04, 0.993845
0, 0.00534984, 0.04, 0.99465
0, 0.00455916, 0.04, 0.995441
0, 0.00654197, 0.04, 0.993458
0, 0.0060483, 0.04, 0.993952
0, 0.00943611, 0.04, 0.990564
0, 0.00482581, 0.04, 0.995174
0, 0.00482298, 0.04, 0.995177
0, 0.00532705, 0.04, 0.994673
0, 0.00885063, 0.04, 0.991149
0, 0.00608877, 0.04, 0.993911
0, 0.00713675, 0.04, 0.992863
0, 0.00781432, 0.04, 0.992186
0, 0.00662471, 0.04, 0.993375
0, 0.00598578, 0.04, 0.994014
0, 0.00718752, 0.04, 0.992812
0, 0.00747633, 0.04, 0.992524
0, 0.00705102, 0.04, 0.992949
0, 0.00473104, 0.04, 0.995269
0, 0.00620922, 0.04, 0.993791
0, 0.00720565, 0.04, 0.992794
0, 0.00754291, 0.04, 0.992457
0, 0.00832159, 0.04, 0.991678
0, 0.00685635, 0.04, 0.993144
0, 0.00740523, 0.04, 0.992595
0, 0.00407664, 0.04, 0.995923
0, 0.00505291, 0.04, 0.994947
0, 0.00517896, 0.04, 0.994821
0, 0.0062368, 0.04, 0.993763
0, 0.00734189, 0.04, 0.992658
0, 0.00793732, 0.04, 0.992063
0, 0.00493246, 0.04, 0.995068
0, 0.00746418, 0.05, 0.992536
0, 0.0084523, 0.05, 0.991548
0, 0.0113605, 0.05, 0.98864
0, 0.00765433, 0.05, 0.992346
0, 0.0094398, 0.05, 0.99056
0, 0.0125332, 0.05, 0.987467
0, 0.00875053, 0.05, 0.991249
0, 0.00954724, 0.05, 0.990453
0, 0.01167, 0.05, 0.98833
0, 0.0102668, 0.05, 0.989733
0, 0.0103107, 0.05, 0.989689
0, 0.0116085, 0.05, 0.988391
0, 0.00960725, 0.05, 0.990393
0, 0.0119271, 0.05, 0.988073
0, 0.010508, 0.05, 0.989492
0, 0.0091076, 0.05, 0.990892
0, 0.00954187, 0.05, 0.990458
0, 0.0109383, 0.05, 0.989062
0, 0.0111005, 0.05, 0.988899
0, 0.0116314, 0.05, 0.988369
0, 0.00948068, 0.05, 0.990519
0, 0.0120549, 0.05, 0.987945
0, 0.00995171, 0.05, 0.990048
0, 0.0111548, 0.05, 0.988845
0, 0.00857437, 0.05, 0.991426
0, 0.00923777, 0.05, 0.990762
0, 0.0129161, 0.05, 0.987084
0, 0.0123731, 0.05, 0.987627
0, 0.0110949, 0.05, 0.988905
0, 0.010188, 0.05, 0.989812
0, 0.00786732, 0.05, 0.992133
0, 0.00958742, 0.05, 0.990413
0, 0.00924518, 0.05, 0.990755
0, 0.00852502, 0.05, 0.991475
0, 0.00935892, 0.05, 0.990641
0, 0.00974223, 0.05, 0.990258
0, 0.0112856, 0.05, 0.988714
0, 0.00707361, 0.05, 0.992926
0, 0.0117672, 0.05, 0.988233
0, 0.00939386, 0.05, 0.990606
0, 0.00988017, 0.05, 0.99012
0, 0.0121723, 0.05, 0.987828
0, 0.0118758, 0.05, 0.988124
0, 0.0155186, 0.05, 0.984481
0, 0.0109672, 0.05, 0.989033
0, 0.00882139, 0.05, 0.991179
0, 0.00890825, 0.05, 0.991092
0, 0.0106691, 0.05, 0.989331
0, 0.00924142, 0.05, 0.990759
0, 0.0119964, 0.05, 0.988004
0, 0.00954496, 0.05, 0.990455
0, 0.0129805, 0.05, 0.98702
0, 0.00856823, 0.05, 0.991432
0, 0.00900865, 0.05, 0.990991
0, 0.0102831, 0.05, 0.989717
0, 0.0102738, 0.05, 0.989726
0, 0.00830001, 0.05, 0.9917
0, 0.00941396, 0.05, 0.990586
0, 0.00991643, 0.05, 0.990084
0, 0.00925209, 0.05, 0.990748
0, 0.00824904, 0.05, 0.991751
0, 0.0100415, 0.05, 0.989958
0, 0.011206, 0.05, 0.988794
0, 0.00890475, 0.05, 0.991095
0, 0.0116827, 0.05, 0.988317
0, 0.0113644, 0.05, 0.988636
0, 0.0101179, 0.05, 0.989882
0, 0.0095198, 0.05, 0.99048
0, 0.00739263, 0.05, 0.992607
0, 0.00867002, 0.05, 0.99133
0, 0.0073331, 0.05, 0.992667
0, 0.00900731, 0.05, 0.990993
0, 0.00877355, 0.05, 0.991226
0, 0.0132373, 0.05, 0.986763
0, 0.0114571, 0.05, 0.988543
0, 0.0107841, 0.05, 0.989216
0, 0.0068923, 0.05, 0.993108
0, 0.00847356, 0.05, 0.991526
0, 0.00892852, 0.05, 0.991071
0, 0.011633, 0.05, 0.988367
0, 0.0111669, 0.05, 0.988833
0, 0.00914554, 0.05, 0.990854
0, 0.00993372, 0.05, 0.990066
0, 0.0128666, 0.05, 0.987133
0, 0.00986922, 0.05, 0.990131
0, 0.00926611, 0.05, 0.990734
0, 0.00910371, 0.05, 0.990896
0, 0.0111268, 0.05, 0.988873
0, 0.00926337, 0.05, 0.990737
0, 0.00940808, 0.05, 0.990592
0, 0.0104714, 0.05, 0.989529
0, 0.00865166, 0.05, 0.991348
0, 0.0101712, 0.05, 0.989829
0, 0.0107354, 0.05, 0.989265
0, 0.00778727, 0.05, 0.992213
0, 0.00977717, 0.05, 0.990223
0, 0.0130825, 0.05, 0.986917
0, 0.0108594, 0.05, 0.989141
0, 0.0100929, 0.05, 0.989907
0, 0.0116786, 0.05, 0.988321
0, 0.0149911, 0.06, 0.985009
0, 0.0135825, 0.06, 0.986418
0, 0.0168086, 0.06, 0.983191
0, 0.0154816, 0.06, 0.984518
0, 0.0111095, 0.06, 0.98889
0, 0.0135762, 0.06, 0.986424
0, 0.0153868, 0.06, 0.984613
0, 0.017218, 0.06, 0.982782
0, 0.0172887, 0.06, 0.982711
0, 0.0137565, 0.06, 0.986243
0, 0.0176516, 0.06, 0.982348
0, 0.0138153, 0.06, 0.986185
0, 0.0164383, 0.06, 0.983562
0, 0.0143038, 0.06, 0.985696
0, 0.0111497, 0.06, 0.98885
0, 0.0132948, 0.06, 0.986705
0, 0.0156407, 0.06, 0.984359
0, 0.0150264, 0.06, 0.984974
0, 0.0169301, 0.06, 0.98307
0, 0.0131101, 0.06, 0.98689
0, 0.0133757, 0.06, 0.986624
0, 0.0156866, 0.06, 0.984313
0, 0.0136312, 0.06, 0.986369
0, 0.0144503, 0.06, 0.98555
0, 0.0150335, 0.06, 0.984966
0, 0.0135188, 0.06, 0.986481
0, 0.0169645, 0.06, 0.983036
0, 0.0140902, 0.06, 0.98591
0, 0.0135012, 0.06, 0.986499
0, 0.0125734, 0.06, 0.987427
0, 0.0141669, 0.06, 0.985833
0, 0.0155746, 0.06, 0.984425
0, 0.0133197, 0.06, 0.98668
0, 0.0127763, 0.06, 0.987224
0, 0.0147861, 0.06, 0.985214
0, 0.0122551, 0.06, 0.987745
0, 0.0114026, 0.06, 0.988597
0, 0.0169915, 0.06, 0.983009
0, 0.0143629, 0.06, 0.985637
0, 0.0126222, 0.06, 0.987378
0, 0.0128309, 0.06, 0.987169
0, 0.0108736, 0.06, 0.989126
0, 0.0159417, 0.06, 0.984058
0, 0.0154423, 0.06, 0.984558
0, 0.0120104, 0.06, 0.98799
0, 0.0141076, 0.06, 0.985892
0, 0.0147324, 0.06, 0.985268
0, 0.0133922, 0.06, 0.986608
0, 0.0155379, 0.06, 0.984462
0, 0.0115768, 0.06, 0.988423
0, 0.0115157, 0.06, 0.988484
0, 0.0129995, 0.06, 0.987001
0, 0.0130247, 0.06, 0.986975
0, 0.0116083, 0.06, 0.988392
0, 0.0136721, 0.06, 0.986328
0, 0.014163, 0.06, 0.985837
0, 0.0127249, 0.06, 0.987275
0, 0.0176801, 0.06, 0.98232
0, 0.0134581, 0.06, 0.986542
0, 0.0144773, 0.06, 0.985523
0, 0.0151375, 0.06, 0.984863
0, 0.0131861, 0.06, 0.986814
0, 0.0116187, 0.06, 0.988381
0, 0.0119056, 0.06, 0.988094
0, 0.0147284, 0.06, 0.985272
0, 0.0151511, 0.06, 0.984849
0, 0.0132041, 0.06, 0.986796
0, 0.0143507, 0.06, 0.985649
0, 0.0129141, 0.06, 0.987086
0, 0.0137835, 0.06, 0.986217
0, 0.0138591, 0.06, 0.986141
0, 0.0115796, 0.06, 0.98842
0, 0.0151267, 0.06, 0.984873
0, 0.016229, 0.06, 0.983771
0, 0.0145649, 0.06, 0.985435
0, 0.0124189, 0.06, 0.987581
0, 0.0118216, 0.06, 0.988178
0, 0.0132906, 0.06, 0.986709
0, 0.0141794, 0.06, 0.985821
0, 0.0120657, 0.06, 0.987934
0, 0.0128996, 0.06, 0.9871
0, 0.0145893, 0.06, 0.985411
0, 0.0149322, 0.06, 0.985068
0, 0.0147202, 0.06, 0.98528
0, 0.0133892, 0.06, 0.986611
0, 0.0139525, 0.06, 0.986048
0, 0.0153732, 0.06, 0.984627
0, 0.0136551, 0.06, 0.986345
0, 0.0138487, 0.06, 0.986151
0, 0.0135669, 0.06, 0.986433
0, 0.0129744, 0.06, 0.987026
0, 0.0155444, 0.06, 0.984456
0, 0.0136931, 0.06, 0.986307
0, 0.0132908, 0.06, 0.986709
0, 0.0136218, 0.06, 0.986378
0, 0.0116956, 0.06, 0.988304
0, 0.0107575, 0.06, 0.989243
0, 0.0136515, 0.06, 0.986349
0, 0.0129596, 0.06, 0.98704
0, 0.0134652, 0.06, 0.986535
0, 0.0178852, 0.07, 0.982115
0, 0.0173807, 0.07, 0.982619
0, 0.0217441, 0.07, 0.978256
0, 0.015133, 0.07, 0.984867
0, 0.014428, 0.07, 0.985572
0, 0.0176268, 0.07, 0.982373
0, 0.0193305, 0.07, 0.980669
0, 0.0186309, 0.07, 0.981369
0, 0.0167713, 0.07, 0.983229
0, 0.0219024, 0.07, 0.978098
0, 0.01692, 0.07, 0.98308
0, 0.0189934, 0.07, 0.981007
0, 0.0211141, 0.07, 0.978886
0, 0.0162489, 0.07, 0.983751
0, 0.0180684, 0.07, 0.981932
0, 0.0192592, 0.07, 0.980741
0, 0.0218043, 0.07, 0.978196
0, 0.0153361, 0.07, 0.984664
0, 0.0191932, 0.07, 0.980807
0, 0.0156046, 0.07, 0.984395
0, 0.0167788, 0.07, 0.983221
0, 0.0173409, 0.07, 0.982659
0, 0.0172311, 0.07, 0.982769
0, 0.0182505, 0.07, 0.98175
0, 0.0154168, 0.07, 0.984583
0, 0.0177476, 0.07, 0.982252
0, 0.0196862, 0.07, 0.980314
0, 0.017908, 0.07, 0.982092
0, 0.017992, 0.07, 0.982008
0, 0.0162545, 0.07, 0.983746
0, 0.0150472, 0.07, 0.984953
0, 0.0161374, 0.07, 0.983863
0, 0.016752, 0.07, 0.983248
0, 0.0191948, 0.07, 0.980805
0, 0.0165303, 0.07, 0.98347
0, 0.0186455, 0.07, 0.981355
0, 0.0150123, 0.07, 0.984988
0, 0.0161965, 0.07, 0.983803
0, 0.0172049, 0.07, 0.982795
0, 0.019242, 0.07, 0.980758
0, 0.0184959, 0.07, 0.981504
0, 0.0186761, 0.07, 0.981324
0, 0.0226197, 0.07, 0.97738
0, 0.0201943, 0.07, 0.979806
0, 0.0178717, 0.07, 0.982128
0, 0.0152393, 0.07, 0.984761
0, 0.0177658, 0.07, 0.982234
0, 0.0185786, 0.07, 0.981421
0, 0.0166302, 0.07, 0.98337
0, 0.0181095, 0.07, 0.98189
0, 0.0154782, 0.07, 0.984522
0, 0.0162198, 0.07, 0.98378
0, 0.0179531, 0.07, 0.982047
0, 0.0176374, 0.07, 0.982363
0, 0.0178302, 0.07, 0.98217
0, 0.0171198, 0.07, 0.98288
0, 0.0155724, 0.07, 0.984428
0, 0.0183449, 0.07, 0.981655
0, 0.0200262, 0.07, 0.979974
0, 0.0165003, 0.07, 0.9835
0, 0.0193825, 0.07, 0.980617
0, 0.0163019, 0.07, 0.983698
0, 0.0179604, 0.07, 0.98204
0, 0.0159279, 0.07, 0.984072
0, 0.015288, 0.07, 0.984712
0, 0.0169064, 0.07, 0.983094
0, 0.018214, 0.07, 0.981786
0, 0.0186399, 0.07, 0.98136
0, 0.0154074, 0.07, 0.984593
0, 0.0160364, 0.07, 0.983964
0, 0.017641, 0.07, 0.982359
0, 0.0167059, 0.07, 0.983294
0, 0.0198397, 0.07, 0.98016
0, 0.0186096, 0.07, 0.98139
0, 0.0203861, 0.07, 0.979614
0, 0.018078, 0.07, 0.981922
0, 0.0164788, 0.07, 0.983521
0, 0.0174559, 0.07, 0.982544
0, 0.0198176, 0.07, 0.980182
0, 0.0177421, 0.07, 0.982258
0, 0.0158109, 0.07, 0.984189
0, 0.0174186, 0.07, 0.982581
0, 0.0202856, 0.07, 0.979714
0, 0.0173963, 0.07, 0.982604
0, 0.0200647, 0.07, 0.979935
0, 0.0146974, 0.07, 0.985303
0, 0.0164294, 0.07, 0.983571
0, 0.0183588, 0.07, 0.981641
0, 0.0185568, 0.07, 0.981443
0, 0.0167035, 0.07, 0.983297
0, 0.0185816, 0.07, 0.981418
0, 0.018642, 0.07, 0.981358
0, 0.0195256, 0.07, 0.980474
0, 0.0220689, 0.07, 0.977931
0, 0.01702, 0.07, 0.98298
0, 0.0178218, 0.07, 0.982178
0, 0.0189077, 0.07, 0.981092
0, 0.0179474, 0.07, 0.982053
0, 0.0172681, 0.07, 0.982732
