# B5 Focused Dynamic Strategy Switching Simulation Results
# Schedule file: schedule_b5_honest_selfish_1000.txt
# Gamma (connectivity) range: 0.8 - 1.0 in 0.05 increments
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
Gamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.8, 0.148574, 0.15, 0.85, 0.149709
0.8, 0.144502, 0.15, 0.85, 0.148359
0.8, 0.144542, 0.15, 0.85, 0.146781
0.8, 0.150134, 0.15, 0.85, 0.152248
0.8, 0.149211, 0.15, 0.85, 0.151469
0.8, 0.160311, 0.15, 0.85, 0.154009
0.8, 0.152592, 0.15, 0.85, 0.149798
0.8, 0.149503, 0.15, 0.85, 0.150622
0.8, 0.14498, 0.15, 0.85, 0.149061
0.8, 0.150176, 0.15, 0.85, 0.153662
0.8, 0.154601, 0.15, 0.85, 0.151829
0.8, 0.148558, 0.15, 0.85, 0.150792
0.8, 0.154536, 0.15, 0.85, 0.151974
0.8, 0.152664, 0.15, 0.85, 0.15431
0.8, 0.156508, 0.15, 0.85, 0.155342
0.8, 0.147068, 0.15, 0.85, 0.147568
0.8, 0.152382, 0.15, 0.85, 0.153781
0.8, 0.150102, 0.15, 0.85, 0.148959
0.8, 0.14805, 0.15, 0.85, 0.147063
0.8, 0.157427, 0.15, 0.85, 0.152061
0.8, 0.154533, 0.15, 0.85, 0.149296
0.8, 0.152753, 0.15, 0.85, 0.15648
0.8, 0.144917, 0.15, 0.85, 0.147973
0.8, 0.151839, 0.15, 0.85, 0.150462
0.8, 0.155513, 0.15, 0.85, 0.151118
0.8, 0.161118, 0.16, 0.84, 0.160773
0.8, 0.16655, 0.16, 0.84, 0.163541
0.8, 0.162522, 0.16, 0.84, 0.161132
0.8, 0.173092, 0.16, 0.84, 0.169121
0.8, 0.153661, 0.16, 0.84, 0.160278
0.8, 0.162517, 0.16, 0.84, 0.160563
0.8, 0.159589, 0.16, 0.84, 0.160842
0.8, 0.16494, 0.16, 0.84, 0.165132
0.8, 0.15347, 0.16, 0.84, 0.156186
0.8, 0.164898, 0.16, 0.84, 0.164112
0.8, 0.161023, 0.16, 0.84, 0.16223
0.8, 0.168983, 0.16, 0.84, 0.16695
0.8, 0.16358, 0.16, 0.84, 0.162684
0.8, 0.166963, 0.16, 0.84, 0.165513
0.8, 0.161077, 0.16, 0.84, 0.159846
0.8, 0.16734, 0.16, 0.84, 0.168246
0.8, 0.155286, 0.16, 0.84, 0.15685
0.8, 0.159474, 0.16, 0.84, 0.159569
0.8, 0.159907, 0.16, 0.84, 0.159688
0.8, 0.162073, 0.16, 0.84, 0.161127
0.8, 0.163722, 0.16, 0.84, 0.160683
0.8, 0.163665, 0.16, 0.84, 0.159364
0.8, 0.164416, 0.16, 0.84, 0.162473
0.8, 0.159834, 0.16, 0.84, 0.163065
0.8, 0.164978, 0.16, 0.84, 0.16476
0.8, 0.173091, 0.17, 0.83, 0.173163
0.8, 0.1713, 0.17, 0.83, 0.170843
0.8, 0.171663, 0.17, 0.83, 0.171467
0.8, 0.176483, 0.17, 0.83, 0.17189
0.8, 0.173198, 0.17, 0.83, 0.173516
0.8, 0.170292, 0.17, 0.83, 0.170001
0.8, 0.175906, 0.17, 0.83, 0.172766
0.8, 0.180999, 0.17, 0.83, 0.176063
0.8, 0.17355, 0.17, 0.83, 0.174548
0.8, 0.176695, 0.17, 0.83, 0.177827
0.8, 0.183021, 0.17, 0.83, 0.181303
0.8, 0.167933, 0.17, 0.83, 0.169678
0.8, 0.177647, 0.17, 0.83, 0.173757
0.8, 0.172686, 0.17, 0.83, 0.172434
0.8, 0.173616, 0.17, 0.83, 0.173629
0.8, 0.175242, 0.17, 0.83, 0.172403
0.8, 0.170571, 0.17, 0.83, 0.176144
0.8, 0.165435, 0.17, 0.83, 0.166895
0.8, 0.176756, 0.17, 0.83, 0.171255
0.8, 0.168163, 0.17, 0.83, 0.172712
0.8, 0.17483, 0.17, 0.83, 0.173548
0.8, 0.171471, 0.17, 0.83, 0.1694
0.8, 0.179566, 0.17, 0.83, 0.178321
0.8, 0.173863, 0.17, 0.83, 0.171687
0.8, 0.169734, 0.17, 0.83, 0.172384
0.8, 0.184994, 0.18, 0.82, 0.185865
0.8, 0.181222, 0.18, 0.82, 0.185638
0.8, 0.189498, 0.18, 0.82, 0.186494
0.8, 0.180591, 0.18, 0.82, 0.180869
0.8, 0.182984, 0.18, 0.82, 0.182998
0.8, 0.178158, 0.18, 0.82, 0.179208
0.8, 0.185017, 0.18, 0.82, 0.184872
0.8, 0.18675, 0.18, 0.82, 0.188095
0.8, 0.187423, 0.18, 0.82, 0.187703
0.8, 0.175632, 0.18, 0.82, 0.181495
0.8, 0.190288, 0.18, 0.82, 0.189725
0.8, 0.179723, 0.18, 0.82, 0.183404
0.8, 0.184712, 0.18, 0.82, 0.18324
0.8, 0.194456, 0.18, 0.82, 0.185756
0.8, 0.18674, 0.18, 0.82, 0.183138
0.8, 0.175891, 0.18, 0.82, 0.181744
0.8, 0.192355, 0.18, 0.82, 0.187849
0.8, 0.191878, 0.18, 0.82, 0.187667
0.8, 0.182154, 0.18, 0.82, 0.182173
0.8, 0.189658, 0.18, 0.82, 0.188286
0.8, 0.179153, 0.18, 0.82, 0.181701
0.8, 0.188352, 0.18, 0.82, 0.189085
0.8, 0.182734, 0.18, 0.82, 0.184516
0.8, 0.184069, 0.18, 0.82, 0.182518
0.8, 0.181722, 0.18, 0.82, 0.180722
0.8, 0.193212, 0.19, 0.81, 0.194821
0.8, 0.197142, 0.19, 0.81, 0.194006
0.8, 0.196906, 0.19, 0.81, 0.196181
0.8, 0.1957, 0.19, 0.81, 0.198618
0.8, 0.199751, 0.19, 0.81, 0.2038
0.8, 0.191536, 0.19, 0.81, 0.191157
0.8, 0.196483, 0.19, 0.81, 0.196342
0.8, 0.203275, 0.19, 0.81, 0.201984
0.8, 0.202951, 0.19, 0.81, 0.200682
0.8, 0.201194, 0.19, 0.81, 0.196779
0.8, 0.193965, 0.19, 0.81, 0.194663
0.8, 0.192825, 0.19, 0.81, 0.193053
0.8, 0.196589, 0.19, 0.81, 0.192301
0.8, 0.197697, 0.19, 0.81, 0.197772
0.8, 0.193801, 0.19, 0.81, 0.196124
0.8, 0.185706, 0.19, 0.81, 0.189406
0.8, 0.197621, 0.19, 0.81, 0.194923
0.8, 0.20636, 0.19, 0.81, 0.200645
0.8, 0.195268, 0.19, 0.81, 0.197534
0.8, 0.196951, 0.19, 0.81, 0.198572
0.8, 0.195357, 0.19, 0.81, 0.198014
0.8, 0.192896, 0.19, 0.81, 0.193951
0.8, 0.200851, 0.19, 0.81, 0.200494
0.8, 0.186206, 0.19, 0.81, 0.190343
0.8, 0.189301, 0.19, 0.81, 0.193148
0.8, 0.205055, 0.2, 0.8, 0.207932
0.8, 0.209199, 0.2, 0.8, 0.207594
0.8, 0.212523, 0.2, 0.8, 0.209585
0.8, 0.203263, 0.2, 0.8, 0.202313
0.8, 0.204902, 0.2, 0.8, 0.205664
0.8, 0.200566, 0.2, 0.8, 0.200561
0.8, 0.200498, 0.2, 0.8, 0.201408
0.8, 0.201492, 0.2, 0.8, 0.202916
0.8, 0.198164, 0.2, 0.8, 0.199968
0.8, 0.200977, 0.2, 0.8, 0.201572
0.8, 0.207379, 0.2, 0.8, 0.207575
0.8, 0.211114, 0.2, 0.8, 0.211122
0.8, 0.210882, 0.2, 0.8, 0.209552
