# B5 Focused Dynamic Strategy Switching Simulation Results
# Schedule file: schedule_b5_honest_selfish_2500.txt
# Gamma (connectivity) range: 0.8 - 1.0 in 0.05 increments
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
Gamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.8, 0.195415, 0.19, 0.81, 0.194745
0.8, 0.187877, 0.19, 0.81, 0.190202
0.8, 0.193908, 0.19, 0.81, 0.197482
0.8, 0.195062, 0.19, 0.81, 0.19429
0.8, 0.191157, 0.19, 0.81, 0.191838
0.8, 0.18478, 0.19, 0.81, 0.19056
0.8, 0.194028, 0.19, 0.81, 0.194075
0.8, 0.196728, 0.19, 0.81, 0.198984
0.8, 0.195085, 0.19, 0.81, 0.199484
0.8, 0.198048, 0.19, 0.81, 0.197272
0.8, 0.191044, 0.19, 0.81, 0.19246
0.8, 0.197506, 0.19, 0.81, 0.199773
0.8, 0.199096, 0.19, 0.81, 0.197984
0.8, 0.191589, 0.19, 0.81, 0.194861
0.8, 0.200993, 0.19, 0.81, 0.198134
0.8, 0.209535, 0.2, 0.8, 0.207289
0.8, 0.201729, 0.2, 0.8, 0.20768
0.8, 0.210853, 0.2, 0.8, 0.209604
0.8, 0.208029, 0.2, 0.8, 0.205658
0.8, 0.210934, 0.2, 0.8, 0.211938
0.8, 0.201005, 0.2, 0.8, 0.20168
0.8, 0.20678, 0.2, 0.8, 0.208632
0.8, 0.208716, 0.2, 0.8, 0.208826
0.8, 0.201222, 0.2, 0.8, 0.202729
0.8, 0.203182, 0.2, 0.8, 0.202196
0.8, 0.217663, 0.2, 0.8, 0.211938
0.8, 0.208757, 0.2, 0.8, 0.209161
0.8, 0.202461, 0.2, 0.8, 0.201684
0.8, 0.207161, 0.2, 0.8, 0.209518
0.8, 0.211287, 0.2, 0.8, 0.208772
0.8, 0.21083, 0.2, 0.8, 0.207989
0.8, 0.202497, 0.2, 0.8, 0.204219
0.8, 0.203484, 0.2, 0.8, 0.202158
0.8, 0.202791, 0.2, 0.8, 0.206024
0.8, 0.209277, 0.2, 0.8, 0.205873
0.8, 0.20942, 0.2, 0.8, 0.207421
0.8, 0.201205, 0.2, 0.8, 0.207936
0.8, 0.210017, 0.2, 0.8, 0.208408
0.8, 0.209228, 0.2, 0.8, 0.205345
0.8, 0.204366, 0.2, 0.8, 0.205482
0.8, 0.214347, 0.21, 0.79, 0.211951
0.8, 0.216314, 0.21, 0.79, 0.216407
0.8, 0.220557, 0.21, 0.79, 0.218895
0.8, 0.216197, 0.21, 0.79, 0.21534
0.8, 0.227182, 0.21, 0.79, 0.224387
0.8, 0.209782, 0.21, 0.79, 0.214067
0.8, 0.213876, 0.21, 0.79, 0.216216
0.8, 0.22637, 0.21, 0.79, 0.221144
0.8, 0.211783, 0.21, 0.79, 0.216027
0.8, 0.220761, 0.21, 0.79, 0.221975
0.8, 0.213284, 0.21, 0.79, 0.217092
0.8, 0.216361, 0.21, 0.79, 0.215226
0.8, 0.222115, 0.21, 0.79, 0.220937
0.8, 0.212644, 0.21, 0.79, 0.217963
0.8, 0.216311, 0.21, 0.79, 0.220405
0.8, 0.222569, 0.21, 0.79, 0.22328
0.8, 0.222539, 0.21, 0.79, 0.221081
0.8, 0.233821, 0.21, 0.79, 0.230824
0.8, 0.21979, 0.21, 0.79, 0.216284
0.8, 0.21627, 0.21, 0.79, 0.216056
0.8, 0.208676, 0.21, 0.79, 0.212639
0.8, 0.217983, 0.21, 0.79, 0.217098
0.8, 0.219472, 0.21, 0.79, 0.219015
0.8, 0.216605, 0.21, 0.79, 0.21825
0.8, 0.219592, 0.21, 0.79, 0.219174
0.8, 0.223997, 0.22, 0.78, 0.227443
0.8, 0.227199, 0.22, 0.78, 0.230631
0.8, 0.226575, 0.22, 0.78, 0.229464
0.8, 0.231632, 0.22, 0.78, 0.232029
0.8, 0.2272, 0.22, 0.78, 0.229357
0.8, 0.228823, 0.22, 0.78, 0.230815
0.8, 0.229473, 0.22, 0.78, 0.226613
0.8, 0.224521, 0.22, 0.78, 0.228318
0.8, 0.225217, 0.22, 0.78, 0.22652
0.8, 0.227924, 0.22, 0.78, 0.226865
0.8, 0.225253, 0.22, 0.78, 0.22602
0.8, 0.223687, 0.22, 0.78, 0.224467
0.8, 0.226844, 0.22, 0.78, 0.22908
0.8, 0.231968, 0.22, 0.78, 0.232701
0.8, 0.245309, 0.22, 0.78, 0.234175
0.8, 0.222998, 0.22, 0.78, 0.223929
0.8, 0.221887, 0.22, 0.78, 0.227137
0.8, 0.23219, 0.22, 0.78, 0.229936
0.8, 0.229571, 0.22, 0.78, 0.234084
0.8, 0.233098, 0.22, 0.78, 0.230507
0.8, 0.234195, 0.22, 0.78, 0.233279
0.8, 0.225946, 0.22, 0.78, 0.227775
0.8, 0.229247, 0.22, 0.78, 0.233017
0.8, 0.228625, 0.22, 0.78, 0.227141
0.8, 0.226592, 0.22, 0.78, 0.225025
0.8, 0.243781, 0.23, 0.77, 0.248125
0.8, 0.242997, 0.23, 0.77, 0.241144
0.8, 0.245761, 0.23, 0.77, 0.246094
0.8, 0.238621, 0.23, 0.77, 0.23963
0.8, 0.240996, 0.23, 0.77, 0.240904
0.8, 0.236301, 0.23, 0.77, 0.237641
0.8, 0.246794, 0.23, 0.77, 0.247225
0.8, 0.235672, 0.23, 0.77, 0.241572
0.8, 0.24004, 0.23, 0.77, 0.239717
0.8, 0.241415, 0.23, 0.77, 0.240297
0.8, 0.241951, 0.23, 0.77, 0.244338
0.8, 0.240253, 0.23, 0.77, 0.240545
0.8, 0.240367, 0.23, 0.77, 0.239085
0.8, 0.247522, 0.23, 0.77, 0.241791
0.8, 0.243044, 0.23, 0.77, 0.241812
0.8, 0.237063, 0.23, 0.77, 0.240393
0.8, 0.241977, 0.23, 0.77, 0.23895
0.8, 0.248947, 0.23, 0.77, 0.248676
0.8, 0.245926, 0.23, 0.77, 0.244635
0.8, 0.248325, 0.23, 0.77, 0.241082
0.8, 0.24684, 0.23, 0.77, 0.246584
0.8, 0.227759, 0.23, 0.77, 0.235463
0.8, 0.235834, 0.23, 0.77, 0.23981
0.8, 0.239547, 0.23, 0.77, 0.24386
0.8, 0.239359, 0.23, 0.77, 0.240399
0.8, 0.252365, 0.24, 0.76, 0.259962
0.8, 0.255595, 0.24, 0.76, 0.252513
0.8, 0.257797, 0.24, 0.76, 0.257237
0.8, 0.248904, 0.24, 0.76, 0.244515
0.8, 0.251859, 0.24, 0.76, 0.247394
0.8, 0.25434, 0.24, 0.76, 0.253502
0.8, 0.249121, 0.24, 0.76, 0.253444
0.8, 0.254656, 0.24, 0.76, 0.254218
0.8, 0.257096, 0.24, 0.76, 0.253427
0.8, 0.252263, 0.24, 0.76, 0.253161
0.8, 0.253875, 0.24, 0.76, 0.252213
0.8, 0.260915, 0.24, 0.76, 0.261582
