# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_publish.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.230974, 0.21, 0.79, 0.238692
0.95, 0.23128, 0.21, 0.79, 0.233888
0.95, 0.230659, 0.21, 0.79, 0.232594
0.95, 0.231133, 0.21, 0.79, 0.236797
0.95, 0.233149, 0.21, 0.79, 0.237419
0.95, 0.236366, 0.21, 0.79, 0.236415
0.95, 0.236861, 0.21, 0.79, 0.239385
0.95, 0.224621, 0.21, 0.79, 0.229826
0.95, 0.236516, 0.21, 0.79, 0.237175
0.95, 0.223572, 0.21, 0.79, 0.226555
0.95, 0.251429, 0.22, 0.78, 0.253439
0.95, 0.247722, 0.22, 0.78, 0.253385
0.95, 0.248283, 0.22, 0.78, 0.249717
0.95, 0.252956, 0.22, 0.78, 0.250386
0.95, 0.251496, 0.22, 0.78, 0.256483
0.95, 0.250987, 0.22, 0.78, 0.254159
0.95, 0.250738, 0.22, 0.78, 0.251407
0.95, 0.240281, 0.22, 0.78, 0.24317
0.95, 0.24653, 0.22, 0.78, 0.251101
0.95, 0.253491, 0.22, 0.78, 0.245547
0.95, 0.24634, 0.22, 0.78, 0.248215
0.95, 0.242266, 0.22, 0.78, 0.246088
0.95, 0.24323, 0.22, 0.78, 0.24449
0.95, 0.243154, 0.22, 0.78, 0.24539
0.95, 0.255627, 0.22, 0.78, 0.254828
0.95, 0.253588, 0.22, 0.78, 0.256266
0.95, 0.244203, 0.22, 0.78, 0.250562
0.95, 0.254333, 0.22, 0.78, 0.252904
0.95, 0.250741, 0.22, 0.78, 0.255497
0.95, 0.247997, 0.22, 0.78, 0.254155
0.95, 0.243532, 0.22, 0.78, 0.245357
0.95, 0.241665, 0.22, 0.78, 0.246517
0.95, 0.248922, 0.22, 0.78, 0.24846
0.95, 0.247029, 0.22, 0.78, 0.250237
0.95, 0.251233, 0.22, 0.78, 0.250993
0.95, 0.262774, 0.23, 0.77, 0.261655
0.95, 0.260105, 0.23, 0.77, 0.262459
0.95, 0.256223, 0.23, 0.77, 0.256692
0.95, 0.260962, 0.23, 0.77, 0.26603
0.95, 0.260344, 0.23, 0.77, 0.263813
0.95, 0.259565, 0.23, 0.77, 0.264931
0.95, 0.260408, 0.23, 0.77, 0.267579
0.95, 0.257369, 0.23, 0.77, 0.260025
0.95, 0.262224, 0.23, 0.77, 0.268342
0.95, 0.259551, 0.23, 0.77, 0.261415
0.95, 0.263826, 0.23, 0.77, 0.266401
0.95, 0.256333, 0.23, 0.77, 0.266783
0.95, 0.261384, 0.23, 0.77, 0.264736
0.95, 0.257883, 0.23, 0.77, 0.261509
0.95, 0.262566, 0.23, 0.77, 0.264528
0.95, 0.265548, 0.23, 0.77, 0.264373
0.95, 0.258849, 0.23, 0.77, 0.263352
0.95, 0.262142, 0.23, 0.77, 0.268381
0.95, 0.252383, 0.23, 0.77, 0.256686
0.95, 0.259038, 0.23, 0.77, 0.263209
0.95, 0.262515, 0.23, 0.77, 0.270942
0.95, 0.255018, 0.23, 0.77, 0.259038
0.95, 0.258172, 0.23, 0.77, 0.259793
0.95, 0.256948, 0.23, 0.77, 0.264162
