# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_pure_selfish.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.187717, 0.17, 0.83, 0.185542
0.95, 0.18363, 0.17, 0.83, 0.182677
0.95, 0.179134, 0.17, 0.83, 0.181683
0.95, 0.18212, 0.17, 0.83, 0.178657
0.95, 0.185411, 0.17, 0.83, 0.187447
0.95, 0.175252, 0.17, 0.83, 0.17938
0.95, 0.178222, 0.17, 0.83, 0.181343
0.95, 0.178129, 0.17, 0.83, 0.180143
0.95, 0.196226, 0.18, 0.82, 0.195804
0.95, 0.196017, 0.18, 0.82, 0.19691
0.95, 0.198827, 0.18, 0.82, 0.199943
0.95, 0.190908, 0.18, 0.82, 0.1932
0.95, 0.205654, 0.18, 0.82, 0.200105
0.95, 0.189155, 0.18, 0.82, 0.196332
0.95, 0.188153, 0.18, 0.82, 0.195108
0.95, 0.203626, 0.18, 0.82, 0.199083
0.95, 0.19234, 0.18, 0.82, 0.195421
0.95, 0.200498, 0.18, 0.82, 0.202363
0.95, 0.200975, 0.18, 0.82, 0.202356
0.95, 0.198277, 0.18, 0.82, 0.199674
0.95, 0.196143, 0.18, 0.82, 0.198866
0.95, 0.194173, 0.18, 0.82, 0.196043
0.95, 0.19598, 0.18, 0.82, 0.200151
0.95, 0.19742, 0.18, 0.82, 0.198429
0.95, 0.191138, 0.18, 0.82, 0.193866
0.95, 0.203086, 0.18, 0.82, 0.201326
0.95, 0.195134, 0.18, 0.82, 0.198765
0.95, 0.19747, 0.18, 0.82, 0.197028
0.95, 0.195035, 0.18, 0.82, 0.192984
0.95, 0.193775, 0.18, 0.82, 0.192844
0.95, 0.192624, 0.18, 0.82, 0.192476
0.95, 0.189816, 0.18, 0.82, 0.193023
0.95, 0.201193, 0.18, 0.82, 0.202641
0.95, 0.211983, 0.19, 0.81, 0.212043
0.95, 0.208835, 0.19, 0.81, 0.211639
0.95, 0.202212, 0.19, 0.81, 0.204445
0.95, 0.203512, 0.19, 0.81, 0.21071
0.95, 0.211759, 0.19, 0.81, 0.214231
0.95, 0.205049, 0.19, 0.81, 0.207437
0.95, 0.2031, 0.19, 0.81, 0.205445
0.95, 0.208754, 0.19, 0.81, 0.208108
0.95, 0.205654, 0.19, 0.81, 0.205675
0.95, 0.211018, 0.19, 0.81, 0.207438
0.95, 0.202102, 0.19, 0.81, 0.205364
0.95, 0.209864, 0.19, 0.81, 0.211887
0.95, 0.214089, 0.19, 0.81, 0.216739
0.95, 0.216838, 0.19, 0.81, 0.216642
0.95, 0.213522, 0.19, 0.81, 0.216081
0.95, 0.217636, 0.19, 0.81, 0.216594
0.95, 0.207194, 0.19, 0.81, 0.205559
0.95, 0.210928, 0.19, 0.81, 0.2153
0.95, 0.202792, 0.19, 0.81, 0.205855
0.95, 0.202481, 0.19, 0.81, 0.205059
0.95, 0.213693, 0.19, 0.81, 0.211118
0.95, 0.203503, 0.19, 0.81, 0.209415
0.95, 0.205871, 0.19, 0.81, 0.203484
0.95, 0.204139, 0.19, 0.81, 0.205482
0.95, 0.208499, 0.19, 0.81, 0.207875
0.95, 0.231718, 0.2, 0.8, 0.228553
0.95, 0.233463, 0.2, 0.8, 0.234048
0.95, 0.214769, 0.2, 0.8, 0.21791
0.95, 0.220847, 0.2, 0.8, 0.222997
0.95, 0.223964, 0.2, 0.8, 0.223814
0.95, 0.217461, 0.2, 0.8, 0.224994
0.95, 0.215851, 0.2, 0.8, 0.222419
0.95, 0.20926, 0.2, 0.8, 0.213092
0.95, 0.224802, 0.2, 0.8, 0.228223
0.95, 0.221766, 0.2, 0.8, 0.227201
0.95, 0.218705, 0.2, 0.8, 0.217661
0.95, 0.21974, 0.2, 0.8, 0.222222
0.95, 0.225723, 0.2, 0.8, 0.223877
0.95, 0.218117, 0.2, 0.8, 0.219103
0.95, 0.223815, 0.2, 0.8, 0.22308
0.95, 0.221018, 0.2, 0.8, 0.228972
0.95, 0.230016, 0.2, 0.8, 0.227542
0.95, 0.2153, 0.2, 0.8, 0.217419
0.95, 0.21847, 0.2, 0.8, 0.21498
0.95, 0.223023, 0.2, 0.8, 0.222137
0.95, 0.215525, 0.2, 0.8, 0.220508
0.95, 0.21712, 0.2, 0.8, 0.221128
0.95, 0.220639, 0.2, 0.8, 0.22064
0.95, 0.22134, 0.2, 0.8, 0.222453
0.95, 0.226958, 0.2, 0.8, 0.226556
0.95, 0.234843, 0.21, 0.79, 0.245185
0.95, 0.22615, 0.21, 0.79, 0.234045
0.95, 0.229819, 0.21, 0.79, 0.23595
0.95, 0.237091, 0.21, 0.79, 0.239058
0.95, 0.222343, 0.21, 0.79, 0.228951
0.95, 0.239646, 0.21, 0.79, 0.239478
0.95, 0.228282, 0.21, 0.79, 0.231401
0.95, 0.236731, 0.21, 0.79, 0.236508
0.95, 0.242016, 0.21, 0.79, 0.23511
0.95, 0.233043, 0.21, 0.79, 0.240394
0.95, 0.231873, 0.21, 0.79, 0.230334
0.95, 0.231227, 0.21, 0.79, 0.230583
0.95, 0.237739, 0.21, 0.79, 0.239378
0.95, 0.232776, 0.21, 0.79, 0.236922
0.95, 0.236666, 0.21, 0.79, 0.2382
0.95, 0.230837, 0.21, 0.79, 0.232945
0.95, 0.224617, 0.21, 0.79, 0.227787
0.95, 0.232059, 0.21, 0.79, 0.235207
0.95, 0.232844, 0.21, 0.79, 0.233693
0.95, 0.226179, 0.21, 0.79, 0.234273
0.95, 0.234934, 0.21, 0.79, 0.236632
0.95, 0.22662, 0.21, 0.79, 0.233203
0.95, 0.226417, 0.21, 0.79, 0.22898
0.95, 0.230156, 0.21, 0.79, 0.231594
0.95, 0.231698, 0.21, 0.79, 0.237653
0.95, 0.258646, 0.22, 0.78, 0.254243
0.95, 0.244894, 0.22, 0.78, 0.244722
0.95, 0.247945, 0.22, 0.78, 0.249985
0.95, 0.245511, 0.22, 0.78, 0.252414
0.95, 0.243656, 0.22, 0.78, 0.244401
0.95, 0.246573, 0.22, 0.78, 0.248277
0.95, 0.250789, 0.22, 0.78, 0.252752
0.95, 0.255553, 0.22, 0.78, 0.252753
0.95, 0.251544, 0.22, 0.78, 0.247544
0.95, 0.237025, 0.22, 0.78, 0.240639
0.95, 0.246799, 0.22, 0.78, 0.2503
0.95, 0.244272, 0.22, 0.78, 0.2517
0.95, 0.244562, 0.22, 0.78, 0.247909
0.95, 0.246039, 0.22, 0.78, 0.251869
0.95, 0.253293, 0.22, 0.78, 0.251454
0.95, 0.241323, 0.22, 0.78, 0.246522
0.95, 0.248383, 0.22, 0.78, 0.249002
0.95, 0.248538, 0.22, 0.78, 0.247755
0.95, 0.249862, 0.22, 0.78, 0.247126
0.95, 0.244862, 0.22, 0.78, 0.248924
0.95, 0.243848, 0.22, 0.78, 0.244882
0.95, 0.244529, 0.22, 0.78, 0.247404
0.95, 0.248462, 0.22, 0.78, 0.253698
0.95, 0.246282, 0.22, 0.78, 0.246291
0.95, 0.242638, 0.22, 0.78, 0.247852
0.95, 0.264479, 0.23, 0.77, 0.266554
0.95, 0.265393, 0.23, 0.77, 0.263167
0.95, 0.262856, 0.23, 0.77, 0.264639
0.95, 0.25885, 0.23, 0.77, 0.264905
0.95, 0.257338, 0.23, 0.77, 0.260015
0.95, 0.259526, 0.23, 0.77, 0.265626
0.95, 0.257975, 0.23, 0.77, 0.261079
0.95, 0.259471, 0.23, 0.77, 0.257471
0.95, 0.256613, 0.23, 0.77, 0.262401
0.95, 0.255616, 0.23, 0.77, 0.262083
0.95, 0.258633, 0.23, 0.77, 0.260396
0.95, 0.256459, 0.23, 0.77, 0.260418
0.95, 0.256119, 0.23, 0.77, 0.259789
0.95, 0.271677, 0.23, 0.77, 0.274018
0.95, 0.256964, 0.23, 0.77, 0.260611
0.95, 0.259994, 0.23, 0.77, 0.261992
0.95, 0.260064, 0.23, 0.77, 0.259128
0.95, 0.260461, 0.23, 0.77, 0.263842
0.95, 0.26562, 0.23, 0.77, 0.266667
0.95, 0.251749, 0.23, 0.77, 0.256795
0.95, 0.265416, 0.23, 0.77, 0.269489
0.95, 0.267993, 0.23, 0.77, 0.270351
0.95, 0.260938, 0.23, 0.77, 0.266165
0.95, 0.260192, 0.23, 0.77, 0.266727
0.95, 0.258215, 0.23, 0.77, 0.261614
0.95, 0.269024, 0.24, 0.76, 0.277997
0.95, 0.268765, 0.24, 0.76, 0.272312
0.95, 0.271122, 0.24, 0.76, 0.277389
0.95, 0.276705, 0.24, 0.76, 0.278081
0.95, 0.271909, 0.24, 0.76, 0.278545
0.95, 0.272632, 0.24, 0.76, 0.276596
0.95, 0.27537, 0.24, 0.76, 0.276879
0.95, 0.27885, 0.24, 0.76, 0.279552
0.95, 0.279085, 0.24, 0.76, 0.28355
0.95, 0.267037, 0.24, 0.76, 0.275585
0.95, 0.267484, 0.24, 0.76, 0.275552
0.95, 0.269929, 0.24, 0.76, 0.276654
