# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_gap.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.25361, 0.22, 0.78, 0.252332
0.95, 0.250229, 0.22, 0.78, 0.251613
0.95, 0.246632, 0.22, 0.78, 0.250865
0.95, 0.252693, 0.22, 0.78, 0.255517
0.95, 0.246888, 0.22, 0.78, 0.249136
0.95, 0.238733, 0.22, 0.78, 0.24027
0.95, 0.239383, 0.22, 0.78, 0.247344
0.95, 0.237689, 0.22, 0.78, 0.246406
0.95, 0.253169, 0.22, 0.78, 0.253398
0.95, 0.245754, 0.22, 0.78, 0.24867
0.95, 0.254361, 0.22, 0.78, 0.249195
0.95, 0.249298, 0.22, 0.78, 0.248688
0.95, 0.249621, 0.22, 0.78, 0.25262
0.95, 0.253476, 0.22, 0.78, 0.251661
0.95, 0.248401, 0.22, 0.78, 0.250687
0.95, 0.253029, 0.22, 0.78, 0.257819
0.95, 0.249363, 0.22, 0.78, 0.251833
0.95, 0.248114, 0.22, 0.78, 0.250152
0.95, 0.250041, 0.22, 0.78, 0.253066
0.95, 0.247649, 0.22, 0.78, 0.245284
0.95, 0.247868, 0.22, 0.78, 0.250355
0.95, 0.239973, 0.22, 0.78, 0.246954
0.95, 0.244431, 0.22, 0.78, 0.248263
0.95, 0.268929, 0.23, 0.77, 0.267064
0.95, 0.261303, 0.23, 0.77, 0.265649
0.95, 0.25429, 0.23, 0.77, 0.261687
0.95, 0.263607, 0.23, 0.77, 0.264457
0.95, 0.262494, 0.23, 0.77, 0.261949
0.95, 0.262007, 0.23, 0.77, 0.263063
0.95, 0.26172, 0.23, 0.77, 0.261405
0.95, 0.253779, 0.23, 0.77, 0.260906
0.95, 0.265941, 0.23, 0.77, 0.266293
0.95, 0.260656, 0.23, 0.77, 0.263437
0.95, 0.261516, 0.23, 0.77, 0.261623
0.95, 0.257434, 0.23, 0.77, 0.258243
0.95, 0.267593, 0.23, 0.77, 0.270615
0.95, 0.257643, 0.23, 0.77, 0.257704
0.95, 0.253658, 0.23, 0.77, 0.257867
0.95, 0.265976, 0.23, 0.77, 0.266035
0.95, 0.269518, 0.23, 0.77, 0.270481
0.95, 0.262544, 0.23, 0.77, 0.265932
0.95, 0.264965, 0.23, 0.77, 0.262138
0.95, 0.258996, 0.23, 0.77, 0.262584
0.95, 0.261716, 0.23, 0.77, 0.265101
0.95, 0.247245, 0.23, 0.77, 0.253775
0.95, 0.250162, 0.23, 0.77, 0.257252
0.95, 0.257641, 0.23, 0.77, 0.256803
0.95, 0.262444, 0.23, 0.77, 0.263959
0.95, 0.278352, 0.24, 0.76, 0.280771
0.95, 0.271653, 0.24, 0.76, 0.27968
0.95, 0.272164, 0.24, 0.76, 0.277523
0.95, 0.267964, 0.24, 0.76, 0.267049
0.95, 0.270851, 0.24, 0.76, 0.275552
0.95, 0.27621, 0.24, 0.76, 0.278725
0.95, 0.27922, 0.24, 0.76, 0.281132
0.95, 0.27077, 0.24, 0.76, 0.275759
0.95, 0.263518, 0.24, 0.76, 0.272321
0.95, 0.27103, 0.24, 0.76, 0.276065
0.95, 0.273059, 0.24, 0.76, 0.274085
0.95, 0.274373, 0.24, 0.76, 0.278123
0.95, 0.272058, 0.24, 0.76, 0.27967
0.95, 0.280628, 0.24, 0.76, 0.280388
0.95, 0.267027, 0.24, 0.76, 0.276283
0.95, 0.268577, 0.24, 0.76, 0.275183
0.95, 0.274545, 0.24, 0.76, 0.278398
0.95, 0.261003, 0.24, 0.76, 0.272843
0.95, 0.275745, 0.24, 0.76, 0.277645
0.95, 0.269703, 0.24, 0.76, 0.276905
0.95, 0.273774, 0.24, 0.76, 0.283145
0.95, 0.271702, 0.24, 0.76, 0.273964
0.95, 0.275562, 0.24, 0.76, 0.274672
0.95, 0.291066, 0.24, 0.76, 0.284476
0.95, 0.269568, 0.24, 0.76, 0.274822
0.95, 0.27424, 0.25, 0.75, 0.282255
0.95, 0.289185, 0.25, 0.75, 0.294817
0.95, 0.280188, 0.25, 0.75, 0.281302
0.95, 0.289899, 0.25, 0.75, 0.293602
0.95, 0.286169, 0.25, 0.75, 0.289074
0.95, 0.291668, 0.25, 0.75, 0.291932
0.95, 0.294076, 0.25, 0.75, 0.294283
0.95, 0.290235, 0.25, 0.75, 0.294919
0.95, 0.28753, 0.25, 0.75, 0.290081
0.95, 0.294057, 0.25, 0.75, 0.296478
0.95, 0.287575, 0.25, 0.75, 0.279971
0.95, 0.29777, 0.25, 0.75, 0.298116
0.95, 0.291559, 0.25, 0.75, 0.294651
0.95, 0.291025, 0.25, 0.75, 0.296759
0.95, 0.289857, 0.25, 0.75, 0.294881
0.95, 0.286527, 0.25, 0.75, 0.291407
0.95, 0.28944, 0.25, 0.75, 0.294993
0.95, 0.296406, 0.25, 0.75, 0.299324
0.95, 0.290721, 0.25, 0.75, 0.295911
0.95, 0.289495, 0.25, 0.75, 0.292953
0.95, 0.288911, 0.25, 0.75, 0.292414
0.95, 0.289231, 0.25, 0.75, 0.294382
0.95, 0.283166, 0.25, 0.75, 0.286527
0.95, 0.294271, 0.25, 0.75, 0.295667
0.95, 0.289057, 0.25, 0.75, 0.292742
0.95, 0.306703, 0.26, 0.74, 0.306869
0.95, 0.309617, 0.26, 0.74, 0.310165
0.95, 0.307021, 0.26, 0.74, 0.305854
0.95, 0.289079, 0.26, 0.74, 0.297174
0.95, 0.310903, 0.26, 0.74, 0.314878
0.95, 0.295214, 0.26, 0.74, 0.303289
0.95, 0.292734, 0.26, 0.74, 0.302223
0.95, 0.30924, 0.26, 0.74, 0.310587
0.95, 0.295451, 0.26, 0.74, 0.300783
0.95, 0.302244, 0.26, 0.74, 0.305897
0.95, 0.300905, 0.26, 0.74, 0.302535
0.95, 0.3036, 0.26, 0.74, 0.307758
0.95, 0.290175, 0.26, 0.74, 0.292402
0.95, 0.299551, 0.26, 0.74, 0.310434
0.95, 0.305102, 0.26, 0.74, 0.306857
0.95, 0.299508, 0.26, 0.74, 0.307331
0.95, 0.304727, 0.26, 0.74, 0.303071
0.95, 0.303545, 0.26, 0.74, 0.306833
0.95, 0.2998, 0.26, 0.74, 0.305518
