# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_rational.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.246198, 0.22, 0.78, 0.250795
0.95, 0.248699, 0.22, 0.78, 0.249472
0.95, 0.2402, 0.22, 0.78, 0.250076
0.95, 0.260694, 0.23, 0.77, 0.262891
0.95, 0.262893, 0.23, 0.77, 0.268013
0.95, 0.248228, 0.23, 0.77, 0.255835
0.95, 0.267485, 0.23, 0.77, 0.263948
0.95, 0.246154, 0.23, 0.77, 0.253525
0.95, 0.263254, 0.23, 0.77, 0.265252
0.95, 0.259525, 0.23, 0.77, 0.264908
0.95, 0.259121, 0.23, 0.77, 0.261949
0.95, 0.259633, 0.23, 0.77, 0.260802
0.95, 0.258598, 0.23, 0.77, 0.262361
0.95, 0.265947, 0.23, 0.77, 0.270782
0.95, 0.252561, 0.23, 0.77, 0.255386
0.95, 0.252592, 0.23, 0.77, 0.258498
0.95, 0.265198, 0.23, 0.77, 0.265072
0.95, 0.263317, 0.23, 0.77, 0.263651
0.95, 0.259272, 0.23, 0.77, 0.265015
0.95, 0.263155, 0.23, 0.77, 0.266603
0.95, 0.25828, 0.23, 0.77, 0.264748
0.95, 0.269827, 0.23, 0.77, 0.27127
0.95, 0.257837, 0.23, 0.77, 0.265287
0.95, 0.263864, 0.23, 0.77, 0.266571
0.95, 0.257248, 0.23, 0.77, 0.259701
0.95, 0.266313, 0.23, 0.77, 0.269518
0.95, 0.25776, 0.23, 0.77, 0.258914
0.95, 0.25876, 0.23, 0.77, 0.265552
0.95, 0.271686, 0.24, 0.76, 0.272891
0.95, 0.271716, 0.24, 0.76, 0.274312
0.95, 0.274234, 0.24, 0.76, 0.278873
0.95, 0.278773, 0.24, 0.76, 0.276465
0.95, 0.264514, 0.24, 0.76, 0.273886
0.95, 0.27147, 0.24, 0.76, 0.278797
0.95, 0.27714, 0.24, 0.76, 0.274337
0.95, 0.274784, 0.24, 0.76, 0.274089
0.95, 0.277158, 0.24, 0.76, 0.279809
0.95, 0.272576, 0.24, 0.76, 0.273706
0.95, 0.27564, 0.24, 0.76, 0.273115
0.95, 0.273227, 0.24, 0.76, 0.273639
0.95, 0.270046, 0.24, 0.76, 0.27759
0.95, 0.27237, 0.24, 0.76, 0.27204
0.95, 0.274586, 0.24, 0.76, 0.276968
0.95, 0.271883, 0.24, 0.76, 0.277892
0.95, 0.276308, 0.24, 0.76, 0.277894
0.95, 0.27886, 0.24, 0.76, 0.279229
0.95, 0.27105, 0.24, 0.76, 0.27048
0.95, 0.268201, 0.24, 0.76, 0.273688
0.95, 0.275538, 0.24, 0.76, 0.282078
0.95, 0.272365, 0.24, 0.76, 0.276454
0.95, 0.272544, 0.24, 0.76, 0.27831
0.95, 0.269001, 0.24, 0.76, 0.270887
0.95, 0.273996, 0.24, 0.76, 0.280249
0.95, 0.279013, 0.25, 0.75, 0.28981
0.95, 0.272521, 0.25, 0.75, 0.282503
0.95, 0.282292, 0.25, 0.75, 0.28791
0.95, 0.283388, 0.25, 0.75, 0.28685
0.95, 0.291733, 0.25, 0.75, 0.297124
0.95, 0.291114, 0.25, 0.75, 0.290064
0.95, 0.288171, 0.25, 0.75, 0.294265
0.95, 0.285795, 0.25, 0.75, 0.297137
0.95, 0.28694, 0.25, 0.75, 0.290752
0.95, 0.293871, 0.25, 0.75, 0.296999
0.95, 0.28854, 0.25, 0.75, 0.289437
0.95, 0.294678, 0.25, 0.75, 0.296498
0.95, 0.294509, 0.25, 0.75, 0.291733
0.95, 0.288116, 0.25, 0.75, 0.294699
0.95, 0.282311, 0.25, 0.75, 0.288473
0.95, 0.296321, 0.25, 0.75, 0.29547
0.95, 0.289104, 0.25, 0.75, 0.290973
0.95, 0.290668, 0.25, 0.75, 0.29711
0.95, 0.283952, 0.25, 0.75, 0.289738
0.95, 0.283162, 0.25, 0.75, 0.289342
0.95, 0.300779, 0.25, 0.75, 0.299174
0.95, 0.289968, 0.25, 0.75, 0.285196
0.95, 0.280871, 0.25, 0.75, 0.28922
0.95, 0.281502, 0.25, 0.75, 0.286095
0.95, 0.292462, 0.25, 0.75, 0.291252
0.95, 0.302658, 0.26, 0.74, 0.311328
0.95, 0.301044, 0.26, 0.74, 0.307361
0.95, 0.302015, 0.26, 0.74, 0.304884
0.95, 0.309636, 0.26, 0.74, 0.310766
0.95, 0.311384, 0.26, 0.74, 0.309074
0.95, 0.296692, 0.26, 0.74, 0.301913
0.95, 0.298019, 0.26, 0.74, 0.304512
0.95, 0.300869, 0.26, 0.74, 0.305685
0.95, 0.296265, 0.26, 0.74, 0.304489
0.95, 0.306325, 0.26, 0.74, 0.308118
0.95, 0.297385, 0.26, 0.74, 0.300442
0.95, 0.303938, 0.26, 0.74, 0.308683
