# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_lead_fork.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.205309, 0.19, 0.81, 0.20791
0.95, 0.203095, 0.19, 0.81, 0.207224
0.95, 0.204187, 0.19, 0.81, 0.211276
0.95, 0.198119, 0.19, 0.81, 0.205562
0.95, 0.201834, 0.19, 0.81, 0.206868
0.95, 0.210223, 0.19, 0.81, 0.215203
0.95, 0.220726, 0.2, 0.8, 0.223542
0.95, 0.221688, 0.2, 0.8, 0.221077
0.95, 0.213967, 0.2, 0.8, 0.21765
0.95, 0.225042, 0.2, 0.8, 0.227299
0.95, 0.219824, 0.2, 0.8, 0.218937
0.95, 0.214434, 0.2, 0.8, 0.218551
0.95, 0.2256, 0.2, 0.8, 0.219933
0.95, 0.219755, 0.2, 0.8, 0.224013
0.95, 0.224247, 0.2, 0.8, 0.225816
0.95, 0.218696, 0.2, 0.8, 0.22499
0.95, 0.218576, 0.2, 0.8, 0.220972
0.95, 0.213685, 0.2, 0.8, 0.215728
0.95, 0.223276, 0.2, 0.8, 0.224144
0.95, 0.217659, 0.2, 0.8, 0.219754
0.95, 0.222737, 0.2, 0.8, 0.225267
0.95, 0.217596, 0.2, 0.8, 0.221603
0.95, 0.223638, 0.2, 0.8, 0.224813
0.95, 0.220189, 0.2, 0.8, 0.227195
0.95, 0.222188, 0.2, 0.8, 0.226722
0.95, 0.218546, 0.2, 0.8, 0.222708
0.95, 0.222964, 0.2, 0.8, 0.218884
0.95, 0.22907, 0.2, 0.8, 0.228124
0.95, 0.22216, 0.2, 0.8, 0.222981
0.95, 0.222642, 0.2, 0.8, 0.222834
0.95, 0.219544, 0.2, 0.8, 0.220819
0.95, 0.236603, 0.21, 0.79, 0.24025
0.95, 0.233612, 0.21, 0.79, 0.235448
0.95, 0.22935, 0.21, 0.79, 0.232873
0.95, 0.228963, 0.21, 0.79, 0.235731
0.95, 0.234902, 0.21, 0.79, 0.239771
0.95, 0.230799, 0.21, 0.79, 0.238055
0.95, 0.239242, 0.21, 0.79, 0.243566
0.95, 0.23528, 0.21, 0.79, 0.239962
0.95, 0.239017, 0.21, 0.79, 0.242366
0.95, 0.235121, 0.21, 0.79, 0.234642
0.95, 0.234966, 0.21, 0.79, 0.234482
0.95, 0.234363, 0.21, 0.79, 0.235608
0.95, 0.230895, 0.21, 0.79, 0.232429
0.95, 0.233869, 0.21, 0.79, 0.240242
0.95, 0.240157, 0.21, 0.79, 0.242151
0.95, 0.229574, 0.21, 0.79, 0.234919
0.95, 0.237615, 0.21, 0.79, 0.237613
0.95, 0.239169, 0.21, 0.79, 0.242516
0.95, 0.239599, 0.21, 0.79, 0.244107
0.95, 0.240092, 0.21, 0.79, 0.245602
0.95, 0.22893, 0.21, 0.79, 0.239133
0.95, 0.238607, 0.21, 0.79, 0.242369
0.95, 0.233938, 0.21, 0.79, 0.235583
0.95, 0.24069, 0.21, 0.79, 0.24408
0.95, 0.240376, 0.21, 0.79, 0.237292
0.95, 0.245408, 0.22, 0.78, 0.249377
0.95, 0.242283, 0.22, 0.78, 0.245367
0.95, 0.247996, 0.22, 0.78, 0.252526
0.95, 0.246502, 0.22, 0.78, 0.248182
0.95, 0.242814, 0.22, 0.78, 0.245576
0.95, 0.25582, 0.22, 0.78, 0.258405
