# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_fork.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.209768, 0.19, 0.81, 0.207325
0.95, 0.213289, 0.19, 0.81, 0.213615
0.95, 0.201186, 0.19, 0.81, 0.208468
0.95, 0.207174, 0.19, 0.81, 0.208859
0.95, 0.20778, 0.19, 0.81, 0.211228
0.95, 0.210196, 0.19, 0.81, 0.209677
0.95, 0.210935, 0.19, 0.81, 0.206253
0.95, 0.21229, 0.19, 0.81, 0.214725
0.95, 0.211418, 0.19, 0.81, 0.214557
0.95, 0.215622, 0.19, 0.81, 0.215776
0.95, 0.213689, 0.19, 0.81, 0.212969
0.95, 0.205391, 0.19, 0.81, 0.208186
0.95, 0.204734, 0.19, 0.81, 0.208217
0.95, 0.206856, 0.19, 0.81, 0.208209
0.95, 0.209296, 0.19, 0.81, 0.21573
0.95, 0.204041, 0.19, 0.81, 0.213172
0.95, 0.209266, 0.19, 0.81, 0.209815
0.95, 0.207448, 0.19, 0.81, 0.209599
0.95, 0.201008, 0.19, 0.81, 0.208585
0.95, 0.207525, 0.19, 0.81, 0.206412
0.95, 0.211278, 0.19, 0.81, 0.21327
0.95, 0.216462, 0.2, 0.8, 0.221163
0.95, 0.218086, 0.2, 0.8, 0.220018
0.95, 0.223032, 0.2, 0.8, 0.227259
0.95, 0.223009, 0.2, 0.8, 0.223827
0.95, 0.221773, 0.2, 0.8, 0.225994
0.95, 0.224317, 0.2, 0.8, 0.228222
0.95, 0.218563, 0.2, 0.8, 0.222729
0.95, 0.214625, 0.2, 0.8, 0.217643
0.95, 0.218011, 0.2, 0.8, 0.218014
0.95, 0.220024, 0.2, 0.8, 0.219131
0.95, 0.222268, 0.2, 0.8, 0.22398
0.95, 0.21702, 0.2, 0.8, 0.225759
0.95, 0.212759, 0.2, 0.8, 0.215626
0.95, 0.229936, 0.2, 0.8, 0.228487
0.95, 0.23402, 0.2, 0.8, 0.229389
0.95, 0.219318, 0.2, 0.8, 0.218609
0.95, 0.207116, 0.2, 0.8, 0.215734
0.95, 0.223078, 0.2, 0.8, 0.22241
0.95, 0.222227, 0.2, 0.8, 0.222046
0.95, 0.222341, 0.2, 0.8, 0.225912
0.95, 0.217479, 0.2, 0.8, 0.221243
0.95, 0.224279, 0.2, 0.8, 0.223407
0.95, 0.222281, 0.2, 0.8, 0.224028
0.95, 0.220442, 0.2, 0.8, 0.226947
0.95, 0.225209, 0.2, 0.8, 0.226703
0.95, 0.234594, 0.21, 0.79, 0.239128
0.95, 0.238882, 0.21, 0.79, 0.240139
0.95, 0.247503, 0.21, 0.79, 0.243127
0.95, 0.224135, 0.21, 0.79, 0.230467
0.95, 0.227464, 0.21, 0.79, 0.233689
0.95, 0.235812, 0.21, 0.79, 0.23788
0.95, 0.230352, 0.21, 0.79, 0.235866
0.95, 0.227394, 0.21, 0.79, 0.236638
0.95, 0.227413, 0.21, 0.79, 0.231709
0.95, 0.233195, 0.21, 0.79, 0.233177
0.95, 0.236477, 0.21, 0.79, 0.23545
0.95, 0.238618, 0.21, 0.79, 0.237005
0.95, 0.227466, 0.21, 0.79, 0.228895
0.95, 0.224418, 0.21, 0.79, 0.230964
0.95, 0.225654, 0.21, 0.79, 0.230062
0.95, 0.230641, 0.21, 0.79, 0.238092
0.95, 0.232492, 0.21, 0.79, 0.232263
0.95, 0.225852, 0.21, 0.79, 0.233648
0.95, 0.228967, 0.21, 0.79, 0.232077
0.95, 0.233464, 0.21, 0.79, 0.237015
0.95, 0.239723, 0.21, 0.79, 0.242935
0.95, 0.22605, 0.21, 0.79, 0.235329
0.95, 0.243061, 0.21, 0.79, 0.242258
0.95, 0.2227, 0.21, 0.79, 0.228843
0.95, 0.222981, 0.21, 0.79, 0.230074
0.95, 0.25388, 0.22, 0.78, 0.252666
0.95, 0.243482, 0.22, 0.78, 0.247436
0.95, 0.255802, 0.22, 0.78, 0.257995
0.95, 0.246024, 0.22, 0.78, 0.253583
0.95, 0.248908, 0.22, 0.78, 0.253312
0.95, 0.247743, 0.22, 0.78, 0.251856
0.95, 0.244091, 0.22, 0.78, 0.246171
0.95, 0.247225, 0.22, 0.78, 0.251775
0.95, 0.244132, 0.22, 0.78, 0.24718
0.95, 0.240555, 0.22, 0.78, 0.243604
0.95, 0.241418, 0.22, 0.78, 0.248086
0.95, 0.258003, 0.22, 0.78, 0.258281
0.95, 0.253748, 0.22, 0.78, 0.258284
0.95, 0.247371, 0.22, 0.78, 0.25271
0.95, 0.251464, 0.22, 0.78, 0.253006
0.95, 0.253531, 0.22, 0.78, 0.254889
0.95, 0.240683, 0.22, 0.78, 0.248752
0.95, 0.243996, 0.22, 0.78, 0.247322
0.95, 0.237477, 0.22, 0.78, 0.240721
0.95, 0.246381, 0.22, 0.78, 0.249523
0.95, 0.242461, 0.22, 0.78, 0.249382
0.95, 0.251067, 0.22, 0.78, 0.251668
0.95, 0.245499, 0.22, 0.78, 0.249403
0.95, 0.251193, 0.22, 0.78, 0.252256
0.95, 0.251643, 0.22, 0.78, 0.256247
0.95, 0.263003, 0.23, 0.77, 0.265073
0.95, 0.254137, 0.23, 0.77, 0.259983
0.95, 0.265512, 0.23, 0.77, 0.265841
0.95, 0.270965, 0.23, 0.77, 0.26479
0.95, 0.264056, 0.23, 0.77, 0.266403
0.95, 0.253086, 0.23, 0.77, 0.260211
0.95, 0.261931, 0.23, 0.77, 0.262583
0.95, 0.262563, 0.23, 0.77, 0.264225
0.95, 0.25824, 0.23, 0.77, 0.262364
0.95, 0.265409, 0.23, 0.77, 0.266484
0.95, 0.259204, 0.23, 0.77, 0.260822
0.95, 0.26363, 0.23, 0.77, 0.260527
0.95, 0.259422, 0.23, 0.77, 0.26163
0.95, 0.264564, 0.23, 0.77, 0.267255
0.95, 0.261478, 0.23, 0.77, 0.262671
0.95, 0.25829, 0.23, 0.77, 0.261362
0.95, 0.259949, 0.23, 0.77, 0.260607
0.95, 0.25567, 0.23, 0.77, 0.265473
0.95, 0.263352, 0.23, 0.77, 0.268789
0.95, 0.259356, 0.23, 0.77, 0.261042
0.95, 0.257048, 0.23, 0.77, 0.257355
0.95, 0.259953, 0.23, 0.77, 0.261821
0.95, 0.262659, 0.23, 0.77, 0.268061
0.95, 0.255828, 0.23, 0.77, 0.266121
0.95, 0.264261, 0.23, 0.77, 0.268217
0.95, 0.27997, 0.24, 0.76, 0.278813
0.95, 0.276466, 0.24, 0.76, 0.281546
0.95, 0.286732, 0.24, 0.76, 0.283866
0.95, 0.270917, 0.24, 0.76, 0.276143
0.95, 0.269769, 0.24, 0.76, 0.275216
0.95, 0.26893, 0.24, 0.76, 0.277574
0.95, 0.281575, 0.24, 0.76, 0.282823
0.95, 0.278531, 0.24, 0.76, 0.281682
0.95, 0.276245, 0.24, 0.76, 0.278651
0.95, 0.274683, 0.24, 0.76, 0.275689
0.95, 0.272318, 0.24, 0.76, 0.275242
0.95, 0.284704, 0.24, 0.76, 0.281376
0.95, 0.271763, 0.24, 0.76, 0.272575
0.95, 0.276242, 0.24, 0.76, 0.279438
0.95, 0.27449, 0.24, 0.76, 0.277895
0.95, 0.284064, 0.24, 0.76, 0.282016
0.95, 0.268086, 0.24, 0.76, 0.274587
0.95, 0.267246, 0.24, 0.76, 0.274907
0.95, 0.271157, 0.24, 0.76, 0.27695
0.95, 0.278783, 0.24, 0.76, 0.278831
0.95, 0.26754, 0.24, 0.76, 0.275216
0.95, 0.276336, 0.24, 0.76, 0.280208
0.95, 0.272222, 0.24, 0.76, 0.279028
0.95, 0.288415, 0.24, 0.76, 0.287723
0.95, 0.282157, 0.24, 0.76, 0.279013
0.95, 0.284794, 0.25, 0.75, 0.287962
0.95, 0.291094, 0.25, 0.75, 0.290505
0.95, 0.287916, 0.25, 0.75, 0.287846
0.95, 0.293864, 0.25, 0.75, 0.289552
0.95, 0.281417, 0.25, 0.75, 0.289024
0.95, 0.281056, 0.25, 0.75, 0.288209
0.95, 0.29465, 0.25, 0.75, 0.296308
0.95, 0.285501, 0.25, 0.75, 0.292129
0.95, 0.286867, 0.25, 0.75, 0.292322
0.95, 0.289756, 0.25, 0.75, 0.291002
0.95, 0.288116, 0.25, 0.75, 0.290774
0.95, 0.281142, 0.25, 0.75, 0.29216
0.95, 0.290829, 0.25, 0.75, 0.289631
0.95, 0.287634, 0.25, 0.75, 0.285959
0.95, 0.2855, 0.25, 0.75, 0.290677
0.95, 0.288, 0.25, 0.75, 0.28906
0.95, 0.284787, 0.25, 0.75, 0.288913
0.95, 0.29045, 0.25, 0.75, 0.298304
0.95, 0.285242, 0.25, 0.75, 0.28876
0.95, 0.294533, 0.25, 0.75, 0.296629
0.95, 0.290865, 0.25, 0.75, 0.294431
0.95, 0.289064, 0.25, 0.75, 0.290044
0.95, 0.299344, 0.25, 0.75, 0.298669
0.95, 0.285201, 0.25, 0.75, 0.294943
0.95, 0.293108, 0.25, 0.75, 0.293832
0.95, 0.304354, 0.26, 0.74, 0.307744
0.95, 0.303336, 0.26, 0.74, 0.307839
0.95, 0.297323, 0.26, 0.74, 0.307526
0.95, 0.297542, 0.26, 0.74, 0.304729
0.95, 0.300169, 0.26, 0.74, 0.297769
0.95, 0.300497, 0.26, 0.74, 0.300068
0.95, 0.305621, 0.26, 0.74, 0.306924
0.95, 0.304541, 0.26, 0.74, 0.306436
0.95, 0.30443, 0.26, 0.74, 0.301732
0.95, 0.301258, 0.26, 0.74, 0.308049
0.95, 0.301322, 0.26, 0.74, 0.309377
0.95, 0.307179, 0.26, 0.74, 0.311251
0.95, 0.29742, 0.26, 0.74, 0.305049
0.95, 0.305186, 0.26, 0.74, 0.307339
0.95, 0.3037, 0.26, 0.74, 0.298209
0.95, 0.310438, 0.26, 0.74, 0.313435
0.95, 0.293357, 0.26, 0.74, 0.300785
0.95, 0.30666, 0.26, 0.74, 0.309281
0.95, 0.293303, 0.26, 0.74, 0.299394
0.95, 0.302798, 0.26, 0.74, 0.3054
0.95, 0.295428, 0.26, 0.74, 0.298178
0.95, 0.311357, 0.26, 0.74, 0.313928
0.95, 0.306525, 0.26, 0.74, 0.307421
0.95, 0.300676, 0.26, 0.74, 0.304778
