# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_pure_selfish_gamma.txt
# Gamma schedule: schedules/gamma_schedule_slow_drift.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.207453, 0.19, 0.81, 0.208713
0.95, 0.205884, 0.19, 0.81, 0.205765
0.95, 0.212264, 0.19, 0.81, 0.211912
0.95, 0.203556, 0.19, 0.81, 0.208431
0.95, 0.193652, 0.19, 0.81, 0.199341
0.95, 0.204555, 0.19, 0.81, 0.207447
0.95, 0.194414, 0.19, 0.81, 0.200911
0.95, 0.203829, 0.19, 0.81, 0.203827
0.95, 0.206655, 0.19, 0.81, 0.205455
0.95, 0.205115, 0.19, 0.81, 0.208993
0.95, 0.202663, 0.19, 0.81, 0.202529
0.95, 0.205149, 0.19, 0.81, 0.205851
0.95, 0.204664, 0.19, 0.81, 0.204076
0.95, 0.202562, 0.19, 0.81, 0.205789
0.95, 0.199216, 0.19, 0.81, 0.200841
0.95, 0.221584, 0.2, 0.8, 0.218405
0.95, 0.216525, 0.2, 0.8, 0.214531
0.95, 0.207737, 0.2, 0.8, 0.212788
0.95, 0.217973, 0.2, 0.8, 0.2225
0.95, 0.210301, 0.2, 0.8, 0.217358
0.95, 0.221604, 0.2, 0.8, 0.21745
0.95, 0.230187, 0.2, 0.8, 0.222385
0.95, 0.204722, 0.2, 0.8, 0.21125
0.95, 0.213799, 0.2, 0.8, 0.214512
0.95, 0.218318, 0.2, 0.8, 0.219703
0.95, 0.215852, 0.2, 0.8, 0.216606
0.95, 0.215076, 0.2, 0.8, 0.217329
0.95, 0.218317, 0.2, 0.8, 0.219961
0.95, 0.218823, 0.2, 0.8, 0.218787
0.95, 0.219883, 0.2, 0.8, 0.224395
0.95, 0.220515, 0.2, 0.8, 0.222393
0.95, 0.21889, 0.2, 0.8, 0.219972
0.95, 0.220278, 0.2, 0.8, 0.223378
0.95, 0.220557, 0.2, 0.8, 0.224461
0.95, 0.234048, 0.2, 0.8, 0.231456
0.95, 0.224848, 0.2, 0.8, 0.22412
0.95, 0.218033, 0.2, 0.8, 0.221483
0.95, 0.215705, 0.2, 0.8, 0.217552
0.95, 0.221194, 0.2, 0.8, 0.220717
0.95, 0.218041, 0.2, 0.8, 0.222242
0.95, 0.224909, 0.21, 0.79, 0.227764
0.95, 0.228027, 0.21, 0.79, 0.231419
0.95, 0.230639, 0.21, 0.79, 0.234255
0.95, 0.233222, 0.21, 0.79, 0.234434
0.95, 0.233614, 0.21, 0.79, 0.232696
0.95, 0.236564, 0.21, 0.79, 0.234295
0.95, 0.242138, 0.21, 0.79, 0.240879
0.95, 0.220607, 0.21, 0.79, 0.224497
0.95, 0.225536, 0.21, 0.79, 0.229978
0.95, 0.229826, 0.21, 0.79, 0.225974
0.95, 0.225612, 0.21, 0.79, 0.229442
0.95, 0.230521, 0.21, 0.79, 0.228948
0.95, 0.230734, 0.21, 0.79, 0.23252
0.95, 0.224597, 0.21, 0.79, 0.228524
0.95, 0.230659, 0.21, 0.79, 0.239908
0.95, 0.232065, 0.21, 0.79, 0.23267
0.95, 0.229547, 0.21, 0.79, 0.231821
0.95, 0.230973, 0.21, 0.79, 0.235558
0.95, 0.24199, 0.21, 0.79, 0.238447
0.95, 0.234044, 0.21, 0.79, 0.23544
0.95, 0.228588, 0.21, 0.79, 0.231771
0.95, 0.234413, 0.21, 0.79, 0.238464
0.95, 0.231077, 0.21, 0.79, 0.23181
0.95, 0.223939, 0.21, 0.79, 0.232827
0.95, 0.225798, 0.21, 0.79, 0.225502
0.95, 0.243292, 0.22, 0.78, 0.2466
0.95, 0.233642, 0.22, 0.78, 0.239577
0.95, 0.237218, 0.22, 0.78, 0.249573
0.95, 0.239988, 0.22, 0.78, 0.238368
0.95, 0.248394, 0.22, 0.78, 0.248231
0.95, 0.244518, 0.22, 0.78, 0.245823
0.95, 0.250499, 0.22, 0.78, 0.251102
0.95, 0.239745, 0.22, 0.78, 0.239742
0.95, 0.250073, 0.22, 0.78, 0.248202
0.95, 0.250446, 0.22, 0.78, 0.251378
0.95, 0.248231, 0.22, 0.78, 0.251917
0.95, 0.24887, 0.22, 0.78, 0.255979
0.95, 0.247843, 0.22, 0.78, 0.247733
0.95, 0.241648, 0.22, 0.78, 0.243523
0.95, 0.240798, 0.22, 0.78, 0.242881
0.95, 0.250361, 0.22, 0.78, 0.250269
0.95, 0.241488, 0.22, 0.78, 0.243197
0.95, 0.250796, 0.22, 0.78, 0.2511
0.95, 0.246668, 0.22, 0.78, 0.247755
0.95, 0.244618, 0.22, 0.78, 0.24337
0.95, 0.242564, 0.22, 0.78, 0.247634
0.95, 0.237332, 0.22, 0.78, 0.243541
0.95, 0.241266, 0.22, 0.78, 0.245309
0.95, 0.237698, 0.22, 0.78, 0.245215
0.95, 0.238521, 0.22, 0.78, 0.244565
0.95, 0.260796, 0.23, 0.77, 0.261323
0.95, 0.255229, 0.23, 0.77, 0.259211
0.95, 0.259564, 0.23, 0.77, 0.257484
0.95, 0.25288, 0.23, 0.77, 0.255442
0.95, 0.256033, 0.23, 0.77, 0.259551
0.95, 0.257289, 0.23, 0.77, 0.262323
0.95, 0.261324, 0.23, 0.77, 0.264646
0.95, 0.259774, 0.23, 0.77, 0.261109
0.95, 0.264582, 0.23, 0.77, 0.267937
0.95, 0.264572, 0.23, 0.77, 0.264477
0.95, 0.253113, 0.23, 0.77, 0.262542
0.95, 0.262829, 0.23, 0.77, 0.263378
0.95, 0.256984, 0.23, 0.77, 0.261679
0.95, 0.257221, 0.23, 0.77, 0.264398
0.95, 0.264353, 0.23, 0.77, 0.261056
0.95, 0.262772, 0.23, 0.77, 0.264521
0.95, 0.254376, 0.23, 0.77, 0.256646
0.95, 0.263088, 0.23, 0.77, 0.266643
0.95, 0.257863, 0.23, 0.77, 0.256523
0.95, 0.258797, 0.23, 0.77, 0.259797
0.95, 0.250463, 0.23, 0.77, 0.259763
0.95, 0.24933, 0.23, 0.77, 0.257032
0.95, 0.247775, 0.23, 0.77, 0.256109
0.95, 0.262414, 0.23, 0.77, 0.263471
0.95, 0.266215, 0.23, 0.77, 0.271949
0.95, 0.27974, 0.24, 0.76, 0.280132
0.95, 0.272939, 0.24, 0.76, 0.276919
0.95, 0.277267, 0.24, 0.76, 0.277818
0.95, 0.270172, 0.24, 0.76, 0.275268
0.95, 0.27244, 0.24, 0.76, 0.275508
0.95, 0.265592, 0.24, 0.76, 0.269559
0.95, 0.282558, 0.24, 0.76, 0.280908
0.95, 0.272613, 0.24, 0.76, 0.274231
0.95, 0.267069, 0.24, 0.76, 0.27139
0.95, 0.278641, 0.24, 0.76, 0.279555
0.95, 0.26882, 0.24, 0.76, 0.270456
0.95, 0.269935, 0.24, 0.76, 0.272333
0.95, 0.270435, 0.24, 0.76, 0.275315
0.95, 0.263785, 0.24, 0.76, 0.273059
0.95, 0.276526, 0.24, 0.76, 0.275774
0.95, 0.268669, 0.24, 0.76, 0.272893
0.95, 0.266732, 0.24, 0.76, 0.26895
0.95, 0.265278, 0.24, 0.76, 0.27145
0.95, 0.276249, 0.24, 0.76, 0.277654
0.95, 0.264976, 0.24, 0.76, 0.27321
0.95, 0.271159, 0.24, 0.76, 0.271351
0.95, 0.276832, 0.24, 0.76, 0.279359
0.95, 0.272291, 0.24, 0.76, 0.275839
0.95, 0.265998, 0.24, 0.76, 0.269263
0.95, 0.2772, 0.24, 0.76, 0.276032
0.95, 0.287673, 0.25, 0.75, 0.289333
0.95, 0.288528, 0.25, 0.75, 0.289848
0.95, 0.296707, 0.25, 0.75, 0.297007
0.95, 0.287319, 0.25, 0.75, 0.28278
0.95, 0.284512, 0.25, 0.75, 0.287003
0.95, 0.287661, 0.25, 0.75, 0.29064
0.95, 0.29306, 0.25, 0.75, 0.292842
0.95, 0.276633, 0.25, 0.75, 0.279396
0.95, 0.284035, 0.25, 0.75, 0.28231
0.95, 0.29666, 0.25, 0.75, 0.292909
0.95, 0.282426, 0.25, 0.75, 0.285409
0.95, 0.289052, 0.25, 0.75, 0.29432
0.95, 0.281169, 0.25, 0.75, 0.283662
0.95, 0.273499, 0.25, 0.75, 0.279091
