# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_pure_selfish_gamma.txt
# Gamma schedule: schedules/gamma_schedule_rapid.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.190092, 0.17, 0.83, 0.192507
0.95, 0.191435, 0.17, 0.83, 0.185054
0.95, 0.18582, 0.17, 0.83, 0.189253
0.95, 0.180558, 0.17, 0.83, 0.18107
0.95, 0.187097, 0.17, 0.83, 0.186095
0.95, 0.183651, 0.17, 0.83, 0.186115
0.95, 0.175445, 0.17, 0.83, 0.176944
0.95, 0.186681, 0.17, 0.83, 0.185534
0.95, 0.179453, 0.17, 0.83, 0.182341
0.95, 0.187092, 0.17, 0.83, 0.18692
0.95, 0.186899, 0.17, 0.83, 0.18825
0.95, 0.187214, 0.17, 0.83, 0.186158
0.95, 0.18336, 0.17, 0.83, 0.182712
0.95, 0.190195, 0.17, 0.83, 0.192477
0.95, 0.17434, 0.17, 0.83, 0.177521
0.95, 0.181539, 0.17, 0.83, 0.186748
0.95, 0.188051, 0.17, 0.83, 0.18385
0.95, 0.178212, 0.17, 0.83, 0.183186
0.95, 0.180089, 0.17, 0.83, 0.181704
0.95, 0.184951, 0.17, 0.83, 0.186386
0.95, 0.192244, 0.17, 0.83, 0.189065
0.95, 0.186567, 0.17, 0.83, 0.185485
0.95, 0.186569, 0.17, 0.83, 0.184789
0.95, 0.191703, 0.18, 0.82, 0.19661
0.95, 0.191654, 0.18, 0.82, 0.19366
0.95, 0.185534, 0.18, 0.82, 0.193373
0.95, 0.19168, 0.18, 0.82, 0.191988
0.95, 0.188781, 0.18, 0.82, 0.192452
0.95, 0.199094, 0.18, 0.82, 0.201349
0.95, 0.198128, 0.18, 0.82, 0.198375
0.95, 0.195102, 0.18, 0.82, 0.195663
0.95, 0.191099, 0.18, 0.82, 0.197851
0.95, 0.187854, 0.18, 0.82, 0.193385
0.95, 0.196324, 0.18, 0.82, 0.198005
0.95, 0.198675, 0.18, 0.82, 0.197006
0.95, 0.192207, 0.18, 0.82, 0.197649
0.95, 0.183532, 0.18, 0.82, 0.191121
0.95, 0.197136, 0.18, 0.82, 0.194378
0.95, 0.194946, 0.18, 0.82, 0.194509
0.95, 0.201158, 0.18, 0.82, 0.198359
0.95, 0.194961, 0.18, 0.82, 0.199603
0.95, 0.198563, 0.18, 0.82, 0.197624
0.95, 0.198278, 0.18, 0.82, 0.197277
0.95, 0.195009, 0.18, 0.82, 0.197124
0.95, 0.197644, 0.18, 0.82, 0.200878
0.95, 0.195295, 0.18, 0.82, 0.199603
0.95, 0.190311, 0.18, 0.82, 0.192028
0.95, 0.192279, 0.18, 0.82, 0.190526
0.95, 0.211513, 0.19, 0.81, 0.210195
0.95, 0.208443, 0.19, 0.81, 0.210305
0.95, 0.210938, 0.19, 0.81, 0.211563
0.95, 0.204805, 0.19, 0.81, 0.207418
0.95, 0.195001, 0.19, 0.81, 0.201059
0.95, 0.203498, 0.19, 0.81, 0.206061
0.95, 0.206957, 0.19, 0.81, 0.208687
0.95, 0.199454, 0.19, 0.81, 0.205636
0.95, 0.201057, 0.19, 0.81, 0.208285
0.95, 0.205808, 0.19, 0.81, 0.207691
0.95, 0.207205, 0.19, 0.81, 0.207812
0.95, 0.204388, 0.19, 0.81, 0.205534
0.95, 0.202776, 0.19, 0.81, 0.203093
0.95, 0.202494, 0.19, 0.81, 0.205057
