# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_selfish.txt
# Gamma schedule: schedules/gamma_schedule_rapid.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.273804, 0.24, 0.76, 0.276794
0.95, 0.266765, 0.24, 0.76, 0.270992
0.95, 0.265943, 0.24, 0.76, 0.272777
0.95, 0.264637, 0.24, 0.76, 0.274468
0.95, 0.268639, 0.24, 0.76, 0.27735
0.95, 0.273878, 0.24, 0.76, 0.280058
0.95, 0.276793, 0.24, 0.76, 0.281284
0.95, 0.274708, 0.24, 0.76, 0.281939
0.95, 0.271839, 0.24, 0.76, 0.272512
0.95, 0.282244, 0.24, 0.76, 0.28505
0.95, 0.271029, 0.24, 0.76, 0.277937
0.95, 0.277267, 0.24, 0.76, 0.274736
0.95, 0.286354, 0.24, 0.76, 0.284913
0.95, 0.261348, 0.24, 0.76, 0.273312
0.95, 0.282041, 0.24, 0.76, 0.282254
0.95, 0.277293, 0.24, 0.76, 0.276494
0.95, 0.280663, 0.24, 0.76, 0.282334
0.95, 0.268345, 0.24, 0.76, 0.272634
0.95, 0.268302, 0.24, 0.76, 0.271618
0.95, 0.276006, 0.24, 0.76, 0.283355
0.95, 0.285504, 0.24, 0.76, 0.28468
0.95, 0.292162, 0.25, 0.75, 0.298189
0.95, 0.28628, 0.25, 0.75, 0.292496
0.95, 0.289719, 0.25, 0.75, 0.291669
0.95, 0.285911, 0.25, 0.75, 0.289988
0.95, 0.294931, 0.25, 0.75, 0.291259
0.95, 0.288175, 0.25, 0.75, 0.291058
0.95, 0.289018, 0.25, 0.75, 0.291598
0.95, 0.28796, 0.25, 0.75, 0.288832
0.95, 0.300201, 0.25, 0.75, 0.301733
0.95, 0.288854, 0.25, 0.75, 0.294762
0.95, 0.290687, 0.25, 0.75, 0.288654
0.95, 0.291235, 0.25, 0.75, 0.29027
0.95, 0.290331, 0.25, 0.75, 0.290536
0.95, 0.288697, 0.25, 0.75, 0.289514
0.95, 0.287908, 0.25, 0.75, 0.295063
0.95, 0.283755, 0.25, 0.75, 0.286274
0.95, 0.274633, 0.25, 0.75, 0.28535
0.95, 0.284614, 0.25, 0.75, 0.291965
0.95, 0.288859, 0.25, 0.75, 0.297757
0.95, 0.279234, 0.25, 0.75, 0.287023
0.95, 0.293288, 0.25, 0.75, 0.291565
0.95, 0.280285, 0.25, 0.75, 0.28612
0.95, 0.279664, 0.25, 0.75, 0.285393
0.95, 0.292715, 0.25, 0.75, 0.291221
0.95, 0.298368, 0.25, 0.75, 0.298049
0.95, 0.310325, 0.26, 0.74, 0.306213
0.95, 0.300525, 0.26, 0.74, 0.303376
0.95, 0.299733, 0.26, 0.74, 0.304791
0.95, 0.295352, 0.26, 0.74, 0.29882
0.95, 0.299136, 0.26, 0.74, 0.298039
0.95, 0.293591, 0.26, 0.74, 0.297243
0.95, 0.295799, 0.26, 0.74, 0.308144
0.95, 0.301791, 0.26, 0.74, 0.302654
0.95, 0.309355, 0.26, 0.74, 0.309546
0.95, 0.300384, 0.26, 0.74, 0.301032
0.95, 0.308137, 0.26, 0.74, 0.311464
0.95, 0.307893, 0.26, 0.74, 0.307413
0.95, 0.298664, 0.26, 0.74, 0.303826
0.95, 0.309547, 0.26, 0.74, 0.305244
0.95, 0.295466, 0.26, 0.74, 0.300141
0.95, 0.303092, 0.26, 0.74, 0.31081
0.95, 0.303757, 0.26, 0.74, 0.306235
0.95, 0.302504, 0.26, 0.74, 0.310965
0.95, 0.293648, 0.26, 0.74, 0.29726
0.95, 0.29681, 0.26, 0.74, 0.301916
0.95, 0.306254, 0.26, 0.74, 0.306851
0.95, 0.288856, 0.26, 0.74, 0.295214
0.95, 0.300876, 0.26, 0.74, 0.304926
0.95, 0.301681, 0.26, 0.74, 0.303939
0.95, 0.300091, 0.26, 0.74, 0.304426
0.95, 0.317544, 0.27, 0.73, 0.323622
0.95, 0.318184, 0.27, 0.73, 0.319918
0.95, 0.329339, 0.27, 0.73, 0.330421
0.95, 0.32668, 0.27, 0.73, 0.330222
0.95, 0.317637, 0.27, 0.73, 0.321961
0.95, 0.330045, 0.27, 0.73, 0.331974
0.95, 0.325673, 0.27, 0.73, 0.331157
0.95, 0.313786, 0.27, 0.73, 0.318786
0.95, 0.309246, 0.27, 0.73, 0.316037
0.95, 0.31242, 0.27, 0.73, 0.319524
0.95, 0.306363, 0.27, 0.73, 0.314144
0.95, 0.321103, 0.27, 0.73, 0.324624
0.95, 0.317152, 0.27, 0.73, 0.322954
0.95, 0.318638, 0.27, 0.73, 0.326451
0.95, 0.323027, 0.27, 0.73, 0.318968
0.95, 0.314151, 0.27, 0.73, 0.319232
0.95, 0.32479, 0.27, 0.73, 0.322069
0.95, 0.320231, 0.27, 0.73, 0.319551
0.95, 0.31138, 0.27, 0.73, 0.32017
0.95, 0.318824, 0.27, 0.73, 0.319647
0.95, 0.317708, 0.27, 0.73, 0.316761
0.95, 0.324063, 0.27, 0.73, 0.323517
0.95, 0.330614, 0.27, 0.73, 0.335288
0.95, 0.318059, 0.27, 0.73, 0.328388
0.95, 0.31258, 0.27, 0.73, 0.314164
0.95, 0.323362, 0.28, 0.72, 0.33129
0.95, 0.335361, 0.28, 0.72, 0.338657
0.95, 0.339348, 0.28, 0.72, 0.340855
0.95, 0.334365, 0.28, 0.72, 0.33851
0.95, 0.340825, 0.28, 0.72, 0.341358
0.95, 0.327801, 0.28, 0.72, 0.337182
0.95, 0.327875, 0.28, 0.72, 0.330763
0.95, 0.324214, 0.28, 0.72, 0.332271
0.95, 0.332582, 0.28, 0.72, 0.335554
0.95, 0.337098, 0.28, 0.72, 0.332855
0.95, 0.335639, 0.28, 0.72, 0.343165
0.95, 0.337866, 0.28, 0.72, 0.339153
0.95, 0.336166, 0.28, 0.72, 0.335749
0.95, 0.345409, 0.28, 0.72, 0.34534
0.95, 0.320235, 0.28, 0.72, 0.328205
0.95, 0.337016, 0.28, 0.72, 0.336616
0.95, 0.329382, 0.28, 0.72, 0.330876
0.95, 0.336186, 0.28, 0.72, 0.34324
0.95, 0.321439, 0.28, 0.72, 0.32837
0.95, 0.340708, 0.28, 0.72, 0.345074
0.95, 0.332355, 0.28, 0.72, 0.337467
0.95, 0.326087, 0.28, 0.72, 0.338436
0.95, 0.341773, 0.28, 0.72, 0.33719
0.95, 0.338928, 0.28, 0.72, 0.340658
0.95, 0.344881, 0.28, 0.72, 0.348911
0.95, 0.344773, 0.29, 0.71, 0.350667
0.95, 0.341554, 0.29, 0.71, 0.346204
0.95, 0.349776, 0.29, 0.71, 0.356201
0.95, 0.343108, 0.29, 0.71, 0.347425
0.95, 0.346162, 0.29, 0.71, 0.355043
0.95, 0.344932, 0.29, 0.71, 0.348814
0.95, 0.339321, 0.29, 0.71, 0.346898
0.95, 0.350173, 0.29, 0.71, 0.350505
0.95, 0.348231, 0.29, 0.71, 0.35179
0.95, 0.357324, 0.29, 0.71, 0.360869
0.95, 0.354632, 0.29, 0.71, 0.35704
0.95, 0.352772, 0.29, 0.71, 0.353287
0.95, 0.348009, 0.29, 0.71, 0.351229
0.95, 0.344412, 0.29, 0.71, 0.352595
0.95, 0.333517, 0.29, 0.71, 0.342358
0.95, 0.343939, 0.29, 0.71, 0.350566
0.95, 0.347027, 0.29, 0.71, 0.349016
0.95, 0.346197, 0.29, 0.71, 0.351173
0.95, 0.353842, 0.29, 0.71, 0.356363
0.95, 0.348683, 0.29, 0.71, 0.355621
0.95, 0.357011, 0.29, 0.71, 0.356571
0.95, 0.347963, 0.29, 0.71, 0.350652
0.95, 0.353801, 0.29, 0.71, 0.354733
0.95, 0.350259, 0.29, 0.71, 0.350082
0.95, 0.350974, 0.29, 0.71, 0.356934
0.95, 0.355245, 0.3, 0.7, 0.362503
0.95, 0.366756, 0.3, 0.7, 0.371711
0.95, 0.368653, 0.3, 0.7, 0.371441
0.95, 0.357046, 0.3, 0.7, 0.359026
