# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_reverse_aggressive.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.228918, 0.2, 0.8, 0.223764
0.95, 0.229259, 0.2, 0.8, 0.224738
0.95, 0.229548, 0.2, 0.8, 0.225962
0.95, 0.215623, 0.2, 0.8, 0.221669
0.95, 0.219133, 0.2, 0.8, 0.222042
0.95, 0.221028, 0.2, 0.8, 0.222
0.95, 0.223227, 0.2, 0.8, 0.221973
0.95, 0.21707, 0.2, 0.8, 0.222235
0.95, 0.211528, 0.2, 0.8, 0.220396
0.95, 0.216676, 0.2, 0.8, 0.223921
0.95, 0.224947, 0.2, 0.8, 0.223063
0.95, 0.226002, 0.2, 0.8, 0.223193
0.95, 0.218112, 0.2, 0.8, 0.216495
0.95, 0.217042, 0.2, 0.8, 0.224064
0.95, 0.229953, 0.2, 0.8, 0.23096
0.95, 0.225436, 0.2, 0.8, 0.226746
0.95, 0.226296, 0.2, 0.8, 0.224436
0.95, 0.235143, 0.21, 0.79, 0.237236
0.95, 0.233717, 0.21, 0.79, 0.236957
0.95, 0.236913, 0.21, 0.79, 0.239353
0.95, 0.231627, 0.21, 0.79, 0.238025
0.95, 0.233688, 0.21, 0.79, 0.234983
0.95, 0.231783, 0.21, 0.79, 0.232348
0.95, 0.234441, 0.21, 0.79, 0.237548
0.95, 0.223577, 0.21, 0.79, 0.227316
0.95, 0.235205, 0.21, 0.79, 0.244062
0.95, 0.238551, 0.21, 0.79, 0.240267
0.95, 0.238379, 0.21, 0.79, 0.240513
0.95, 0.229902, 0.21, 0.79, 0.234865
0.95, 0.226828, 0.21, 0.79, 0.228949
0.95, 0.231174, 0.21, 0.79, 0.233823
0.95, 0.227235, 0.21, 0.79, 0.230838
0.95, 0.230872, 0.21, 0.79, 0.235312
0.95, 0.245353, 0.21, 0.79, 0.241217
0.95, 0.230636, 0.21, 0.79, 0.234379
0.95, 0.227177, 0.21, 0.79, 0.235614
0.95, 0.233322, 0.21, 0.79, 0.23426
0.95, 0.23655, 0.21, 0.79, 0.237425
0.95, 0.237014, 0.21, 0.79, 0.236784
0.95, 0.227483, 0.21, 0.79, 0.233518
0.95, 0.240059, 0.21, 0.79, 0.238714
0.95, 0.230133, 0.21, 0.79, 0.239776
0.95, 0.246171, 0.22, 0.78, 0.248812
0.95, 0.250537, 0.22, 0.78, 0.249629
0.95, 0.242935, 0.22, 0.78, 0.248484
