Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00417194, 0.246269, 0.01, 0.749559
0.25, 0, 0.00357728, 0.246033, 0.01, 0.75039
0.25, 0, 0.00372534, 0.24488, 0.01, 0.751394
0.25, 0, 0.0056636, 0.259261, 0.01, 0.735076
0.25, 0, 0.00495339, 0.254996, 0.01, 0.740051
0.25, 0, 0.00429097, 0.253189, 0.01, 0.74252
0.25, 0, 0.0049898, 0.247946, 0.01, 0.747064
0.25, 0, 0.0043558, 0.252213, 0.01, 0.743431
0.25, 0, 0.00484188, 0.247724, 0.01, 0.747434
0.25, 0, 0.00444514, 0.247362, 0.01, 0.748193
0.25, 0, 0.00480327, 0.248322, 0.01, 0.746874
0.25, 0, 0.00392682, 0.253665, 0.01, 0.742408
0.25, 0, 0.00417581, 0.24696, 0.01, 0.748864
0.25, 0, 0.00498611, 0.254827, 0.01, 0.740186
0.25, 0, 0.00505853, 0.238453, 0.01, 0.756489
0.25, 0, 0.00409755, 0.250845, 0.01, 0.745058
0.25, 0, 0.00380988, 0.244781, 0.01, 0.751409
0.25, 0, 0.00362245, 0.247654, 0.01, 0.748723
0.25, 0, 0.003313, 0.245704, 0.01, 0.750983
0.25, 0, 0.00414222, 0.245866, 0.01, 0.749992
0.25, 0, 0.0047716, 0.254831, 0.01, 0.740397
0.25, 0, 0.00355424, 0.253036, 0.01, 0.74341
0.25, 0, 0.00376545, 0.247641, 0.01, 0.748594
0.25, 0, 0.00359523, 0.253829, 0.01, 0.742576
0.25, 0, 0.00421966, 0.245446, 0.01, 0.750334
0.25, 0, 0.00496112, 0.251574, 0.01, 0.743465
0.25, 0, 0.00433566, 0.240356, 0.01, 0.755308
0.25, 0, 0.00499372, 0.248275, 0.01, 0.746731
0.25, 0, 0.00638505, 0.248667, 0.01, 0.744948
0.25, 0, 0.00400332, 0.249853, 0.01, 0.746144
0.25, 0, 0.00372719, 0.24737, 0.01, 0.748902
0.25, 0, 0.00452351, 0.244637, 0.01, 0.750839
0.25, 0, 0.00443487, 0.256645, 0.01, 0.73892
0.25, 0, 0.00467856, 0.2402, 0.01, 0.755122
0.25, 0, 0.00451426, 0.252065, 0.01, 0.743421
0.25, 0, 0.00481813, 0.252397, 0.01, 0.742785
