Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00476051, 0.242197, 0.01, 0.753043
0.25, 0, 0.00563774, 0.248339, 0.01, 0.746023
0.25, 0, 0.00405927, 0.250265, 0.01, 0.745676
0.25, 0, 0.00440544, 0.245532, 0.01, 0.750062
0.25, 0, 0.00416658, 0.25143, 0.01, 0.744403
0.25, 0, 0.00257802, 0.250144, 0.01, 0.747278
0.25, 0, 0.00384256, 0.247961, 0.01, 0.748197
0.25, 0, 0.00314938, 0.260826, 0.01, 0.736024
0.25, 0, 0.00376777, 0.247788, 0.01, 0.748445
0.25, 0, 0.00533746, 0.234996, 0.01, 0.759666
0.25, 0, 0.00364806, 0.24995, 0.01, 0.746402
0.25, 0, 0.00498569, 0.258284, 0.01, 0.73673
0.25, 0, 0.00463924, 0.254447, 0.01, 0.740913
0.25, 0, 0.00359966, 0.255736, 0.01, 0.740664
0.25, 0, 0.00312714, 0.24298, 0.01, 0.753892
0.25, 0, 0.00564837, 0.244102, 0.01, 0.75025
0.25, 0, 0.00338089, 0.255362, 0.01, 0.741257
0.25, 0, 0.00447415, 0.252114, 0.01, 0.743412
0.25, 0, 0.00603723, 0.253187, 0.01, 0.740776
0.25, 0, 0.00447708, 0.251642, 0.01, 0.743881
0.25, 0, 0.00480097, 0.24474, 0.01, 0.750459
0.25, 0, 0.00612167, 0.250076, 0.01, 0.743802
0.25, 0, 0.00273026, 0.255074, 0.01, 0.742196
0.25, 0, 0.00465294, 0.242585, 0.01, 0.752762
0.25, 0, 0.00501571, 0.242968, 0.01, 0.752016
0.25, 0, 0.00499481, 0.256006, 0.01, 0.738999
0.25, 0, 0.00340553, 0.25466, 0.01, 0.741935
0.25, 0, 0.00333978, 0.25842, 0.01, 0.73824
0.25, 0, 0.00297046, 0.246468, 0.01, 0.750562
0.25, 0, 0.00254448, 0.244151, 0.01, 0.753305
0.25, 0, 0.00369522, 0.237504, 0.01, 0.758801
0.25, 0, 0.00420396, 0.245033, 0.01, 0.750763
0.25, 0, 0.00393519, 0.249991, 0.01, 0.746074
0.25, 0, 0.00463415, 0.254465, 0.01, 0.740901
0.25, 0, 0.00430828, 0.242587, 0.01, 0.753104
0.25, 0, 0.00524254, 0.247535, 0.01, 0.747222
0.25, 0, 0.00454821, 0.248724, 0.01, 0.746727
0.25, 0, 0.00435762, 0.234892, 0.01, 0.760751
0.25, 0, 0.00437806, 0.250962, 0.01, 0.74466
0.25, 0, 0.00419158, 0.250825, 0.01, 0.744984
0.25, 0, 0.00384046, 0.247012, 0.01, 0.749148
0.25, 0, 0.00383172, 0.247935, 0.01, 0.748233
0.25, 0, 0.00407256, 0.251116, 0.01, 0.744811
0.25, 0, 0.0064899, 0.253395, 0.01, 0.740115
0.25, 0, 0.00612123, 0.255143, 0.01, 0.738735
0.25, 0, 0.00399332, 0.236249, 0.01, 0.759758
0.25, 0, 0.00596182, 0.262094, 0.01, 0.731944
0.25, 0, 0.0046251, 0.244735, 0.01, 0.75064
0.25, 0, 0.00464925, 0.245606, 0.01, 0.749745
0.25, 0, 0.0038329, 0.25118, 0.01, 0.744987
