Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00379811, 0.25081, 0.01, 0.745392
0.25, 0, 0.00394214, 0.261125, 0.01, 0.734933
0.25, 0, 0.00377603, 0.250678, 0.01, 0.745546
0.25, 0, 0.00434665, 0.248389, 0.01, 0.747265
0.25, 0, 0.00429781, 0.259247, 0.01, 0.736455
0.25, 0, 0.00378091, 0.257023, 0.01, 0.739196
0.25, 0, 0.00593336, 0.245316, 0.01, 0.748751
0.25, 0, 0.00475216, 0.248634, 0.01, 0.746614
0.25, 0, 0.00462167, 0.249079, 0.01, 0.746299
0.25, 0, 0.00575885, 0.256382, 0.01, 0.737859
0.25, 0, 0.00502161, 0.247881, 0.01, 0.747098
0.25, 0, 0.0047873, 0.244844, 0.01, 0.750369
0.25, 0, 0.00615465, 0.260669, 0.01, 0.733176
0.25, 0, 0.00415919, 0.249079, 0.01, 0.746761
0.25, 0, 0.0047025, 0.243572, 0.01, 0.751725
0.25, 0, 0.00458398, 0.239983, 0.01, 0.755433
0.25, 0, 0.00395943, 0.251985, 0.01, 0.744055
0.25, 0, 0.00383118, 0.249642, 0.01, 0.746527
0.25, 0, 0.00406398, 0.246936, 0.01, 0.749
0.25, 0, 0.0047302, 0.258042, 0.01, 0.737227
0.25, 0, 0.00448883, 0.242531, 0.01, 0.75298
0.25, 0, 0.00432294, 0.250658, 0.01, 0.745019
0.25, 0, 0.00437481, 0.243896, 0.01, 0.751729
0.25, 0, 0.00518501, 0.239663, 0.01, 0.755152
0.25, 0, 0.00475776, 0.241863, 0.01, 0.753379
0.25, 0, 0.00406194, 0.245981, 0.01, 0.749957
0.25, 0, 0.00178453, 0.242422, 0.01, 0.755793
0.25, 0, 0.00297881, 0.260064, 0.01, 0.736958
0.25, 0, 0.0046365, 0.250475, 0.01, 0.744889
0.25, 0, 0.00392589, 0.255489, 0.01, 0.740586
0.25, 0, 0.00503781, 0.253305, 0.01, 0.741658
0.25, 0, 0.00569442, 0.241934, 0.01, 0.752372
0.25, 0, 0.00378785, 0.250654, 0.01, 0.745558
0.25, 0, 0.00411292, 0.264463, 0.01, 0.731424
0.25, 0, 0.00383117, 0.259622, 0.01, 0.736547
0.25, 0, 0.00309207, 0.234259, 0.01, 0.762649
0.25, 0, 0.00387406, 0.250957, 0.01, 0.745169
0.25, 0, 0.00419497, 0.249014, 0.01, 0.746791
0.25, 0, 0.00464733, 0.250672, 0.01, 0.744681
0.25, 0, 0.00449038, 0.249062, 0.01, 0.746448
0.25, 0, 0.00390921, 0.255044, 0.01, 0.741046
0.25, 0, 0.00390782, 0.24529, 0.01, 0.750802
0.25, 0, 0.00548533, 0.256817, 0.01, 0.737698
0.25, 0, 0.00511503, 0.2486, 0.01, 0.746285
0.25, 0, 0.00313209, 0.24948, 0.01, 0.747388
0.25, 0, 0.00503461, 0.249846, 0.01, 0.745119
0.25, 0, 0.00244175, 0.253637, 0.01, 0.743921
0.25, 0, 0.00491258, 0.239076, 0.01, 0.756011
0.25, 0, 0.00552389, 0.24689, 0.01, 0.747587
0.25, 0, 0.00492917, 0.257193, 0.01, 0.737877
0.25, 0, 0.00521903, 0.246477, 0.01, 0.748304
0.25, 0, 0.00465479, 0.241848, 0.01, 0.753497
0.25, 0, 0.00562645, 0.241203, 0.01, 0.75317
0.25, 0, 0.00426041, 0.260463, 0.01, 0.735276
0.25, 0, 0.00365429, 0.242643, 0.01, 0.753703
0.25, 0, 0.00602765, 0.250621, 0.01, 0.743351
0.25, 0, 0.00420903, 0.244815, 0.01, 0.750976
0.25, 0, 0.00324232, 0.256357, 0.01, 0.740401
0.25, 0, 0.00346594, 0.251807, 0.01, 0.744727
0.25, 0, 0.00531112, 0.242994, 0.01, 0.751695
0.25, 0, 0.00437115, 0.248594, 0.01, 0.747035
0.25, 0, 0.00375443, 0.246318, 0.01, 0.749927
0.25, 0, 0.00348263, 0.250712, 0.01, 0.745806
0.25, 0, 0.0038506, 0.254433, 0.01, 0.741716
0.25, 0, 0.00535392, 0.248635, 0.01, 0.746012
