Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00114448, 0.253662, 0.005, 0.745194
0.25, 0, 0.00198905, 0.254112, 0.005, 0.743899
0.25, 0, 0.00211233, 0.245347, 0.005, 0.752541
0.25, 0, 0.0020812, 0.252982, 0.005, 0.744937
0.25, 0, 0.00275409, 0.238999, 0.005, 0.758247
0.25, 0, 0.00268443, 0.245386, 0.005, 0.75193
0.25, 0, 0.00133, 0.259934, 0.005, 0.738736
0.25, 0, 0.00180988, 0.257716, 0.005, 0.740474
0.25, 0, 0.00303408, 0.248108, 0.005, 0.748858
0.25, 0, 0.00187447, 0.242278, 0.005, 0.755847
0.25, 0, 0.0016885, 0.247222, 0.005, 0.75109
0.25, 0, 0.00171601, 0.242461, 0.005, 0.755823
0.25, 0, 0.0022051, 0.247105, 0.005, 0.75069
0.25, 0, 0.00205571, 0.245282, 0.005, 0.752662
0.25, 0, 0.00168222, 0.241496, 0.005, 0.756822
0.25, 0, 0.00175029, 0.253355, 0.005, 0.744895
0.25, 0, 0.00234162, 0.249845, 0.005, 0.747813
0.25, 0, 0.00233251, 0.252905, 0.005, 0.744762
0.25, 0, 0.00269445, 0.247843, 0.005, 0.749463
0.25, 0, 0.00169204, 0.253137, 0.005, 0.745171
0.25, 0, 0.0020573, 0.23914, 0.005, 0.758803
0.25, 0, 0.00171455, 0.248463, 0.005, 0.749822
0.25, 0, 0.00213498, 0.25056, 0.005, 0.747305
0.25, 0, 0.00254931, 0.25738, 0.005, 0.740071
0.25, 0, 0.00216508, 0.260813, 0.005, 0.737022
0.25, 0, 0.00327107, 0.236586, 0.005, 0.760143
0.25, 0, 0.00191092, 0.248907, 0.005, 0.749182
0.25, 0, 0.0021043, 0.249368, 0.005, 0.748528
0.25, 0, 0.00246034, 0.248794, 0.005, 0.748746
0.25, 0, 0.00215199, 0.237848, 0.005, 0.76
0.25, 0, 0.00245509, 0.242533, 0.005, 0.755012
0.25, 0, 0.00196948, 0.241309, 0.005, 0.756721
0.25, 0, 0.00197144, 0.257019, 0.005, 0.741009
0.25, 0, 0.00257793, 0.24859, 0.005, 0.748832
0.25, 0, 0.00270227, 0.246297, 0.005, 0.751
0.25, 0, 0.00218779, 0.254513, 0.005, 0.7433
0.25, 0, 0.00127696, 0.238752, 0.005, 0.759971
0.25, 0, 0.00173929, 0.259493, 0.005, 0.738768
0.25, 0, 0.00250171, 0.247742, 0.005, 0.749756
0.25, 0, 0.000910115, 0.25019, 0.005, 0.748899
0.25, 0, 0.00152986, 0.250384, 0.005, 0.748086
0.25, 0, 0.00215651, 0.249266, 0.005, 0.748578
0.25, 0, 0.00244934, 0.240974, 0.005, 0.756577
0.25, 0, 0.0024108, 0.253044, 0.005, 0.744545
0.25, 0, 0.00200504, 0.259552, 0.005, 0.738443
0.25, 0, 0.00217368, 0.256416, 0.005, 0.74141
0.25, 0, 0.00342708, 0.25851, 0.005, 0.738063
0.25, 0, 0.0024423, 0.246658, 0.005, 0.7509
0.25, 0, 0.00207179, 0.251117, 0.005, 0.746811
0.25, 0, 0.00128335, 0.259675, 0.005, 0.739042
0.25, 0, 0.00238834, 0.24983, 0.005, 0.747782
0.25, 0, 0.00311914, 0.257687, 0.005, 0.739193
0.25, 0, 0.00182805, 0.254579, 0.005, 0.743593
0.25, 0, 0.00196055, 0.265993, 0.005, 0.732047
0.25, 0, 0.00308281, 0.2551, 0.005, 0.741817
0.25, 0, 0.0034767, 0.252533, 0.005, 0.74399
0.25, 0, 0.00225778, 0.252489, 0.005, 0.745253
0.25, 0, 0.00199, 0.245975, 0.005, 0.752035
0.25, 0, 0.00258044, 0.258384, 0.005, 0.739036
0.25, 0, 0.00129171, 0.247932, 0.005, 0.750776
0.25, 0, 0.00222621, 0.251983, 0.005, 0.745791
0.25, 0, 0.00193536, 0.249933, 0.005, 0.748131
0.25, 0, 0.00241118, 0.239548, 0.005, 0.758041
0.25, 0, 0.00182765, 0.246747, 0.005, 0.751425
0.25, 0, 0.00176213, 0.25012, 0.005, 0.748118
0.25, 0, 0.00167871, 0.254156, 0.005, 0.744165
0.25, 0, 0.00302283, 0.241075, 0.005, 0.755902
0.25, 0, 0.00156574, 0.252075, 0.005, 0.746359
0.25, 0, 0.00184876, 0.244559, 0.005, 0.753593
0.25, 0, 0.00152392, 0.243897, 0.005, 0.754579
0.25, 0, 0.00127817, 0.253668, 0.005, 0.745054
0.25, 0, 0.00191489, 0.258115, 0.005, 0.73997
0.25, 0, 0.00171694, 0.256249, 0.005, 0.742034
0.25, 0, 0.00157894, 0.257482, 0.005, 0.740939
0.25, 0, 0.00343207, 0.242329, 0.005, 0.754239
0.25, 0, 0.00157552, 0.252352, 0.005, 0.746073
0.25, 0, 0.00177831, 0.24768, 0.005, 0.750542
0.25, 0, 0.00169344, 0.254771, 0.005, 0.743536
0.25, 0, 0.00203832, 0.256934, 0.005, 0.741028
0.25, 0, 0.00238611, 0.25982, 0.005, 0.737794
0.25, 0, 0.00281103, 0.252949, 0.005, 0.74424
0.25, 0, 0.00317673, 0.251358, 0.005, 0.745465
0.25, 0, 0.00426456, 0.252361, 0.005, 0.743375
0.25, 0, 0.00239018, 0.247121, 0.005, 0.750489
0.25, 0, 0.0029043, 0.236204, 0.005, 0.760892
0.25, 0, 0.0026162, 0.255332, 0.005, 0.742052
0.25, 0, 0.00336844, 0.25031, 0.005, 0.746321
0.25, 0, 0.00199956, 0.244363, 0.005, 0.753637
0.25, 0, 0.00240426, 0.25521, 0.005, 0.742386
0.25, 0, 0.00251939, 0.251652, 0.005, 0.745829
0.25, 0, 0.00193895, 0.249942, 0.005, 0.748119
0.25, 0, 0.00195596, 0.256674, 0.005, 0.74137
0.25, 0, 0.00247192, 0.248839, 0.005, 0.748689
0.25, 0, 0.00197104, 0.252168, 0.005, 0.745861
0.25, 0, 0.00244271, 0.251874, 0.005, 0.745683
0.25, 0, 0.00323203, 0.252814, 0.005, 0.743954
0.25, 0, 0.00233903, 0.255183, 0.005, 0.742478
0.25, 0, 0.00222282, 0.242737, 0.005, 0.75504
0.25, 0, 0.00179497, 0.247095, 0.005, 0.75111
0.25, 0, 0.00129224, 0.250122, 0.005, 0.748586
0.25, 0, 0.00481782, 0.252735, 0.01, 0.742447
0.25, 0, 0.00447567, 0.256706, 0.01, 0.738818
0.25, 0, 0.00333049, 0.250497, 0.01, 0.746172
0.25, 0, 0.00472244, 0.243001, 0.01, 0.752277
0.25, 0, 0.00613112, 0.24693, 0.01, 0.746939
0.25, 0, 0.00275212, 0.252974, 0.01, 0.744274
0.25, 0, 0.00391207, 0.244391, 0.01, 0.751697
0.25, 0, 0.00414094, 0.253606, 0.01, 0.742253
0.25, 0, 0.00395686, 0.252807, 0.01, 0.743236
0.25, 0, 0.00603881, 0.24736, 0.01, 0.746601
0.25, 0, 0.00383937, 0.244804, 0.01, 0.751357
0.25, 0, 0.00441176, 0.249611, 0.01, 0.745977
0.25, 0, 0.00567084, 0.247913, 0.01, 0.746416
0.25, 0, 0.00565413, 0.25559, 0.01, 0.738756
0.25, 0, 0.00348681, 0.244667, 0.01, 0.751846
0.25, 0, 0.00748793, 0.255044, 0.01, 0.737468
0.25, 0, 0.00476361, 0.24993, 0.01, 0.745306
0.25, 0, 0.0039206, 0.25183, 0.01, 0.744249
0.25, 0, 0.00496383, 0.248327, 0.01, 0.746709
0.25, 0, 0.00298285, 0.256026, 0.01, 0.740991
0.25, 0, 0.00550909, 0.249444, 0.01, 0.745047
0.25, 0, 0.0038766, 0.237846, 0.01, 0.758278
0.25, 0, 0.00408489, 0.257366, 0.01, 0.738549
0.25, 0, 0.00289003, 0.246311, 0.01, 0.750799
0.25, 0, 0.00564476, 0.253421, 0.01, 0.740935
0.25, 0, 0.00373716, 0.258371, 0.01, 0.737892
0.25, 0, 0.00347832, 0.247636, 0.01, 0.748886
0.25, 0, 0.0046436, 0.257418, 0.01, 0.737938
0.25, 0, 0.00568885, 0.247259, 0.01, 0.747052
0.25, 0, 0.00475966, 0.244387, 0.01, 0.750853
0.25, 0, 0.00424363, 0.239982, 0.01, 0.755774
0.25, 0, 0.00657366, 0.251167, 0.01, 0.742259
0.25, 0, 0.00424307, 0.249357, 0.01, 0.7464
0.25, 0, 0.00485541, 0.254173, 0.01, 0.740971
0.25, 0, 0.0050933, 0.256865, 0.01, 0.738042
0.25, 0, 0.0045078, 0.242214, 0.01, 0.753278
0.25, 0, 0.00413956, 0.252907, 0.01, 0.742953
0.25, 0, 0.00644722, 0.244469, 0.01, 0.749084
0.25, 0, 0.00279939, 0.257735, 0.01, 0.739465
0.25, 0, 0.00418438, 0.250584, 0.01, 0.745232
0.25, 0, 0.00459741, 0.245101, 0.01, 0.750301
0.25, 0, 0.00357096, 0.248662, 0.01, 0.747767
0.25, 0, 0.00596804, 0.247326, 0.01, 0.746705
0.25, 0, 0.00343141, 0.243435, 0.01, 0.753134
0.25, 0, 0.00418229, 0.254984, 0.01, 0.740834
0.25, 0, 0.00358584, 0.253699, 0.01, 0.742715
0.25, 0, 0.00790108, 0.252666, 0.01, 0.739433
0.25, 0, 0.00382564, 0.235574, 0.01, 0.7606
0.25, 0, 0.00394723, 0.243021, 0.01, 0.753032
0.25, 0, 0.0047232, 0.247567, 0.01, 0.74771
0.25, 0, 0.00566591, 0.260273, 0.01, 0.734061
0.25, 0, 0.00489139, 0.249007, 0.01, 0.746102
0.25, 0, 0.0035432, 0.258661, 0.01, 0.737795
0.25, 0, 0.00493737, 0.246987, 0.01, 0.748076
0.25, 0, 0.00464085, 0.254825, 0.01, 0.740534
0.25, 0, 0.0041715, 0.243676, 0.01, 0.752153
0.25, 0, 0.00510362, 0.247399, 0.01, 0.747497
0.25, 0, 0.00391671, 0.242596, 0.01, 0.753488
0.25, 0, 0.00564354, 0.244173, 0.01, 0.750184
0.25, 0, 0.00432658, 0.243594, 0.01, 0.75208
0.25, 0, 0.00470689, 0.244097, 0.01, 0.751196
0.25, 0, 0.00527592, 0.266277, 0.01, 0.728447
0.25, 0, 0.00370469, 0.248972, 0.01, 0.747323
0.25, 0, 0.00317966, 0.245115, 0.01, 0.751705
0.25, 0, 0.00402095, 0.248886, 0.01, 0.747094
0.25, 0, 0.00335869, 0.249676, 0.01, 0.746965
0.25, 0, 0.00294853, 0.252268, 0.01, 0.744783
0.25, 0, 0.00418111, 0.248532, 0.01, 0.747287
0.25, 0, 0.0031081, 0.243818, 0.01, 0.753073
0.25, 0, 0.00305596, 0.247947, 0.01, 0.748997
0.25, 0, 0.00375394, 0.253609, 0.01, 0.742637
0.25, 0, 0.00413908, 0.252961, 0.01, 0.7429
0.25, 0, 0.00280269, 0.250329, 0.01, 0.746868
0.25, 0, 0.00524142, 0.248603, 0.01, 0.746156
0.25, 0, 0.00288699, 0.256787, 0.01, 0.740326
0.25, 0, 0.005059, 0.248967, 0.01, 0.745974
0.25, 0, 0.00535311, 0.247147, 0.01, 0.7475
0.25, 0, 0.00486592, 0.242445, 0.01, 0.752689
0.25, 0, 0.0026816, 0.251743, 0.01, 0.745576
0.25, 0, 0.00428577, 0.261471, 0.01, 0.734243
0.25, 0, 0.0048769, 0.250045, 0.01, 0.745078
0.25, 0, 0.00431749, 0.24759, 0.01, 0.748092
0.25, 0, 0.00385736, 0.247235, 0.01, 0.748907
0.25, 0, 0.00369862, 0.252508, 0.01, 0.743794
0.25, 0, 0.00412594, 0.242894, 0.01, 0.75298
0.25, 0, 0.00302722, 0.263715, 0.01, 0.733258
0.25, 0, 0.00425259, 0.261722, 0.01, 0.734026
0.25, 0, 0.00429436, 0.253485, 0.01, 0.742221
0.25, 0, 0.005002, 0.255024, 0.01, 0.739974
0.25, 0, 0.00468374, 0.248431, 0.01, 0.746885
0.25, 0, 0.00506129, 0.248293, 0.01, 0.746646
0.25, 0, 0.00498016, 0.247076, 0.01, 0.747943
0.25, 0, 0.00452657, 0.247754, 0.01, 0.747719
0.25, 0, 0.00376868, 0.24204, 0.01, 0.754191
0.25, 0, 0.00278468, 0.259202, 0.01, 0.738013
0.25, 0, 0.00416645, 0.244642, 0.01, 0.751192
0.25, 0, 0.00267126, 0.264218, 0.01, 0.733111
0.25, 0, 0.00353916, 0.258121, 0.01, 0.73834
0.25, 0, 0.00302178, 0.248496, 0.01, 0.748482
0.25, 0, 0.00472183, 0.256217, 0.01, 0.739061
0.25, 0, 0.00834487, 0.253428, 0.015, 0.738227
0.25, 0, 0.00527506, 0.247448, 0.015, 0.747277
0.25, 0, 0.00698883, 0.247496, 0.015, 0.745515
0.25, 0, 0.00779923, 0.241893, 0.015, 0.750308
0.25, 0, 0.0056321, 0.238835, 0.015, 0.755533
0.25, 0, 0.00763488, 0.250893, 0.015, 0.741472
0.25, 0, 0.00430885, 0.247377, 0.015, 0.748314
0.25, 0, 0.00896616, 0.246188, 0.015, 0.744846
0.25, 0, 0.00782034, 0.24983, 0.015, 0.742349
0.25, 0, 0.00822761, 0.25448, 0.015, 0.737292
0.25, 0, 0.00803947, 0.25827, 0.015, 0.733691
0.25, 0, 0.00718332, 0.263459, 0.015, 0.729358
0.25, 0, 0.00737945, 0.244304, 0.015, 0.748317
0.25, 0, 0.00536632, 0.248869, 0.015, 0.745765
0.25, 0, 0.0069497, 0.250221, 0.015, 0.74283
0.25, 0, 0.0070192, 0.260248, 0.015, 0.732732
0.25, 0, 0.00605984, 0.254057, 0.015, 0.739883
0.25, 0, 0.00710287, 0.250003, 0.015, 0.742894
0.25, 0, 0.00857425, 0.247877, 0.015, 0.743549
0.25, 0, 0.00630446, 0.246468, 0.015, 0.747227
0.25, 0, 0.00691791, 0.256036, 0.015, 0.737046
0.25, 0, 0.00845363, 0.242535, 0.015, 0.749011
0.25, 0, 0.00598122, 0.256864, 0.015, 0.737154
0.25, 0, 0.00401082, 0.246297, 0.015, 0.749692
0.25, 0, 0.00665473, 0.254557, 0.015, 0.738789
0.25, 0, 0.0058987, 0.237009, 0.015, 0.757092
0.25, 0, 0.00870099, 0.242572, 0.015, 0.748727
0.25, 0, 0.00623591, 0.245393, 0.015, 0.748371
0.25, 0, 0.00793774, 0.245451, 0.015, 0.746611
0.25, 0, 0.00766402, 0.249722, 0.015, 0.742614
0.25, 0, 0.00549093, 0.253264, 0.015, 0.741245
0.25, 0, 0.00684607, 0.255004, 0.015, 0.73815
0.25, 0, 0.00782962, 0.249881, 0.015, 0.742289
0.25, 0, 0.0071584, 0.245857, 0.015, 0.746985
0.25, 0, 0.00812939, 0.265653, 0.015, 0.726217
0.25, 0, 0.00558057, 0.257934, 0.015, 0.736485
0.25, 0, 0.00834243, 0.248723, 0.015, 0.742935
0.25, 0, 0.00702545, 0.249189, 0.015, 0.743785
0.25, 0, 0.00653086, 0.244734, 0.015, 0.748735
0.25, 0, 0.00878926, 0.2514, 0.015, 0.739811
0.25, 0, 0.00536456, 0.25214, 0.015, 0.742495
0.25, 0, 0.00673442, 0.249086, 0.015, 0.74418
0.25, 0, 0.00700996, 0.241609, 0.015, 0.751381
0.25, 0, 0.00788826, 0.24976, 0.015, 0.742352
0.25, 0, 0.00688595, 0.252468, 0.015, 0.740646
0.25, 0, 0.00776901, 0.247667, 0.015, 0.744564
0.25, 0, 0.00821957, 0.254652, 0.015, 0.737128
0.25, 0, 0.00721994, 0.245736, 0.015, 0.747044
0.25, 0, 0.00845865, 0.2421, 0.015, 0.749442
